tissue	ensembl	gene_symbol	clust
AOR	ENSG00000231437	RP11-88H9.2	4
AOR	ENSG00000179914	ITLN1	4
AOR	ENSG00000260350	RP11-152P23.2	4
AOR	ENSG00000242258	LINC00996	4
AOR	ENSG00000275529	SNORD116-4	4
AOR	ENSG00000198633	ZNF534	4
AOR	ENSG00000260075	NSFP1	4
AOR	ENSG00000272854	RP4-593H12.1	4
AOR	ENSG00000176681	LRRC37A	4
AOR	ENSG00000276814	RP1-228P16.8	4
AOR	ENSG00000230510	PPP5D1	4
AOR	ENSG00000178826	TMEM139	4
AOR	ENSG00000265218	RP11-927P21.1	4
BLOOD	ENSG00000185561	TLCD2	4
BLOOD	ENSG00000158623	COPG2	4
BLOOD	ENSG00000115137	DNAJC27	4
BLOOD	ENSG00000099282	TSPAN15	4
BLOOD	ENSG00000145014	TMEM44	4
BLOOD	ENSG00000119865	CNRIP1	4
BLOOD	ENSG00000143740	SNAP47	4
BLOOD	ENSG00000167186	COQ7	4
BLOOD	ENSG00000054523	KIF1B	4
BLOOD	ENSG00000236859	NIFK-AS1	4
BLOOD	ENSG00000078487	ZCWPW1	4
BLOOD	ENSG00000149292	TTC12	4
BLOOD	ENSG00000135077	HAVCR2	4
BLOOD	ENSG00000165264	NDUFB6	4
BLOOD	ENSG00000215271	HOMEZ	4
BLOOD	ENSG00000107815	C10orf2	4
BLOOD	ENSG00000271133	CTA-293F17.1	4
BLOOD	ENSG00000204920	ZNF155	4
BLOOD	ENSG00000161800	RACGAP1	4
BLOOD	ENSG00000127081	ZNF484	4
BLOOD	ENSG00000277449	CEBPB-AS1	4
BLOOD	ENSG00000167625	ZNF526	4
BLOOD	ENSG00000142252	GEMIN7	4
BLOOD	ENSG00000114354	TFG	4
BLOOD	ENSG00000176261	ZBTB8OS	4
BLOOD	ENSG00000177628	GBA	4
BLOOD	ENSG00000183155	RABIF	4
BLOOD	ENSG00000102385	DRP2	4
BLOOD	ENSG00000169371	SNUPN	4
BLOOD	ENSG00000253598	SLC10A5	4
BLOOD	ENSG00000169981	ZNF35	4
BLOOD	ENSG00000173848	NET1	4
BLOOD	ENSG00000152684	PELO	4
BLOOD	ENSG00000032742	IFT88	4
BLOOD	ENSG00000065600	TMEM206	4
BLOOD	ENSG00000272909	CTD-2555O16.4	4
BLOOD	ENSG00000151422	FER	4
BLOOD	ENSG00000125821	DTD1	4
BLOOD	ENSG00000202058	RN7SKP80	4
BLOOD	ENSG00000260743	RP11-255C15.3	4
BLOOD	ENSG00000136122	BORA	4
BLOOD	ENSG00000168303	MPLKIP	4
BLOOD	ENSG00000221947	XKR9	4
BLOOD	ENSG00000145723	GIN1	4
BLOOD	ENSG00000196267	ZNF836	4
BLOOD	ENSG00000091483	FH	4
BLOOD	ENSG00000129646	QRICH2	4
BLOOD	ENSG00000268001	CARD8-AS1	4
BLOOD	ENSG00000172172	MRPL13	4
BLOOD	ENSG00000124374	PAIP2B	4
BLOOD	ENSG00000147099	HDAC8	4
BLOOD	ENSG00000261118	RP11-104N10.1	4
BLOOD	ENSG00000266421	AC097108.1	4
BLOOD	ENSG00000232645	LINC01431	4
BLOOD	ENSG00000100433	KCNK10	4
BLOOD	ENSG00000267064	UXT-AS1	4
BLOOD	ENSG00000251287	ALG1L2	4
BLOOD	ENSG00000228665	RP11-20O24.1	4
LIV	ENSG00000263934	SNORD3A	4
LIV	ENSG00000232346	SC22CB-1E7.1	4
LIV	ENSG00000202198	RN7SK	4
LIV	ENSG00000075673	ATP12A	4
LIV	ENSG00000145283	SLC10A6	4
LIV	ENSG00000282021	CTD-2336O2.3	4
LIV	ENSG00000241889	RP11-435F17.3	4
LIV	ENSG00000254521	SIGLEC12	4
LIV	ENSG00000276967	AC019129.2	4
MAM	ENSG00000231106	LINC01436	4
MAM	ENSG00000138115	CYP2C8	4
MAM	ENSG00000235888	AF064858.8	4
MAM	ENSG00000260075	NSFP1	4
MAM	ENSG00000176681	LRRC37A	4
MAM	ENSG00000226051	ZNF503-AS1	4
MAM	ENSG00000163631	ALB	4
MAM	ENSG00000132972	RNF17	4
MAM	ENSG00000228696	ARL17B	4
MAM	ENSG00000233912	AC026202.3	4
MAM	ENSG00000272277	RP1-40E16.12	4
MAM	ENSG00000250982	RP11-159J3.1	4
MAM	ENSG00000267546	RP11-666A8.8	4
MAM	ENSG00000272509	RP11-347C18.5	4
MAM	ENSG00000180210	F2	4
MAM	ENSG00000092054	MYH7	4
MAM	ENSG00000281128	PTENP1-AS	4
MAM	ENSG00000125414	MYH2	4
MAM	ENSG00000249609	RP11-635L1.3	4
SF	ENSG00000256690	RP11-727F15.9	4
SF	ENSG00000196696	PDXDC2P	4
SF	ENSG00000205959	RP11-689P11.2	4
SF	ENSG00000145248	SLC10A4	4
SF	ENSG00000205085	FAM71F2	4
SF	ENSG00000196459	TRAPPC2	4
SF	ENSG00000121417	ZNF211	4
SF	ENSG00000267474	CTC-548K16.6	4
SF	ENSG00000172878	METAP1D	4
SF	ENSG00000250067	YJEFN3	4
SF	ENSG00000240288	GHRLOS	4
SF	ENSG00000272734	ADIRF-AS1	4
