tissue	ensembl	gene_symbol	clust
AOR	ENSG00000128656	CHN1	208
AOR	ENSG00000204929	AC074391.1	208
AOR	ENSG00000227242	NBPF13P	208
AOR	ENSG00000214376	VSTM5	208
AOR	ENSG00000234494	SP2-AS1	208
AOR	ENSG00000246560	RP11-10L12.4	208
AOR	ENSG00000196369	SRGAP2B	208
AOR	ENSG00000268658	LINC00664	208
AOR	ENSG00000267058	RP11-15A1.3	208
AOR	ENSG00000234585	CCT6P3	208
AOR	ENSG00000258244	OSTF1P1	208
AOR	ENSG00000247735	CTD-2574D22.2	208
AOR	ENSG00000163666	HESX1	208
AOR	ENSG00000256751	PLBD1-AS1	208
AOR	ENSG00000177627	C12orf54	208
AOR	ENSG00000223804	CH17-472G23.2	208
AOR	ENSG00000271751	RP11-110I1.14	208
AOR	ENSG00000249378	LINC01060	208
AOR	ENSG00000250982	RP11-159J3.1	208
AOR	ENSG00000256806	C17orf100	208
BLOOD	ENSG00000036448	MYOM2	208
BLOOD	ENSG00000188000	OR7D2	208
LIV	ENSG00000196922	ZNF252P	208
LIV	ENSG00000166313	APBB1	208
LIV	ENSG00000105497	ZNF175	208
LIV	ENSG00000132294	EFR3A	208
LIV	ENSG00000198346	ZNF813	208
LIV	ENSG00000117010	ZNF684	208
LIV	ENSG00000148700	ADD3	208
LIV	ENSG00000164329	PAPD4	208
LIV	ENSG00000162444	RBP7	208
LIV	ENSG00000212125	TAS2R15P	208
LIV	ENSG00000163749	CCDC158	208
LIV	ENSG00000260317	RP11-48B3.4	208
LIV	ENSG00000251247	ZNF345	208
LIV	ENSG00000085224	ATRX	208
LIV	ENSG00000214413	BBIP1	208
LIV	ENSG00000204899	MZT1	208
LIV	ENSG00000163781	TOPBP1	208
LIV	ENSG00000178694	NSUN3	208
LIV	ENSG00000122033	MTIF3	208
LIV	ENSG00000198160	MIER1	208
LIV	ENSG00000085449	WDFY1	208
LIV	ENSG00000120948	TARDBP	208
LIV	ENSG00000162702	ZNF281	208
LIV	ENSG00000134982	APC	208
LIV	ENSG00000109072	VTN	208
LIV	ENSG00000145495	MARCH6	208
LIV	ENSG00000047634	SCML1	208
LIV	ENSG00000163933	RFT1	208
LIV	ENSG00000144224	UBXN4	208
LIV	ENSG00000140575	IQGAP1	208
LIV	ENSG00000040275	SPDL1	208
LIV	ENSG00000083099	LYRM2	208
LIV	ENSG00000234456	MAGI2-AS3	208
LIV	ENSG00000095464	PDE6C	208
LIV	ENSG00000112706	IMPG1	208
LIV	ENSG00000137944	CCBL2	208
LIV	ENSG00000229931	RP1-151F17.1	208
LIV	ENSG00000166685	COG1	208
LIV	ENSG00000168615	ADAM9	208
LIV	ENSG00000172123	SLFN12	208
LIV	ENSG00000174501	ANKRD36C	208
LIV	ENSG00000136897	MRPL50	208
LIV	ENSG00000120798	NR2C1	208
LIV	ENSG00000164144	ARFIP1	208
LIV	ENSG00000168300	PCMTD1	208
LIV	ENSG00000136100	VPS36	208
LIV	ENSG00000148835	TAF5	208
LIV	ENSG00000180667	YOD1	208
LIV	ENSG00000167874	TMEM88	208
LIV	ENSG00000145780	FEM1C	208
LIV	ENSG00000153814	JAZF1	208
LIV	ENSG00000087253	LPCAT2	208
LIV	ENSG00000167384	ZNF180	208
LIV	ENSG00000052126	PLEKHA5	208
LIV	ENSG00000156853	ZNF689	208
LIV	ENSG00000197619	ZNF615	208
LIV	ENSG00000269984	RP11-362K14.5	208
LIV	ENSG00000234545	FAM133B	208
LIV	ENSG00000110888	CAPRIN2	208
LIV	ENSG00000138246	DNAJC13	208
LIV	ENSG00000152689	RASGRP3	208
LIV	ENSG00000103994	ZNF106	208
LIV	ENSG00000164114	MAP9	208
LIV	ENSG00000168385	sep-02	208
LIV	ENSG00000121864	ZNF639	208
LIV	ENSG00000131781	FMO5	208
LIV	ENSG00000186908	ZDHHC17	208
LIV	ENSG00000257267	ZNF271P	208
LIV	ENSG00000097096	SYDE2	208
LIV	ENSG00000036549	ZZZ3	208
LIV	ENSG00000145476	CYP4V2	208
LIV	ENSG00000004700	RECQL	208
LIV	ENSG00000138760	SCARB2	208
LIV	ENSG00000090686	USP48	208
LIV	ENSG00000058056	USP13	208
LIV	ENSG00000143756	FBXO28	208
LIV	ENSG00000223685	LINC00571	208
LIV	ENSG00000122741	DCAF10	208
LIV	ENSG00000122483	CCDC18	208
LIV	ENSG00000023608	SNAPC1	208
LIV	ENSG00000174718	KIAA1551	208
LIV	ENSG00000237522	NONOP2	208
LIV	ENSG00000089505	CMTM1	208
LIV	ENSG00000102753	KPNA3	208
LIV	ENSG00000174606	ANGEL2	208
LIV	ENSG00000182389	CACNB4	208
LIV	ENSG00000132640	BTBD3	208
LIV	ENSG00000275560	RP11-180M15.7	208
LIV	ENSG00000174953	DHX36	208
LIV	ENSG00000135956	TMEM127	208
LIV	ENSG00000233330	RP1-12G14.7	208
LIV	ENSG00000152818	UTRN	208
LIV	ENSG00000099282	TSPAN15	208
LIV	ENSG00000147251	DOCK11	208
LIV	ENSG00000135241	PNPLA8	208
LIV	ENSG00000138160	KIF11	208
LIV	ENSG00000104320	NBN	208
LIV	ENSG00000162736	NCSTN	208
LIV	ENSG00000281026	N4BP2L2-IT2	208
LIV	ENSG00000153933	DGKE	208
LIV	ENSG00000198301	SDAD1	208
LIV	ENSG00000214106	PAXIP1-AS2	208
LIV	ENSG00000164818	DNAAF5	208
LIV	ENSG00000252464	RN7SKP70	208
LIV	ENSG00000126773	PCNXL4	208
LIV	ENSG00000073584	SMARCE1	208
LIV	ENSG00000267532	MIR497HG	208
LIV	ENSG00000157107	FCHO2	208
LIV	ENSG00000214367	HAUS3	208
LIV	ENSG00000108599	AKAP10	208
LIV	ENSG00000025796	SEC63	208
LIV	ENSG00000173611	SCAI	208
LIV	ENSG00000196505	GDAP2	208
LIV	ENSG00000147457	CHMP7	208
LIV	ENSG00000074966	TXK	208
LIV	ENSG00000261997	RP11-212I21.4	208
LIV	ENSG00000196233	LCOR	208
LIV	ENSG00000148481	FAM188A	208
LIV	ENSG00000164985	PSIP1	208
LIV	ENSG00000139697	SBNO1	208
LIV	ENSG00000062725	APPBP2	208
LIV	ENSG00000183098	GPC6	208
LIV	ENSG00000114120	SLC25A36	208
LIV	ENSG00000113522	RAD50	208
LIV	ENSG00000169504	CLIC4	208
