tissue	ensembl	gene_symbol	clust
AOR	ENSG00000230091	TMEM254-AS1	31
MAM	ENSG00000249911	LINC01265	31
SF	ENSG00000272159	RP11-350N15.6	31
SF	ENSG00000279700	RP13-554M15.2	31
SF	ENSG00000275476	RP11-996F15.4	31
SKLM	ENSG00000070366	SMG6	31
SKLM	ENSG00000130749	ZC3H4	31
SKLM	ENSG00000149639	SOGA1	31
SKLM	ENSG00000127663	KDM4B	31
SKLM	ENSG00000164976	KIAA1161	31
SKLM	ENSG00000275832	ARHGAP23	31
SKLM	ENSG00000127511	SIN3B	31
SKLM	ENSG00000172379	ARNT2	31
SKLM	ENSG00000230896	RP11-767N6.7	31
SKLM	ENSG00000130723	PRRC2B	31
SKLM	ENSG00000166788	SAAL1	31
SKLM	ENSG00000166685	COG1	31
SKLM	ENSG00000130589	HELZ2	31
SKLM	ENSG00000110237	ARHGEF17	31
SKLM	ENSG00000107263	RAPGEF1	31
SKLM	ENSG00000147113	CXorf36	31
SKLM	ENSG00000136238	RAC1	31
SKLM	ENSG00000156253	RWDD2B	31
SKLM	ENSG00000272391	POM121C	31
SKLM	ENSG00000266714	MYO15B	31
SKLM	ENSG00000116604	MEF2D	31
SKLM	ENSG00000107736	CDH23	31
SKLM	ENSG00000019144	PHLDB1	31
SKLM	ENSG00000100842	EFS	31
SKLM	ENSG00000153885	KCTD15	31
SKLM	ENSG00000155034	FBXL18	31
SKLM	ENSG00000070444	MNT	31
SKLM	ENSG00000196535	MYO18A	31
SKLM	ENSG00000206535	LNP1	31
SKLM	ENSG00000135956	TMEM127	31
SKLM	ENSG00000117862	TXNDC12	31
SKLM	ENSG00000162736	NCSTN	31
SKLM	ENSG00000107185	RGP1	31
SKLM	ENSG00000164818	DNAAF5	31
SKLM	ENSG00000173548	SNX33	31
SKLM	ENSG00000135912	TTLL4	31
SKLM	ENSG00000175931	UBE2O	31
SKLM	ENSG00000135070	ISCA1	31
SKLM	ENSG00000128159	TUBGCP6	31
SKLM	ENSG00000161940	BCL6B	31
SKLM	ENSG00000167861	HID1	31
SKLM	ENSG00000088808	PPP1R13B	31
SKLM	ENSG00000197971	MBP	31
SKLM	ENSG00000107331	ABCA2	31
SKLM	ENSG00000165501	LRR1	31
SKLM	ENSG00000117385	P3H1	31
SKLM	ENSG00000169184	MN1	31
SKLM	ENSG00000131876	SNRPA1	31
SKLM	ENSG00000104824	HNRNPL	31
SKLM	ENSG00000163684	RPP14	31
SKLM	ENSG00000188636	LDOC1L	31
SKLM	ENSG00000135074	ADAM19	31
SKLM	ENSG00000049245	VAMP3	31
SKLM	ENSG00000071246	VASH1	31
SKLM	ENSG00000137474	MYO7A	31
SKLM	ENSG00000120318	ARAP3	31
SKLM	ENSG00000205978	NYNRIN	31
SKLM	ENSG00000185088	RPS27L	31
SKLM	ENSG00000165704	HPRT1	31
SKLM	ENSG00000159640	ACE	31
SKLM	ENSG00000038532	CLEC16A	31
SKLM	ENSG00000163251	FZD5	31
SKLM	ENSG00000181789	COPG1	31
SKLM	ENSG00000176986	SEC24C	31
SKLM	ENSG00000175220	ARHGAP1	31
SKLM	ENSG00000117298	ECE1	31
SKLM	ENSG00000166341	DCHS1	31
SKLM	ENSG00000154783	FGD5	31
SKLM	ENSG00000165055	METTL2B	31
SKLM	ENSG00000008710	PKD1	31
SKLM	ENSG00000048544	MRPS10	31
SKLM	ENSG00000070501	POLB	31
SKLM	ENSG00000197136	PCNXL3	31
SKLM	ENSG00000132406	TMEM128	31
SKLM	ENSG00000143418	CERS2	31
SKLM	ENSG00000204469	PRRC2A	31
SKLM	ENSG00000079246	XRCC5	31
SKLM	ENSG00000164096	C4orf3	31
SKLM	ENSG00000105287	PRKD2	31
SKLM	ENSG00000091164	TXNL1	31
SKLM	ENSG00000129244	ATP1B2	31
SKLM	ENSG00000198768	APCDD1L	31
SKLM	ENSG00000168958	MFF	31
SKLM	ENSG00000177303	CASKIN2	31
SKLM	ENSG00000188827	SLX4	31
SKLM	ENSG00000174004	NRROS	31
SKLM	ENSG00000029639	TFB1M	31
SKLM	ENSG00000091622	PITPNM3	31
SKLM	ENSG00000074660	SCARF1	31
SKLM	ENSG00000134717	BTF3L4	31
SKLM	ENSG00000142798	HSPG2	31
SKLM	ENSG00000008130	NADK	31
SKLM	ENSG00000139645	ANKRD52	31
SKLM	ENSG00000198612	COPS8	31
SKLM	ENSG00000129933	MAU2	31
SKLM	ENSG00000107862	GBF1	31
SKLM	ENSG00000057608	GDI2	31
SKLM	ENSG00000188157	AGRN	31
SKLM	ENSG00000167323	STIM1	31
SKLM	ENSG00000060762	MPC1	31
