tissue	ensembl	gene_symbol	clust
MAM	ENSG00000197134	ZNF257	94
MAM	ENSG00000255819	KLRC4-KLRK1	94
MAM	ENSG00000064763	FAR2	94
MAM	ENSG00000188662	HILS1	94
SKLM	ENSG00000123191	ATP7B	94
SKLM	ENSG00000114021	NIT2	94
SKLM	ENSG00000164742	ADCY1	94
SKLM	ENSG00000079308	TNS1	94
SKLM	ENSG00000276547	PCDHGB5	94
SKLM	ENSG00000136715	SAP130	94
SKLM	ENSG00000124942	AHNAK	94
SKLM	ENSG00000149503	INCENP	94
SKLM	ENSG00000125386	FAM193A	94
SKLM	ENSG00000171823	FBXL14	94
SKLM	ENSG00000107554	DNMBP	94
SKLM	ENSG00000103657	HERC1	94
SKLM	ENSG00000076356	PLXNA2	94
SKLM	ENSG00000274211	SOCS7	94
SKLM	ENSG00000101493	ZNF516	94
SKLM	ENSG00000169925	BRD3	94
SKLM	ENSG00000184014	DENND5A	94
SKLM	ENSG00000127124	HIVEP3	94
SKLM	ENSG00000109906	ZBTB16	94
SKLM	ENSG00000178607	ERN1	94
SKLM	ENSG00000250251	PKD1P6	94
SKLM	ENSG00000183495	EP400	94
SKLM	ENSG00000166860	ZBTB39	94
SKLM	ENSG00000174282	ZBTB4	94
SKLM	ENSG00000109118	PHF12	94
SKLM	ENSG00000144028	SNRNP200	94
SKLM	ENSG00000163738	MTHFD2L	94
SKLM	ENSG00000197081	IGF2R	94
SKLM	ENSG00000198752	CDC42BPB	94
SKLM	ENSG00000176994	SMCR8	94
SKLM	ENSG00000092847	AGO1	94
SKLM	ENSG00000099954	CECR2	94
SKLM	ENSG00000262601	CTC-786C10.1	94
SKLM	ENSG00000100888	CHD8	94
SKLM	ENSG00000156030	ELMSAN1	94
SKLM	ENSG00000128731	HERC2	94
SKLM	ENSG00000130559	CAMSAP1	94
SKLM	ENSG00000081913	PHLPP1	94
SKLM	ENSG00000116698	SMG7	94
SKLM	ENSG00000135966	TGFBRAP1	94
SKLM	ENSG00000100647	SUSD6	94
SKLM	ENSG00000173064	HECTD4	94
SKLM	ENSG00000140948	ZCCHC14	94
SKLM	ENSG00000197102	DYNC1H1	94
SKLM	ENSG00000142207	URB1	94
SKLM	ENSG00000109685	WHSC1	94
SKLM	ENSG00000167548	KMT2D	94
SKLM	ENSG00000100426	ZBED4	94
SKLM	ENSG00000183458	RP11-958N24.1	94
SKLM	ENSG00000140992	PDPK1	94
SKLM	ENSG00000110925	CSRNP2	94
SKLM	ENSG00000068024	HDAC4	94
SKLM	ENSG00000134452	FBXO18	94
SKLM	ENSG00000100425	BRD1	94
SKLM	ENSG00000072134	EPN2	94
SKLM	ENSG00000071242	RPS6KA2	94
SKLM	ENSG00000155506	LARP1	94
SKLM	ENSG00000117713	ARID1A	94
SKLM	ENSG00000130939	UBE4B	94
SKLM	ENSG00000086758	HUWE1	94
SKLM	ENSG00000101290	CDS2	94
SKLM	ENSG00000166377	ATP9B	94
SKLM	ENSG00000116580	GON4L	94
SKLM	ENSG00000074755	ZZEF1	94
SKLM	ENSG00000254122	PCDHGB7	94
SKLM	ENSG00000116128	BCL9	94
SKLM	ENSG00000157985	AGAP1	94
SKLM	ENSG00000224470	ATXN1L	94
SKLM	ENSG00000054965	FAM168A	94
SKLM	ENSG00000160584	SIK3	94
SKLM	ENSG00000063587	ZNF275	94
SKLM	ENSG00000038382	TRIO	94
SKLM	ENSG00000048471	SNX29	94
SKLM	ENSG00000179134	SAMD4B	94
SKLM	ENSG00000173821	RNF213	94
SKLM	ENSG00000105323	HNRNPUL1	94
SKLM	ENSG00000198793	MTOR	94
SKLM	ENSG00000136485	DCAF7	94
SKLM	ENSG00000137266	SLC22A23	94
SKLM	ENSG00000160218	TRAPPC10	94
SKLM	ENSG00000124782	RREB1	94
SKLM	ENSG00000130699	TAF4	94
SKLM	ENSG00000164080	RAD54L2	94
SKLM	ENSG00000076108	BAZ2A	94
SKLM	ENSG00000005339	CREBBP	94
SKLM	ENSG00000118900	UBN1	94
SKLM	ENSG00000119408	NEK6	94
SKLM	ENSG00000151240	DIP2C	94
SKLM	ENSG00000088812	ATRN	94
SKLM	ENSG00000132694	ARHGEF11	94
SKLM	ENSG00000100150	DEPDC5	94
SKLM	ENSG00000096070	BRPF3	94
SKLM	ENSG00000141458	NPC1	94
SKLM	ENSG00000119772	DNMT3A	94
SKLM	ENSG00000102572	STK24	94
SKLM	ENSG00000180357	ZNF609	94
SKLM	ENSG00000184677	ZBTB40	94
SKLM	ENSG00000107957	SH3PXD2A	94
SKLM	ENSG00000197724	PHF2	94
SKLM	ENSG00000196663	TECPR2	94
SKLM	ENSG00000196367	TRRAP	94
SKLM	ENSG00000156304	SCAF4	94
SKLM	ENSG00000131149	GSE1	94
SKLM	ENSG00000183337	BCOR	94
SKLM	ENSG00000108175	ZMIZ1	94
SKLM	ENSG00000123411	IKZF4	94
SKLM	ENSG00000173120	KDM2A	94
SKLM	ENSG00000008256	CYTH3	94
SKLM	ENSG00000135503	ACVR1B	94
SKLM	ENSG00000006607	FARP2	94
SKLM	ENSG00000181090	EHMT1	94
SKLM	ENSG00000111752	PHC1	94
SKLM	ENSG00000167522	ANKRD11	94
SKLM	ENSG00000080854	IGSF9B	94
SKLM	ENSG00000139613	SMARCC2	94
SKLM	ENSG00000068650	ATP11A	94
SKLM	ENSG00000144711	IQSEC1	94
SKLM	ENSG00000171914	TLN2	94
SKLM	ENSG00000148411	NACC2	94
SKLM	ENSG00000161021	MAML1	94
SKLM	ENSG00000101191	DIDO1	94
