tissue	ensembl	gene_symbol	clust
LIV	ENSG00000139547	RDH16	78
LIV	ENSG00000072657	TRHDE	78
LIV	ENSG00000130830	MPP1	78
LIV	ENSG00000174628	IQCK	78
LIV	ENSG00000136002	ARHGEF4	78
LIV	ENSG00000115129	TP53I3	78
LIV	ENSG00000149554	CHEK1	78
LIV	ENSG00000273108	RP11-416N2.4	78
LIV	ENSG00000138794	CASP6	78
LIV	ENSG00000228106	RP11-452F19.3	78
LIV	ENSG00000170921	TANC2	78
LIV	ENSG00000251451	GTF2IP9	78
LIV	ENSG00000104472	CHRAC1	78
LIV	ENSG00000173085	COQ2	78
LIV	ENSG00000114021	NIT2	78
LIV	ENSG00000123240	OPTN	78
LIV	ENSG00000226864	ATE1-AS1	78
LIV	ENSG00000197249	SERPINA1	78
LIV	ENSG00000254703	SENCR	78
LIV	ENSG00000270069	MIR222HG	78
LIV	ENSG00000104369	JPH1	78
LIV	ENSG00000132970	WASF3	78
LIV	ENSG00000164117	FBXO8	78
LIV	ENSG00000177337	DLGAP1-AS1	78
LIV	ENSG00000259577	RP11-430B1.2	78
LIV	ENSG00000116106	EPHA4	78
LIV	ENSG00000214050	FBXO16	78
LIV	ENSG00000172594	SMPDL3A	78
LIV	ENSG00000077585	GPR137B	78
LIV	ENSG00000226328	NUP50-AS1	78
LIV	ENSG00000260293	RP11-715J22.6	78
LIV	ENSG00000111110	PPM1H	78
LIV	ENSG00000163833	FBXO40	78
LIV	ENSG00000114019	AMOTL2	78
LIV	ENSG00000109919	MTCH2	78
LIV	ENSG00000271871	AC005740.6	78
LIV	ENSG00000008323	PLEKHG6	78
LIV	ENSG00000165923	AGBL2	78
LIV	ENSG00000253641	LINCR-0001	78
LIV	ENSG00000231551	RP11-495P10.1	78
LIV	ENSG00000179603	GRM8	78
LIV	ENSG00000100558	PLEK2	78
LIV	ENSG00000233895	RP1-122P22.2	78
LIV	ENSG00000260401	RP11-800A3.4	78
LIV	ENSG00000054277	OPN3	78
LIV	ENSG00000175591	P2RY2	78
LIV	ENSG00000183346	C10orf107	78
LIV	ENSG00000129151	BBOX1	78
LIV	ENSG00000165704	HPRT1	78
LIV	ENSG00000083857	FAT1	78
LIV	ENSG00000172346	CSDC2	78
LIV	ENSG00000215915	ATAD3C	78
LIV	ENSG00000266801	RP11-521L9.2	78
LIV	ENSG00000078549	ADCYAP1R1	78
LIV	ENSG00000169136	ATF5	78
LIV	ENSG00000155755	TMEM237	78
LIV	ENSG00000141391	PRELID3A	78
LIV	ENSG00000143195	ILDR2	78
LIV	ENSG00000101213	PTK6	78
LIV	ENSG00000129244	ATP1B2	78
LIV	ENSG00000138944	KIAA1644	78
LIV	ENSG00000197813	CTC-301O7.4	78
LIV	ENSG00000188993	LRRC66	78
LIV	ENSG00000110756	HPS5	78
LIV	ENSG00000223599	RP11-216N14.7	78
LIV	ENSG00000177688	SUMO4	78
LIV	ENSG00000118094	TREH	78
LIV	ENSG00000182771	GRID1	78
LIV	ENSG00000075239	ACAT1	78
LIV	ENSG00000072840	EVC	78
LIV	ENSG00000156170	NDUFAF6	78
LIV	ENSG00000133116	KL	78
LIV	ENSG00000273291	RP11-136C24.3	78
LIV	ENSG00000134020	PEBP4	78
LIV	ENSG00000198203	SULT1C2	78
LIV	ENSG00000179912	R3HDM2	78
LIV	ENSG00000226711	FAM66C	78
LIV	ENSG00000100612	DHRS7	78
LIV	ENSG00000168952	STXBP6	78
LIV	ENSG00000251301	RP11-81H14.2	78
