tissue	ensembl	gene_symbol	clust
AOR	ENSG00000272112	CTB-113P19.5	79
BLOOD	ENSG00000005100	DHX33	79
BLOOD	ENSG00000133226	SRRM1	79
BLOOD	ENSG00000214413	BBIP1	79
BLOOD	ENSG00000160219	GAB3	79
BLOOD	ENSG00000256690	RP11-727F15.9	79
BLOOD	ENSG00000273108	RP11-416N2.4	79
BLOOD	ENSG00000065802	ASB1	79
BLOOD	ENSG00000065357	DGKA	79
BLOOD	ENSG00000128534	LSM8	79
BLOOD	ENSG00000100201	DDX17	79
BLOOD	ENSG00000136100	VPS36	79
BLOOD	ENSG00000242142	SERBP1P3	79
BLOOD	ENSG00000279066	HEXDC-IT1	79
BLOOD	ENSG00000275426	CH17-262A2.1	79
BLOOD	ENSG00000186908	ZDHHC17	79
BLOOD	ENSG00000070718	AP3M2	79
BLOOD	ENSG00000145476	CYP4V2	79
BLOOD	ENSG00000267370	CTD-2623N2.3	79
BLOOD	ENSG00000200534	SNORA33	79
BLOOD	ENSG00000228252	COL6A4P2	79
BLOOD	ENSG00000174606	ANGEL2	79
BLOOD	ENSG00000161526	SAP30BP	79
BLOOD	ENSG00000128951	DUT	79
BLOOD	ENSG00000227388	RP11-112J3.16	79
BLOOD	ENSG00000279425	CTD-2017D11.2	79
BLOOD	ENSG00000137955	RABGGTB	79
BLOOD	ENSG00000135297	MTO1	79
BLOOD	ENSG00000246203	RP11-29H23.5	79
BLOOD	ENSG00000173611	SCAI	79
BLOOD	ENSG00000225569	CCT4P2	79
BLOOD	ENSG00000204311	DFNB59	79
BLOOD	ENSG00000280214	CTD-2012K14.5	79
BLOOD	ENSG00000133466	C1QTNF6	79
BLOOD	ENSG00000276259	RP11-481J2.4	79
BLOOD	ENSG00000085465	OVGP1	79
BLOOD	ENSG00000163328	GPR155	79
BLOOD	ENSG00000226396	RP5-1056L3.3	79
BLOOD	ENSG00000114857	NKTR	79
BLOOD	ENSG00000130844	ZNF331	79
BLOOD	ENSG00000188206	HNRNPU-AS1	79
BLOOD	ENSG00000211456	SACM1L	79
BLOOD	ENSG00000144744	UBA3	79
BLOOD	ENSG00000131876	SNRPA1	79
BLOOD	ENSG00000108474	PIGL	79
BLOOD	ENSG00000271871	AC005740.6	79
BLOOD	ENSG00000244119	PDCL3P4	79
BLOOD	ENSG00000100519	PSMC6	79
BLOOD	ENSG00000124532	MRS2	79
BLOOD	ENSG00000113240	CLK4	79
BLOOD	ENSG00000120686	UFM1	79
BLOOD	ENSG00000268201	CTD-3138B18.6	79
BLOOD	ENSG00000165923	AGBL2	79
BLOOD	ENSG00000166272	WBP1L	79
BLOOD	ENSG00000196510	ANAPC7	79
BLOOD	ENSG00000246982	RP1-179N16.6	79
BLOOD	ENSG00000080822	CLDND1	79
BLOOD	ENSG00000172878	METAP1D	79
BLOOD	ENSG00000197181	PIWIL2	79
BLOOD	ENSG00000233609	RP11-62H7.2	79
BLOOD	ENSG00000250067	YJEFN3	79
BLOOD	ENSG00000115875	SRSF7	79
BLOOD	ENSG00000238578	SNORD4A	79
BLOOD	ENSG00000185404	SP140L	79
BLOOD	ENSG00000267871	CTC-444N24.6	79
BLOOD	ENSG00000166261	ZNF202	79
BLOOD	ENSG00000169871	TRIM56	79
BLOOD	ENSG00000279917	RP11-360N9.2	79
BLOOD	ENSG00000260296	RP11-395I6.3	79
BLOOD	ENSG00000272734	ADIRF-AS1	79
BLOOD	ENSG00000278668	RP11-227G15.11	79
BLOOD	ENSG00000163867	ZMYM6	79
BLOOD	ENSG00000242258	LINC00996	79
BLOOD	ENSG00000167595	PROSER3	79
BLOOD	ENSG00000257621	PSMA3-AS1	79
BLOOD	ENSG00000182149	IST1	79
BLOOD	ENSG00000157259	GATAD1	79
BLOOD	ENSG00000204410	MSH5	79
BLOOD	ENSG00000279103	CTC-204F22.1	79
BLOOD	ENSG00000244701	RP5-894A10.2	79
BLOOD	ENSG00000147166	ITGB1BP2	79
BLOOD	ENSG00000260261	RP11-480A16.1	79
BLOOD	ENSG00000087448	KLHL42	79
BLOOD	ENSG00000188529	SRSF10	79
BLOOD	ENSG00000260793	RP5-882C2.2	79
BLOOD	ENSG00000236287	ZBED5	79
BLOOD	ENSG00000235954	TTC28-AS1	79
BLOOD	ENSG00000202093	SNORD58C	79
BLOOD	ENSG00000260948	RP11-552M11.8	79
BLOOD	ENSG00000229180	GS1-124K5.11	79
BLOOD	ENSG00000089335	ZNF302	79
BLOOD	ENSG00000151923	TIAL1	79
BLOOD	ENSG00000072849	DERL2	79
BLOOD	ENSG00000279529	CTD-3222D19.8	79
BLOOD	ENSG00000255449	RP11-91P24.6	79
BLOOD	ENSG00000164048	ZNF589	79
BLOOD	ENSG00000204681	GABBR1	79
BLOOD	ENSG00000139574	NPFF	79
BLOOD	ENSG00000152556	PFKM	79
BLOOD	ENSG00000134444	KIAA1468	79
BLOOD	ENSG00000267940	RP11-290F24.6	79
BLOOD	ENSG00000161547	SRSF2	79
BLOOD	ENSG00000197961	ZNF121	79
BLOOD	ENSG00000005302	MSL3	79
BLOOD	ENSG00000227671	RP11-488L18.4	79
BLOOD	ENSG00000186104	CYP2R1	79
BLOOD	ENSG00000138115	CYP2C8	79
BLOOD	ENSG00000232931	LINC00342	79
BLOOD	ENSG00000145016	RUBCN	79
BLOOD	ENSG00000273432	RP5-1165K10.2	79
BLOOD	ENSG00000228784	LINC00954	79
BLOOD	ENSG00000272367	CTC-428H11.2	79
BLOOD	ENSG00000109606	DHX15	79
BLOOD	ENSG00000100068	LRP5L	79
BLOOD	ENSG00000121310	ECHDC2	79
BLOOD	ENSG00000255423	EBLN2	79
BLOOD	ENSG00000151092	NGLY1	79
BLOOD	ENSG00000165359	DDX26B	79
BLOOD	ENSG00000154473	BUB3	79
BLOOD	ENSG00000214717	ZBED1	79
BLOOD	ENSG00000083814	ZNF671	79
BLOOD	ENSG00000136144	RCBTB1	79
BLOOD	ENSG00000061794	MRPS35	79
BLOOD	ENSG00000133858	ZFC3H1	79
BLOOD	ENSG00000206418	RAB12	79
BLOOD	ENSG00000224934	RP11-441O15.3	79
BLOOD	ENSG00000179912	R3HDM2	79
BLOOD	ENSG00000197343	ZNF655	79
BLOOD	ENSG00000280434	RP4-671O14.6	79
BLOOD	ENSG00000259865	RP11-488L18.10	79
BLOOD	ENSG00000278156	TSC22D1-AS1	79
BLOOD	ENSG00000229638	RPL4P4	79
BLOOD	ENSG00000175066	GK5	79
BLOOD	ENSG00000272181	RP11-245J9.6	79
BLOOD	ENSG00000188321	ZNF559	79
BLOOD	ENSG00000272010	CTD-3025N20.3	79
BLOOD	ENSG00000198408	MGEA5	79
BLOOD	ENSG00000279233	RP11-158L12.4	79
BLOOD	ENSG00000271964	RP11-415F23.2	79
BLOOD	ENSG00000130713	EXOSC2	79
BLOOD	ENSG00000141644	MBD1	79
BLOOD	ENSG00000273402	RP5-855D21.2	79
BLOOD	ENSG00000257122	RRN3P3	79
BLOOD	ENSG00000173545	ZNF622	79
BLOOD	ENSG00000188647	PTAR1	79
BLOOD	ENSG00000176915	ANKLE2	79
BLOOD	ENSG00000005801	ZNF195	79
BLOOD	ENSG00000213463	SYNJ2BP	79
BLOOD	ENSG00000244879	GABPB1-AS1	79
BLOOD	ENSG00000169231	THBS3	79
