tissue	ensembl	gene_symbol	clust
AOR	ENSG00000162482	AKR7A3	110
AOR	ENSG00000259212	CTD-3065B20.2	110
AOR	ENSG00000227695	DNMBP-AS1	110
AOR	ENSG00000169252	ADRB2	110
MAM	ENSG00000164306	PRIMPOL	110
MAM	ENSG00000123191	ATP7B	110
MAM	ENSG00000171204	TMEM126B	110
MAM	ENSG00000136897	MRPL50	110
MAM	ENSG00000128534	LSM8	110
MAM	ENSG00000168300	PCMTD1	110
MAM	ENSG00000070476	ZXDC	110
MAM	ENSG00000065427	KARS	110
MAM	ENSG00000137955	RABGGTB	110
MAM	ENSG00000135912	TTLL4	110
MAM	ENSG00000087302	C14orf166	110
MAM	ENSG00000160908	ZNF394	110
MAM	ENSG00000113312	TTC1	110
MAM	ENSG00000022277	RTFDC1	110
MAM	ENSG00000100519	PSMC6	110
MAM	ENSG00000114686	MRPL3	110
MAM	ENSG00000168118	RAB4A	110
MAM	ENSG00000129518	EAPP	110
MAM	ENSG00000080822	CLDND1	110
MAM	ENSG00000198162	MAN1A2	110
MAM	ENSG00000113272	THG1L	110
MAM	ENSG00000204253	HNRNPCP2	110
MAM	ENSG00000166848	TERF2IP	110
MAM	ENSG00000198498	TMA16	110
MAM	ENSG00000260267	RP11-452L6.5	110
MAM	ENSG00000164172	MOCS2	110
MAM	ENSG00000116957	TBCE	110
MAM	ENSG00000013561	RNF14	110
MAM	ENSG00000150459	SAP18	110
MAM	ENSG00000091164	TXNL1	110
MAM	ENSG00000132313	MRPL35	110
MAM	ENSG00000100567	PSMA3	110
MAM	ENSG00000116030	SUMO1	110
MAM	ENSG00000075239	ACAT1	110
MAM	ENSG00000113387	SUB1	110
MAM	ENSG00000104375	STK3	110
MAM	ENSG00000057608	GDI2	110
MAM	ENSG00000278864	RP11-45M22.2	110
MAM	ENSG00000165359	DDX26B	110
MAM	ENSG00000206418	RAB12	110
MAM	ENSG00000132463	GRSF1	110
MAM	ENSG00000178852	EFCAB13	110
MAM	ENSG00000126698	DNAJC8	110
MAM	ENSG00000100612	DHRS7	110
MAM	ENSG00000196371	FUT4	110
MAM	ENSG00000075336	TIMM21	110
MAM	ENSG00000071994	PDCD2	110
MAM	ENSG00000173545	ZNF622	110
MAM	ENSG00000173409	ARV1	110
MAM	ENSG00000162819	BROX	110
MAM	ENSG00000118454	ANKRD13C	110
MAM	ENSG00000155115	GTF3C6	110
MAM	ENSG00000156017	CARNMT1	110
MAM	ENSG00000214194	LINC00998	110
MAM	ENSG00000205707	LYRM5	110
MAM	ENSG00000177302	TOP3A	110
MAM	ENSG00000126581	BECN1	110
MAM	ENSG00000138382	METTL5	110
MAM	ENSG00000163738	MTHFD2L	110
MAM	ENSG00000134285	FKBP11	110
MAM	ENSG00000031698	SARS	110
MAM	ENSG00000044446	PHKA2	110
MAM	ENSG00000111726	CMAS	110
MAM	ENSG00000145425	RPS3A	110
MAM	ENSG00000135698	MPHOSPH6	110
MAM	ENSG00000103769	RAB11A	110
MAM	ENSG00000272047	GTF2H5	110
MAM	ENSG00000062598	ELMO2	110
MAM	ENSG00000156136	DCK	110
MAM	ENSG00000198648	STK39	110
MAM	ENSG00000211460	TSN	110
MAM	ENSG00000186625	KATNA1	110
MAM	ENSG00000168434	COG7	110
MAM	ENSG00000123737	EXOSC9	110
MAM	ENSG00000000419	DPM1	110
MAM	ENSG00000138750	NUP54	110
MAM	ENSG00000072121	ZFYVE26	110
MAM	ENSG00000147687	TATDN1	110
MAM	ENSG00000140367	UBE2Q2	110
MAM	ENSG00000143751	SDE2	110
MAM	ENSG00000171456	ASXL1	110
MAM	ENSG00000101407	TTI1	110
MAM	ENSG00000264456	RP11-848P1.2	110
MAM	ENSG00000106993	CDC37L1	110
MAM	ENSG00000108946	PRKAR1A	110
MAM	ENSG00000142892	PIGK	110
MAM	ENSG00000111196	MAGOHB	110
MAM	ENSG00000188725	SMIM15	110
