tissue	ensembl	gene_symbol	clust
AOR	ENSG00000275294	RP11-428O18.6	11
AOR	ENSG00000183844	FAM3B	11
BLOOD	ENSG00000197461	PDGFA	11
BLOOD	ENSG00000109339	MAPK10	11
BLOOD	ENSG00000237852	RP4-630A11.3	11
BLOOD	ENSG00000072657	TRHDE	11
BLOOD	ENSG00000116288	PARK7	11
BLOOD	ENSG00000154188	ANGPT1	11
BLOOD	ENSG00000235072	AC012074.2	11
BLOOD	ENSG00000165948	IFI27L1	11
BLOOD	ENSG00000117691	NENF	11
BLOOD	ENSG00000231437	RP11-88H9.2	11
BLOOD	ENSG00000170681	MURC	11
BLOOD	ENSG00000114698	PLSCR4	11
BLOOD	ENSG00000244041	LINC01011	11
BLOOD	ENSG00000119684	MLH3	11
BLOOD	ENSG00000204420	C6orf25	11
BLOOD	ENSG00000234456	MAGI2-AS3	11
BLOOD	ENSG00000106484	MEST	11
BLOOD	ENSG00000250091	DNAH10OS	11
BLOOD	ENSG00000183914	DNAH2	11
BLOOD	ENSG00000005249	PRKAR2B	11
BLOOD	ENSG00000168615	ADAM9	11
BLOOD	ENSG00000177324	BEND2	11
BLOOD	ENSG00000105499	PLA2G4C	11
BLOOD	ENSG00000231652	RP11-553A21.3	11
BLOOD	ENSG00000273117	AC144652.1	11
BLOOD	ENSG00000169224	GCSAML	11
BLOOD	ENSG00000140022	STON2	11
BLOOD	ENSG00000168385	sep-02	11
BLOOD	ENSG00000275713	HIST1H2BH	11
BLOOD	ENSG00000257267	ZNF271P	11
BLOOD	ENSG00000185532	PRKG1	11
BLOOD	ENSG00000254703	SENCR	11
BLOOD	ENSG00000132970	WASF3	11
BLOOD	ENSG00000233968	RP11-354E11.2	11
BLOOD	ENSG00000259577	RP11-430B1.2	11
BLOOD	ENSG00000092621	PHGDH	11
BLOOD	ENSG00000224046	AC005076.5	11
BLOOD	ENSG00000130958	SLC35D2	11
BLOOD	ENSG00000069535	MAOB	11
BLOOD	ENSG00000113645	WWC1	11
BLOOD	ENSG00000180190	TDRP	11
BLOOD	ENSG00000125869	LAMP5	11
BLOOD	ENSG00000169504	CLIC4	11
BLOOD	ENSG00000206560	ANKRD28	11
BLOOD	ENSG00000153071	DAB2	11
BLOOD	ENSG00000144746	ARL6IP5	11
BLOOD	ENSG00000119280	C1orf198	11
BLOOD	ENSG00000138449	SLC40A1	11
BLOOD	ENSG00000163735	CXCL5	11
BLOOD	ENSG00000077585	GPR137B	11
BLOOD	ENSG00000138166	DUSP5	11
BLOOD	ENSG00000255730	CTC-435M10.3	11
BLOOD	ENSG00000120860	CCDC53	11
BLOOD	ENSG00000113328	CCNG1	11
BLOOD	ENSG00000153714	LURAP1L	11
BLOOD	ENSG00000167641	PPP1R14A	11
BLOOD	ENSG00000170425	ADORA2B	11
BLOOD	ENSG00000102401	ARMCX3	11
BLOOD	ENSG00000166086	JAM3	11
BLOOD	ENSG00000063978	RNF4	11
BLOOD	ENSG00000172965	MIR4435-2HG	11
BLOOD	ENSG00000168118	RAB4A	11
BLOOD	ENSG00000179761	PIPOX	11
BLOOD	ENSG00000065183	WDR3	11
BLOOD	ENSG00000124116	WFDC3	11
BLOOD	ENSG00000100439	ABHD4	11
BLOOD	ENSG00000160013	PTGIR	11
BLOOD	ENSG00000182732	RGS6	11
BLOOD	ENSG00000185245	GP1BA	11
BLOOD	ENSG00000122786	CALD1	11
BLOOD	ENSG00000102468	HTR2A	11
BLOOD	ENSG00000187715	KBTBD12	11
BLOOD	ENSG00000180694	TMEM64	11
BLOOD	ENSG00000213977	TAX1BP3	11
BLOOD	ENSG00000259719	RP11-930O11.1	11
BLOOD	ENSG00000150630	VEGFC	11
BLOOD	ENSG00000100387	RBX1	11
BLOOD	ENSG00000272168	CASC15	11
BLOOD	ENSG00000134201	GSTM5	11
BLOOD	ENSG00000270689	BUD13P1	11
BLOOD	ENSG00000167468	GPX4	11
BLOOD	ENSG00000253676	TAGLN2P1	11
BLOOD	ENSG00000143195	ILDR2	11
BLOOD	ENSG00000106665	CLIP2	11
BLOOD	ENSG00000197258	EIF4BP6	11
BLOOD	ENSG00000204136	GGTA1P	11
BLOOD	ENSG00000276141	WHAMMP3	11
BLOOD	ENSG00000188549	C15orf52	11
BLOOD	ENSG00000251600	RP11-673E1.1	11
BLOOD	ENSG00000113361	CDH6	11
BLOOD	ENSG00000163736	PPBP	11
BLOOD	ENSG00000146859	TMEM140	11
BLOOD	ENSG00000131095	GFAP	11
BLOOD	ENSG00000164305	CASP3	11
BLOOD	ENSG00000277075	HIST1H2AE	11
BLOOD	ENSG00000108953	YWHAE	11
BLOOD	ENSG00000150637	CD226	11
BLOOD	ENSG00000267060	PTGES3L	11
BLOOD	ENSG00000227165	WDR11-AS1	11
BLOOD	ENSG00000162368	CMPK1	11
BLOOD	ENSG00000147082	CCNB3	11
BLOOD	ENSG00000011105	TSPAN9	11
BLOOD	ENSG00000147650	LRP12	11
BLOOD	ENSG00000229124	VIM-AS1	11
BLOOD	ENSG00000228474	OST4	11
BLOOD	ENSG00000116717	GADD45A	11
BLOOD	ENSG00000135926	TMBIM1	11
BLOOD	ENSG00000072840	EVC	11
BLOOD	ENSG00000176903	PNMA1	11
BLOOD	ENSG00000267316	RP11-879F14.3	11
BLOOD	ENSG00000115935	WIPF1	11
BLOOD	ENSG00000156206	CFAP161	11
BLOOD	ENSG00000177076	ACER2	11
BLOOD	ENSG00000197063	MAFG	11
BLOOD	ENSG00000108387	sep-04	11
BLOOD	ENSG00000101412	E2F1	11
BLOOD	ENSG00000233452	STXBP5-AS1	11
BLOOD	ENSG00000138758	sep-11	11
BLOOD	ENSG00000115641	FHL2	11
BLOOD	ENSG00000184702	sep-05	11
BLOOD	ENSG00000180573	HIST1H2AC	11
BLOOD	ENSG00000115556	PLCD4	11
BLOOD	ENSG00000198948	MFAP3L	11
BLOOD	ENSG00000236946	HNRNPA1P70	11
BLOOD	ENSG00000239445	ST3GAL6-AS1	11
BLOOD	ENSG00000181458	TMEM45A	11
BLOOD	ENSG00000237181	AC147651.4	11
BLOOD	ENSG00000198168	SVIP	11
BLOOD	ENSG00000131711	MAP1B	11
BLOOD	ENSG00000263155	MYZAP	11
BLOOD	ENSG00000134668	SPOCD1	11
BLOOD	ENSG00000065833	ME1	11
BLOOD	ENSG00000105887	MTPN	11
BLOOD	ENSG00000254810	RP11-672A2.4	11
BLOOD	ENSG00000183722	LHFP	11
BLOOD	ENSG00000166681	NGFRAP1	11
BLOOD	ENSG00000103184	SEC14L5	11
BLOOD	ENSG00000196353	CPNE4	11
BLOOD	ENSG00000101470	TNNC2	11
BLOOD	ENSG00000024422	EHD2	11
BLOOD	ENSG00000176697	BDNF	11
BLOOD	ENSG00000206052	DOK6	11
BLOOD	ENSG00000269556	TMEM185A	11
BLOOD	ENSG00000142961	MOB3C	11
BLOOD	ENSG00000187653	TMSB4XP8	11
BLOOD	ENSG00000274641	HIST1H2BO	11
BLOOD	ENSG00000182551	ADI1	11
BLOOD	ENSG00000155115	GTF3C6	11
BLOOD	ENSG00000113140	SPARC	11
BLOOD	ENSG00000095303	PTGS1	11
BLOOD	ENSG00000184838	PRR16	11
BLOOD	ENSG00000161013	MGAT4B	11
BLOOD	ENSG00000082781	ITGB5	11
BLOOD	ENSG00000261504	RP11-317P15.4	11
BLOOD	ENSG00000173660	UQCRH	11
BLOOD	ENSG00000171735	CAMTA1	11
BLOOD	ENSG00000166710	B2M	11
BLOOD	ENSG00000189060	H1F0	11
BLOOD	ENSG00000119508	NR4A3	11
BLOOD	ENSG00000169860	P2RY1	11
BLOOD	ENSG00000109790	KLHL5	11
BLOOD	ENSG00000166831	RBPMS2	11
BLOOD	ENSG00000255670	RP11-253I19.3	11
BLOOD	ENSG00000128609	NDUFA5	11
BLOOD	ENSG00000272273	XXbac-BPG252P9.10	11
BLOOD	ENSG00000134317	GRHL1	11
BLOOD	ENSG00000249898	MCPH1-AS1	11
BLOOD	ENSG00000163738	MTHFD2L	11
BLOOD	ENSG00000176783	RUFY1	11
BLOOD	ENSG00000125971	DYNLRB1	11
BLOOD	ENSG00000166333	ILK	11
BLOOD	ENSG00000111644	ACRBP	11
BLOOD	ENSG00000180914	OXTR	11
BLOOD	ENSG00000196787	HIST1H2AG	11
BLOOD	ENSG00000146250	PRSS35	11
BLOOD	ENSG00000187672	ERC2	11
BLOOD	ENSG00000187098	MITF	11
BLOOD	ENSG00000250878	METTL21EP	11
BLOOD	ENSG00000235162	C12orf75	11
BLOOD	ENSG00000075151	EIF4G3	11
BLOOD	ENSG00000150594	ADRA2A	11
BLOOD	ENSG00000188916	FAM196A	11
BLOOD	ENSG00000152760	TCTEX1D1	11
BLOOD	ENSG00000164181	ELOVL7	11
BLOOD	ENSG00000179855	GIPC3	11
BLOOD	ENSG00000257557	RP11-84G21.1	11
BLOOD	ENSG00000123892	RAB38	11
BLOOD	ENSG00000112679	DUSP22	11
BLOOD	ENSG00000155099	TMEM55A	11
BLOOD	ENSG00000103769	RAB11A	11
BLOOD	ENSG00000109265	KIAA1211	11
BLOOD	ENSG00000270504	RP11-420L9.5	11
BLOOD	ENSG00000137878	GCOM1	11
BLOOD	ENSG00000131966	ACTR10	11
BLOOD	ENSG00000131725	WDR44	11
BLOOD	ENSG00000205309	NT5M	11
BLOOD	ENSG00000271851	RP11-565F19.2	11
BLOOD	ENSG00000103740	ACSBG1	11
BLOOD	ENSG00000140416	TPM1	11
BLOOD	ENSG00000250334	LINC00989	11
BLOOD	ENSG00000163602	RYBP	11
BLOOD	ENSG00000143363	PRUNE	11
BLOOD	ENSG00000172432	GTPBP2	11
BLOOD	ENSG00000114805	PLCH1	11
BLOOD	ENSG00000236304	AP001189.4	11
BLOOD	ENSG00000260912	RP11-363E7.4	11
BLOOD	ENSG00000129521	EGLN3	11
BLOOD	ENSG00000101856	PGRMC1	11
BLOOD	ENSG00000081377	CDC14B	11
BLOOD	ENSG00000148498	PARD3	11
BLOOD	ENSG00000198753	PLXNB3	11
BLOOD	ENSG00000198843	SELT	11
BLOOD	ENSG00000010278	CD9	11
BLOOD	ENSG00000120265	PCMT1	11
BLOOD	ENSG00000229754	CXCR2P1	11
BLOOD	ENSG00000275072	SNORD50B	11
BLOOD	ENSG00000169047	IRS1	11
BLOOD	ENSG00000172578	KLHL6	11
BLOOD	ENSG00000142669	SH3BGRL3	11
BLOOD	ENSG00000119242	CCDC92	11
BLOOD	ENSG00000248334	WHAMMP2	11
BLOOD	ENSG00000198873	GRK5	11
BLOOD	ENSG00000164924	YWHAZ	11
BLOOD	ENSG00000092531	SNAP23	11
BLOOD	ENSG00000156642	NPTN	11
BLOOD	ENSG00000165914	TTC7B	11
BLOOD	ENSG00000154620	TMSB4Y	11
BLOOD	ENSG00000163898	LIPH	11
BLOOD	ENSG00000187513	GJA4	11
BLOOD	ENSG00000143995	MEIS1	11
BLOOD	ENSG00000125388	GRK4	11
BLOOD	ENSG00000089486	CDIP1	11
BLOOD	ENSG00000205038	PKHD1L1	11
BLOOD	ENSG00000153904	DDAH1	11
BLOOD	ENSG00000223855	HRAT92	11
BLOOD	ENSG00000134986	NREP	11
BLOOD	ENSG00000128272	ATF4	11
BLOOD	ENSG00000021826	CPS1	11
BLOOD	ENSG00000125744	RTN2	11
BLOOD	ENSG00000102804	TSC22D1	11
BLOOD	ENSG00000183671	GPR1	11
BLOOD	ENSG00000196584	XRCC2	11
BLOOD	ENSG00000175164	ABO	11
BLOOD	ENSG00000166770	ZNF667-AS1	11
BLOOD	ENSG00000108960	MMD	11
BLOOD	ENSG00000172889	EGFL7	11
BLOOD	ENSG00000108576	SLC6A4	11
BLOOD	ENSG00000260742	RP11-366L5.1	11
BLOOD	ENSG00000079156	OSBPL6	11
BLOOD	ENSG00000106366	SERPINE1	11
BLOOD	ENSG00000174233	ADCY6	11
BLOOD	ENSG00000220517	ASS1P1	11
BLOOD	ENSG00000163737	PF4	11
BLOOD	ENSG00000270055	CTD-3092A11.2	11
BLOOD	ENSG00000229056	AC020571.3	11
BLOOD	ENSG00000233822	HIST1H2BN	11
BLOOD	ENSG00000148834	GSTO1	11
BLOOD	ENSG00000189045	ANKDD1B	11
BLOOD	ENSG00000184500	PROS1	11
BLOOD	ENSG00000116678	LEPR	11
BLOOD	ENSG00000186480	INSIG1	11
BLOOD	ENSG00000157680	DGKI	11
BLOOD	ENSG00000176273	SLC35G1	11
BLOOD	ENSG00000127252	HRASLS	11
BLOOD	ENSG00000143333	RGS16	11
BLOOD	ENSG00000164035	EMCN	11
BLOOD	ENSG00000131778	CHD1L	11
BLOOD	ENSG00000185052	SLC24A3	11
BLOOD	ENSG00000081041	CXCL2	11
BLOOD	ENSG00000137941	TTLL7	11
BLOOD	ENSG00000149218	ENDOD1	11
BLOOD	ENSG00000213453	FTH1P3	11
BLOOD	ENSG00000141854	CTB-55O6.8	11
BLOOD	ENSG00000134202	GSTM3	11
BLOOD	ENSG00000152932	RAB3C	11
BLOOD	ENSG00000178184	PARD6G	11
BLOOD	ENSG00000067225	PKM	11
BLOOD	ENSG00000153721	CNKSR3	11
BLOOD	ENSG00000100678	SLC8A3	11
BLOOD	ENSG00000148606	POLR3A	11
BLOOD	ENSG00000131100	ATP6V1E1	11
BLOOD	ENSG00000143353	LYPLAL1	11
BLOOD	ENSG00000142192	APP	11
BLOOD	ENSG00000223551	TMSB4XP4	11
BLOOD	ENSG00000164171	ITGA2	11
BLOOD	ENSG00000092969	TGFB2	11
BLOOD	ENSG00000187800	PEAR1	11
BLOOD	ENSG00000187109	NAP1L1	11
BLOOD	ENSG00000235257	ITGA9-AS1	11
BLOOD	ENSG00000185305	ARL15	11
BLOOD	ENSG00000260032	LINC00657	11
BLOOD	ENSG00000145431	PDGFC	11
BLOOD	ENSG00000152229	PSTPIP2	11
BLOOD	ENSG00000166035	LIPC	11
BLOOD	ENSG00000240356	RPL23AP7	11
BLOOD	ENSG00000124491	F13A1	11
BLOOD	ENSG00000145685	LHFPL2	11
BLOOD	ENSG00000069966	GNB5	11
BLOOD	ENSG00000167100	SAMD14	11
BLOOD	ENSG00000174175	SELP	11
BLOOD	ENSG00000175643	RMI2	11
BLOOD	ENSG00000124635	HIST1H2BJ	11
BLOOD	ENSG00000227199	ST7-AS1	11
BLOOD	ENSG00000114491	UMPS	11
BLOOD	ENSG00000079482	OPHN1	11
BLOOD	ENSG00000151090	THRB	11
BLOOD	ENSG00000169756	LIMS1	11
BLOOD	ENSG00000135919	SERPINE2	11
BLOOD	ENSG00000071051	NCK2	11
BLOOD	ENSG00000041353	RAB27B	11
BLOOD	ENSG00000250073	RP11-677M14.3	11
BLOOD	ENSG00000172572	PDE3A	11
BLOOD	ENSG00000066697	MSANTD3	11
BLOOD	ENSG00000054793	ATP9A	11
BLOOD	ENSG00000215483	LINC00598	11
BLOOD	ENSG00000047648	ARHGAP6	11
BLOOD	ENSG00000278828	HIST1H3H	11
BLOOD	ENSG00000165626	BEND7	11
BLOOD	ENSG00000075975	MKRN2	11
BLOOD	ENSG00000105711	SCN1B	11
BLOOD	ENSG00000109572	CLCN3	11
BLOOD	ENSG00000259330	INAFM2	11
BLOOD	ENSG00000137413	TAF8	11
BLOOD	ENSG00000276855	CTD-3157E16.2	11
BLOOD	ENSG00000127824	TUBA4A	11
BLOOD	ENSG00000108187	PBLD	11
BLOOD	ENSG00000130948	HSD17B3	11
BLOOD	ENSG00000203867	RBM20	11
BLOOD	ENSG00000123091	RNF11	11
BLOOD	ENSG00000112576	CCND3	11
BLOOD	ENSG00000188191	PRKAR1B	11
BLOOD	ENSG00000177119	ANO6	11
BLOOD	ENSG00000158710	TAGLN2	11
BLOOD	ENSG00000138798	EGF	11
BLOOD	ENSG00000088826	SMOX	11
BLOOD	ENSG00000101350	KIF3B	11
BLOOD	ENSG00000246985	SOCS2-AS1	11
BLOOD	ENSG00000175606	TMEM70	11
BLOOD	ENSG00000267279	RP11-879F14.2	11
BLOOD	ENSG00000153162	BMP6	11
BLOOD	ENSG00000101162	TUBB1	11
BLOOD	ENSG00000057294	PKP2	11
BLOOD	ENSG00000068615	REEP1	11
BLOOD	ENSG00000222041	LINC00152	11
BLOOD	ENSG00000254786	RP11-142C4.5	11
BLOOD	ENSG00000272146	ARF4-AS1	11
BLOOD	ENSG00000050393	MCUR1	11
BLOOD	ENSG00000125257	ABCC4	11
BLOOD	ENSG00000272686	RP11-390E23.6	11
BLOOD	ENSG00000108039	XPNPEP1	11
BLOOD	ENSG00000246448	RP13-578N3.3	11
BLOOD	ENSG00000142046	TMEM91	11
BLOOD	ENSG00000261455	LINC01003	11
BLOOD	ENSG00000235423	RP11-282O18.3	11
BLOOD	ENSG00000184113	CLDN5	11
BLOOD	ENSG00000158560	DYNC1I1	11
BLOOD	ENSG00000184178	SCFD2	11
BLOOD	ENSG00000134853	PDGFRA	11
BLOOD	ENSG00000127947	PTPN12	11
BLOOD	ENSG00000257261	RP11-96H19.1	11
BLOOD	ENSG00000273802	HIST1H2BG	11
BLOOD	ENSG00000169271	HSPB3	11
BLOOD	ENSG00000106976	DNM1	11
BLOOD	ENSG00000115290	GRB14	11
BLOOD	ENSG00000147036	LANCL3	11
BLOOD	ENSG00000065534	MYLK	11
BLOOD	ENSG00000002586	CD99	11
BLOOD	ENSG00000225205	AC093818.1	11
