tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000149554	CHEK1	34
BLOOD	ENSG00000231475	IGHV4-31	34
BLOOD	ENSG00000239951	IGKV3-20	34
BLOOD	ENSG00000253755	IGHGP	34
BLOOD	ENSG00000115884	SDC1	34
BLOOD	ENSG00000074695	LMAN1	34
BLOOD	ENSG00000154839	SKA1	34
BLOOD	ENSG00000111291	GPRC5D	34
BLOOD	ENSG00000211663	IGLV3-19	34
BLOOD	ENSG00000243466	IGKV1-5	34
BLOOD	ENSG00000189057	FAM111B	34
BLOOD	ENSG00000178445	GLDC	34
BLOOD	ENSG00000211666	IGLV2-14	34
BLOOD	ENSG00000244437	IGKV3-15	34
BLOOD	ENSG00000211890	IGHA2	34
BLOOD	ENSG00000135916	ITM2C	34
BLOOD	ENSG00000142945	KIF2C	34
BLOOD	ENSG00000101310	SEC23B	34
BLOOD	ENSG00000211946	IGHV3-20	34
BLOOD	ENSG00000211935	IGHV1-3	34
BLOOD	ENSG00000211956	IGHV4-34	34
BLOOD	ENSG00000137563	GGH	34
BLOOD	ENSG00000176890	TYMS	34
BLOOD	ENSG00000166598	HSP90B1	34
BLOOD	ENSG00000131153	GINS2	34
BLOOD	ENSG00000211941	IGHV3-11	34
BLOOD	ENSG00000211966	IGHV5-51	34
BLOOD	ENSG00000211937	IGHV2-5	34
BLOOD	ENSG00000240041	IGHJ4	34
BLOOD	ENSG00000239855	IGKV1-6	34
BLOOD	ENSG00000211662	IGLV3-21	34
BLOOD	ENSG00000280411	IGHV1-69-2	34
BLOOD	ENSG00000104738	MCM4	34
BLOOD	ENSG00000170312	CDK1	34
BLOOD	ENSG00000211651	IGLV1-44	34
BLOOD	ENSG00000211897	IGHG3	34
BLOOD	ENSG00000211955	IGHV3-33	34
BLOOD	ENSG00000278196	IGLV2-8	34
BLOOD	ENSG00000211660	IGLV2-23	34
BLOOD	ENSG00000088325	TPX2	34
BLOOD	ENSG00000282651	CH17-224D4.2	34
BLOOD	ENSG00000116985	BMP8B	34
BLOOD	ENSG00000211892	IGHG4	34
BLOOD	ENSG00000237649	KIFC1	34
BLOOD	ENSG00000211951	IGHV2-26	34
BLOOD	ENSG00000211637	IGLV4-69	34
BLOOD	ENSG00000244575	IGKV1-27	34
BLOOD	ENSG00000166562	SEC11C	34
BLOOD	ENSG00000211950	IGHV1-24	34
BLOOD	ENSG00000270550	IGHV3-30	34
BLOOD	ENSG00000211648	IGLV1-47	34
BLOOD	ENSG00000211949	IGHV3-23	34
BLOOD	ENSG00000135476	ESPL1	34
BLOOD	ENSG00000224373	IGHV4-59	34
BLOOD	ENSG00000170476	MZB1	34
BLOOD	ENSG00000157456	CCNB2	34
BLOOD	ENSG00000211644	IGLV1-51	34
BLOOD	ENSG00000211659	IGLV3-25	34
BLOOD	ENSG00000211964	IGHV3-48	34
BLOOD	ENSG00000211642	IGLV10-54	34
BLOOD	ENSG00000171241	SHCBP1	34
BLOOD	ENSG00000232216	IGHV3-43	34
BLOOD	ENSG00000105976	MET	34
BLOOD	ENSG00000128268	MGAT3	34
BLOOD	ENSG00000211668	IGLV2-11	34
BLOOD	ENSG00000168078	PBK	34
BLOOD	ENSG00000167004	PDIA3	34
BLOOD	ENSG00000211965	IGHV3-49	34
BLOOD	ENSG00000240864	IGKV1-16	34
BLOOD	ENSG00000211673	IGLV3-1	34
BLOOD	ENSG00000211592	IGKC	34
BLOOD	ENSG00000117650	NEK2	34
BLOOD	ENSG00000143603	KCNN3	34
BLOOD	ENSG00000155760	FZD7	34
BLOOD	ENSG00000282639	CH17-224D4.1	34
BLOOD	ENSG00000099958	DERL3	34
BLOOD	ENSG00000211640	IGLV6-57	34
BLOOD	ENSG00000211896	IGHG1	34
BLOOD	ENSG00000188659	SAXO2	34
BLOOD	ENSG00000211900	IGHJ6	34
BLOOD	ENSG00000166803	KIAA0101	34
BLOOD	ENSG00000211943	IGHV3-15	34
BLOOD	ENSG00000211947	IGHV3-21	34
BLOOD	ENSG00000211967	IGHV3-53	34
BLOOD	ENSG00000211676	IGLJ2	34
BLOOD	ENSG00000017427	IGF1	34
BLOOD	ENSG00000136010	ALDH1L2	34
BLOOD	ENSG00000211677	IGLC2	34
BLOOD	ENSG00000276775	IGHV4-4	34
BLOOD	ENSG00000211893	IGHG2	34
BLOOD	ENSG00000163902	RPN1	34
BLOOD	ENSG00000068912	ERLEC1	34
BLOOD	ENSG00000140534	TICRR	34
BLOOD	ENSG00000211976	IGHV3-73	34
BLOOD	ENSG00000073282	TP63	34
BLOOD	ENSG00000211679	IGLC3	34
BLOOD	ENSG00000243238	IGKV2-30	34
BLOOD	ENSG00000211593	IGKJ5	34
BLOOD	ENSG00000183010	PYCR1	34
BLOOD	ENSG00000088340	FER1L4	34
BLOOD	ENSG00000225698	IGHV3-72	34
BLOOD	ENSG00000165409	TSHR	34
BLOOD	ENSG00000211638	IGLV8-61	34
