tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000134291	TMEM106C	142
BLOOD	ENSG00000171204	TMEM126B	142
BLOOD	ENSG00000167202	TBC1D2B	142
BLOOD	ENSG00000089053	ANAPC5	142
BLOOD	ENSG00000210112	MT-TM	142
BLOOD	ENSG00000181004	BBS12	142
BLOOD	ENSG00000266472	MRPS21	142
BLOOD	ENSG00000211459	MT-RNR1	142
BLOOD	ENSG00000210077	MT-TV	142
BLOOD	ENSG00000161940	BCL6B	142
BLOOD	ENSG00000229897	SEPT7P7	142
BLOOD	ENSG00000262902	MTCO1P40	142
BLOOD	ENSG00000230587	AC093609.1	142
BLOOD	ENSG00000198804	MT-CO1	142
BLOOD	ENSG00000157554	ERG	142
BLOOD	ENSG00000247853	RP5-940J5.6	142
BLOOD	ENSG00000169062	UPF3A	142
BLOOD	ENSG00000210195	MT-TT	142
BLOOD	ENSG00000130770	ATPIF1	142
BLOOD	ENSG00000168309	FAM107A	142
BLOOD	ENSG00000112081	SRSF3	142
BLOOD	ENSG00000167272	POP5	142
BLOOD	ENSG00000198938	MT-CO3	142
BLOOD	ENSG00000186230	ZNF749	142
BLOOD	ENSG00000237973	MTCO1P12	142
BLOOD	ENSG00000173436	MINOS1	142
BLOOD	ENSG00000175764	TTLL11	142
BLOOD	ENSG00000198744	MTCO3P12	142
BLOOD	ENSG00000009335	UBE3C	142
BLOOD	ENSG00000210082	MT-RNR2	142
BLOOD	ENSG00000174720	LARP7	142
BLOOD	ENSG00000156599	ZDHHC5	142
BLOOD	ENSG00000210196	MT-TP	142
BLOOD	ENSG00000198727	MT-CYB	142
BLOOD	ENSG00000209082	MT-TL1	142
BLOOD	ENSG00000205707	LYRM5	142
BLOOD	ENSG00000177842	ZNF620	142
BLOOD	ENSG00000281100	RP11-640L9.2	142
BLOOD	ENSG00000177707	PVRL3	142
BLOOD	ENSG00000169570	DTWD2	142
BLOOD	ENSG00000210107	MT-TQ	142
BLOOD	ENSG00000240891	PLCXD2	142
BLOOD	ENSG00000081985	IL12RB2	142
BLOOD	ENSG00000134375	TIMM17A	142
BLOOD	ENSG00000181038	METTL23	142
BLOOD	ENSG00000143751	SDE2	142
BLOOD	ENSG00000144827	ABHD10	142
BLOOD	ENSG00000178409	BEND3	142
BLOOD	ENSG00000228253	MT-ATP8	142
BLOOD	ENSG00000151500	THYN1	142
BLOOD	ENSG00000149196	C11orf73	142
BLOOD	ENSG00000198763	MT-ND2	142
BLOOD	ENSG00000112237	CCNC	142
