tissue	ensembl	gene_symbol	clust
AOR	ENSG00000154645	CHODL	111
AOR	ENSG00000224578	HNRNPA1P48	111
SKLM	ENSG00000100445	SDR39U1	111
SKLM	ENSG00000267532	MIR497HG	111
SKLM	ENSG00000274425	AC114271.2	111
SKLM	ENSG00000283103	LLNLR-245B6.1	111
SKLM	ENSG00000126106	TMEM53	111
SKLM	ENSG00000126822	PLEKHG3	111
SKLM	ENSG00000173540	GMPPB	111
SKLM	ENSG00000176700	SCAND2P	111
SKLM	ENSG00000204685	STARD7-AS1	111
SKLM	ENSG00000076662	ICAM3	111
SKLM	ENSG00000262049	RP13-1032I1.7	111
SKLM	ENSG00000256116	RP11-783K16.14	111
SKLM	ENSG00000198917	C9orf114	111
SKLM	ENSG00000154889	MPPE1	111
SKLM	ENSG00000118894	EEF2KMT	111
SKLM	ENSG00000255737	AGAP2-AS1	111
SKLM	ENSG00000183401	CCDC159	111
SKLM	ENSG00000245025	RP11-875O11.1	111
SKLM	ENSG00000268061	NAPA-AS1	111
SKLM	ENSG00000100413	POLR3H	111
SKLM	ENSG00000250222	CTC-338M12.5	111
SKLM	ENSG00000102934	PLLP	111
SKLM	ENSG00000213380	COG8	111
SKLM	ENSG00000123353	ORMDL2	111
SKLM	ENSG00000260083	MIR762HG	111
SKLM	ENSG00000167100	SAMD14	111
SKLM	ENSG00000176014	TUBB6	111
SKLM	ENSG00000160752	FDPS	111
SKLM	ENSG00000262222	RP11-876N24.4	111
SKLM	ENSG00000123154	WDR83	111
SKLM	ENSG00000123416	TUBA1B	111
SKLM	ENSG00000115661	STK16	111
SKLM	ENSG00000126749	EMG1	111
SKLM	ENSG00000108786	HSD17B1	111
SKLM	ENSG00000110536	PTPMT1	111
SKLM	ENSG00000136279	DBNL	111
SKLM	ENSG00000170315	UBB	111
SKLM	ENSG00000167085	PHB	111
SKLM	ENSG00000134779	TPGS2	111
SKLM	ENSG00000249673	NOP14-AS1	111
SKLM	ENSG00000244165	P2RY11	111
SKLM	ENSG00000084693	AGBL5	111
SKLM	ENSG00000267288	RP13-890H12.2	111
SKLM	ENSG00000114648	KLHL18	111
SKLM	ENSG00000160678	S100A1	111
SKLM	ENSG00000168517	HEXIM2	111
SKLM	ENSG00000170296	GABARAP	111
SKLM	ENSG00000125434	SLC25A35	111
SKLM	ENSG00000279641	CTD-2545G14.6	111
SKLM	ENSG00000204444	APOM	111
SKLM	ENSG00000224870	RP4-758J18.2	111
SKLM	ENSG00000177548	RABEP2	111
SKLM	ENSG00000235106	LINC00094	111
SKLM	ENSG00000119723	COQ6	111
SKLM	ENSG00000161999	JMJD8	111
SKLM	ENSG00000110200	ANAPC15	111
SKLM	ENSG00000127774	EMC6	111
SKLM	ENSG00000238045	AC009133.12	111
SKLM	ENSG00000150967	ABCB9	111
SKLM	ENSG00000184154	LRTOMT	111
SKLM	ENSG00000138092	CENPO	111
SKLM	ENSG00000132763	MMACHC	111
SKLM	ENSG00000048162	NOP16	111
SKLM	ENSG00000272288	RP11-140K17.3	111
SKLM	ENSG00000236782	RP11-96L14.7	111
SKLM	ENSG00000279504	AD001527.4	111
