tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000174444	RPL4	202
BLOOD	ENSG00000243410	RP11-245J9.4	202
BLOOD	ENSG00000233762	AC007969.5	202
BLOOD	ENSG00000273237	CTB-119C2.1	202
BLOOD	ENSG00000103266	STUB1	202
BLOOD	ENSG00000230225	MTND5P14	202
BLOOD	ENSG00000261770	CTC-459F4.1	202
BLOOD	ENSG00000140990	NDUFB10	202
BLOOD	ENSG00000125445	MRPS7	202
BLOOD	ENSG00000145495	MARCH6	202
BLOOD	ENSG00000177483	RBM44	202
BLOOD	ENSG00000251323	RP11-452H21.4	202
BLOOD	ENSG00000127837	AAMP	202
BLOOD	ENSG00000273245	RP11-434P11.2	202
BLOOD	ENSG00000259005	RP3-449M8.6	202
BLOOD	ENSG00000224975	INE1	202
BLOOD	ENSG00000168899	VAMP5	202
BLOOD	ENSG00000267274	CTD-2006C1.12	202
BLOOD	ENSG00000273604	C17orf96	202
BLOOD	ENSG00000223704	LINC01422	202
BLOOD	ENSG00000182810	DDX28	202
BLOOD	ENSG00000280378	RP4-758J24.6	202
BLOOD	ENSG00000233892	PAIP1P1	202
BLOOD	ENSG00000281026	N4BP2L2-IT2	202
BLOOD	ENSG00000260947	RP11-384P7.7	202
BLOOD	ENSG00000279356	RP11-429P3.8	202
BLOOD	ENSG00000252464	RN7SKP70	202
BLOOD	ENSG00000270956	RP11-65L3.4	202
BLOOD	ENSG00000272650	RP11-571I18.4	202
BLOOD	ENSG00000126773	PCNXL4	202
BLOOD	ENSG00000090273	NUDC	202
BLOOD	ENSG00000170473	PYM1	202
BLOOD	ENSG00000279311	RP11-170K4.2	202
BLOOD	ENSG00000259366	CTD-2647L4.4	202
BLOOD	ENSG00000171121	KCNMB3	202
BLOOD	ENSG00000213204	RP3-382I10.7	202
BLOOD	ENSG00000278897	AC020951.1	202
BLOOD	ENSG00000188211	NCR3LG1	202
BLOOD	ENSG00000274184	RP11-158H5.8	202
BLOOD	ENSG00000185219	ZNF445	202
BLOOD	ENSG00000267474	CTC-548K16.6	202
BLOOD	ENSG00000265750	RP11-799B12.4	202
BLOOD	ENSG00000164406	LEAP2	202
BLOOD	ENSG00000279320	RP11-329N15.3	202
BLOOD	ENSG00000102174	PHEX	202
BLOOD	ENSG00000163141	BNIPL	202
BLOOD	ENSG00000099251	HSD17B7P2	202
BLOOD	ENSG00000123870	ZNF137P	202
BLOOD	ENSG00000101182	PSMA7	202
BLOOD	ENSG00000260977	RP11-333I13.1	202
BLOOD	ENSG00000258461	RP11-164J13.1	202
BLOOD	ENSG00000253180	RP11-410L14.1	202
BLOOD	ENSG00000167797	CDK2AP2	202
BLOOD	ENSG00000258867	LINC01146	202
BLOOD	ENSG00000189269	DRICH1	202
BLOOD	ENSG00000108256	NUFIP2	202
BLOOD	ENSG00000128923	FAM63B	202
BLOOD	ENSG00000185864	NPIPB4	202
BLOOD	ENSG00000142541	RPL13A	202
BLOOD	ENSG00000234062	RP11-308D16.2	202
BLOOD	ENSG00000257509	RP11-762I7.4	202
BLOOD	ENSG00000131634	TMEM204	202
BLOOD	ENSG00000253636	RP11-531A24.5	202
BLOOD	ENSG00000115268	RPS15	202
BLOOD	ENSG00000257176	RP11-996F15.2	202
BLOOD	ENSG00000063177	RPL18	202
BLOOD	ENSG00000167526	RPL13	202
BLOOD	ENSG00000272630	RP11-344N10.5	202
BLOOD	ENSG00000179271	GADD45GIP1	202
BLOOD	ENSG00000270067	CTC-487M23.5	202
BLOOD	ENSG00000105254	TBCB	202
BLOOD	ENSG00000167524	SGK494	202
BLOOD	ENSG00000160799	CCDC12	202
BLOOD	ENSG00000164309	CMYA5	202
BLOOD	ENSG00000279456	RP11-87H9.5	202
BLOOD	ENSG00000107223	EDF1	202
BLOOD	ENSG00000277916	uc_338	202
BLOOD	ENSG00000142937	RPS8	202
BLOOD	ENSG00000164081	TEX264	202
BLOOD	ENSG00000177600	RPLP2	202
BLOOD	ENSG00000163923	RPL39L	202
BLOOD	ENSG00000148483	TMEM236	202
BLOOD	ENSG00000105677	TMEM147	202
BLOOD	ENSG00000215126	CBWD7	202
BLOOD	ENSG00000179571	NBPF17P	202
BLOOD	ENSG00000164187	LMBRD2	202
BLOOD	ENSG00000136942	RPL35	202
BLOOD	ENSG00000259529	RP11-468E2.4	202
BLOOD	ENSG00000170325	PRDM10	202
BLOOD	ENSG00000130396	MLLT4	202
BLOOD	ENSG00000174564	IL20RB	202
BLOOD	ENSG00000204628	GNB2L1	202
BLOOD	ENSG00000146066	HIGD2A	202
BLOOD	ENSG00000271795	CTC-251D13.1	202
BLOOD	ENSG00000223865	HLA-DPB1	202
BLOOD	ENSG00000132356	PRKAA1	202
BLOOD	ENSG00000240376	RP11-36C20.1	202
BLOOD	ENSG00000166557	TMED3	202
BLOOD	ENSG00000171658	RP11-443P15.2	202
BLOOD	ENSG00000239040	Y_RNA	202
BLOOD	ENSG00000089248	ERP29	202
BLOOD	ENSG00000273165	RP11-1057B6.1	202
BLOOD	ENSG00000163635	ATXN7	202
BLOOD	ENSG00000180879	SSR4	202
BLOOD	ENSG00000213906	LTB4R2	202
BLOOD	ENSG00000250959	GLUD1P3	202
BLOOD	ENSG00000137752	CASP1	202
BLOOD	ENSG00000147996	CBWD5	202
BLOOD	ENSG00000079999	KEAP1	202
BLOOD	ENSG00000220305	HNRNPH1P1	202
BLOOD	ENSG00000260368	RP11-521I2.3	202
BLOOD	ENSG00000264112	RP11-159D12.2	202
BLOOD	ENSG00000232618	RP11-439L18.1	202
BLOOD	ENSG00000270108	RP11-73M18.6	202
