tissue	ensembl	gene_symbol	clust
LIV	ENSG00000183242	WT1-AS	186
LIV	ENSG00000167880	EVPL	186
LIV	ENSG00000168004	HRASLS5	186
LIV	ENSG00000181143	MUC16	186
LIV	ENSG00000172201	ID4	186
LIV	ENSG00000151834	GABRA2	186
LIV	ENSG00000154277	UCHL1	186
LIV	ENSG00000105825	TFPI2	186
LIV	ENSG00000179914	ITLN1	186
LIV	ENSG00000123119	NECAB1	186
LIV	ENSG00000184937	WT1	186
LIV	ENSG00000119514	GALNT12	186
LIV	ENSG00000134762	DSC3	186
LIV	ENSG00000138759	FRAS1	186
LIV	ENSG00000185985	SLITRK2	186
LIV	ENSG00000092295	TGM1	186
LIV	ENSG00000081479	LRP2	186
LIV	ENSG00000060718	COL11A1	186
LIV	ENSG00000153558	FBXL2	186
LIV	ENSG00000125966	MMP24	186
LIV	ENSG00000172508	CARNS1	186
LIV	ENSG00000241158	ADAMTS9-AS1	186
LIV	ENSG00000117600	PLPPR4	186
LIV	ENSG00000271447	MMP28	186
LIV	ENSG00000120949	TNFRSF8	186
LIV	ENSG00000106018	VIPR2	186
LIV	ENSG00000185567	AHNAK2	186
LIV	ENSG00000127083	OMD	186
LIV	ENSG00000185070	FLRT2	186
LIV	ENSG00000104213	PDGFRL	186
LIV	ENSG00000169181	GSG1L	186
LIV	ENSG00000095303	PTGS1	186
LIV	ENSG00000166448	TMEM130	186
LIV	ENSG00000013588	GPRC5A	186
LIV	ENSG00000182255	KCNA4	186
LIV	ENSG00000063180	CA11	186
LIV	ENSG00000114757	PEX5L	186
LIV	ENSG00000144644	GADL1	186
LIV	ENSG00000169218	RSPO1	186
LIV	ENSG00000131459	GFPT2	186
LIV	ENSG00000171345	KRT19	186
LIV	ENSG00000187123	LYPD6	186
LIV	ENSG00000107742	SPOCK2	186
LIV	ENSG00000131037	EPS8L1	186
LIV	ENSG00000104059	FAM189A1	186
LIV	ENSG00000178568	ERBB4	186
LIV	ENSG00000168824	NSG1	186
LIV	ENSG00000145335	SNCA	186
LIV	ENSG00000162493	PDPN	186
LIV	ENSG00000058085	LAMC2	186
LIV	ENSG00000182013	PNMAL1	186
LIV	ENSG00000112139	MDGA1	186
LIV	ENSG00000168077	SCARA3	186
LIV	ENSG00000205038	PKHD1L1	186
LIV	ENSG00000175928	LRRN1	186
LIV	ENSG00000143867	OSR1	186
LIV	ENSG00000175164	ABO	186
LIV	ENSG00000065618	COL17A1	186
LIV	ENSG00000092969	TGFB2	186
LIV	ENSG00000203706	SERTAD4-AS1	186
LIV	ENSG00000164520	RAET1E	186
LIV	ENSG00000162631	NTNG1	186
LIV	ENSG00000101000	PROCR	186
LIV	ENSG00000175315	CST6	186
LIV	ENSG00000075223	SEMA3C	186
LIV	ENSG00000205929	C21orf62	186
LIV	ENSG00000180447	GAS1	186
LIV	ENSG00000068615	REEP1	186
LIV	ENSG00000139970	RTN1	186
LIV	ENSG00000205363	C15orf59	186
LIV	ENSG00000138193	PLCE1	186
