tissue	ensembl	gene_symbol	clust
AOR	ENSG00000196890	HIST3H2BB	37
SF	ENSG00000140931	CMTM3	37
SF	ENSG00000104783	KCNN4	37
SF	ENSG00000146094	DOK3	37
SF	ENSG00000110446	SLC15A3	37
SF	ENSG00000163833	FBXO40	37
SF	ENSG00000007264	MATK	37
SF	ENSG00000107165	TYRP1	37
SF	ENSG00000166278	C2	37
SF	ENSG00000104972	LILRB1	37
SF	ENSG00000137474	MYO7A	37
SF	ENSG00000104814	MAP4K1	37
SF	ENSG00000126264	HCST	37
SF	ENSG00000232810	TNF	37
SF	ENSG00000174004	NRROS	37
SF	ENSG00000104894	CD37	37
SF	ENSG00000100364	KIAA0930	37
SF	ENSG00000185896	LAMP1	37
SF	ENSG00000198246	SLC29A3	37
SF	ENSG00000127084	FGD3	37
SF	ENSG00000105329	TGFB1	37
SF	ENSG00000023892	DEF6	37
SF	ENSG00000104951	IL4I1	37
SF	ENSG00000213654	GPSM3	37
SF	ENSG00000241163	LINC00877	37
SF	ENSG00000095303	PTGS1	37
SF	ENSG00000172724	CCL19	37
SF	ENSG00000082781	ITGB5	37
SF	ENSG00000168546	GFRA2	37
SF	ENSG00000137841	PLCB2	37
SF	ENSG00000089639	GMIP	37
SF	ENSG00000130513	GDF15	37
SF	ENSG00000111644	ACRBP	37
SF	ENSG00000214212	C19orf38	37
SF	ENSG00000163154	TNFAIP8L2	37
SF	ENSG00000167077	mei-01	37
SF	ENSG00000224307	RP11-344B5.2	37
SF	ENSG00000000938	FGR	37
SF	ENSG00000011600	TYROBP	37
SF	ENSG00000159189	C1QC	37
SF	ENSG00000133246	PRAM1	37
SF	ENSG00000237649	KIFC1	37
SF	ENSG00000223865	HLA-DPB1	37
SF	ENSG00000125637	PSD4	37
SF	ENSG00000103490	PYCARD	37
SF	ENSG00000142347	MYO1F	37
SF	ENSG00000130775	THEMIS2	37
SF	ENSG00000082146	STRADB	37
SF	ENSG00000142634	EFHD2	37
SF	ENSG00000142669	SH3BGRL3	37
SF	ENSG00000138964	PARVG	37
SF	ENSG00000108405	P2RX1	37
SF	ENSG00000205744	DENND1C	37
SF	ENSG00000110876	SELPLG	37
SF	ENSG00000146192	FGD2	37
SF	ENSG00000137491	SLCO2B1	37
SF	ENSG00000075275	CELSR1	37
SF	ENSG00000110324	IL10RA	37
SF	ENSG00000239998	LILRA2	37
SF	ENSG00000076944	STXBP2	37
SF	ENSG00000149781	FERMT3	37
SF	ENSG00000173369	C1QB	37
SF	ENSG00000115318	LOXL3	37
SF	ENSG00000184730	APOBR	37
SF	ENSG00000069424	KCNAB2	37
SF	ENSG00000235568	NFAM1	37
SF	ENSG00000156966	B3GNT7	37
SF	ENSG00000108950	FAM20A	37
SF	ENSG00000131042	LILRB2	37
SF	ENSG00000163013	FBXO41	37
SF	ENSG00000254415	SIGLEC14	37
SF	ENSG00000116852	KIF21B	37
SF	ENSG00000131401	NAPSB	37
SF	ENSG00000196189	SEMA4A	37
SF	ENSG00000276231	PIK3R6	37
SF	ENSG00000088827	SIGLEC1	37
SF	ENSG00000204482	LST1	37
SF	ENSG00000167642	SPINT2	37
SF	ENSG00000171777	RASGRP4	37
SF	ENSG00000015285	WAS	37
SF	ENSG00000167261	DPEP2	37
SF	ENSG00000123685	BATF3	37
SF	ENSG00000099337	KCNK6	37
SF	ENSG00000105609	LILRB5	37
SF	ENSG00000161640	SIGLEC11	37
SF	ENSG00000130429	ARPC1B	37
SF	ENSG00000011422	PLAUR	37
SF	ENSG00000123329	ARHGAP9	37
SF	ENSG00000238005	RP11-443B7.1	37
SF	ENSG00000010610	CD4	37
SF	ENSG00000182578	CSF1R	37
SF	ENSG00000170909	OSCAR	37
SF	ENSG00000170458	CD14	37
SF	ENSG00000167895	TMC8	37
SF	ENSG00000018280	SLC11A1	37
SF	ENSG00000086730	LAT2	37
SF	ENSG00000141968	VAV1	37
SF	ENSG00000120885	CLU	37
SF	ENSG00000096996	IL12RB1	37
SF	ENSG00000120899	PTK2B	37
SF	ENSG00000132514	CLEC10A	37
SF	ENSG00000118729	CASQ2	37
SF	ENSG00000161091	MFSD12	37
SF	ENSG00000227507	LTB	37
SF	ENSG00000198951	NAGA	37
SF	ENSG00000183484	GPR132	37
SF	ENSG00000184922	FMNL1	37
SF	ENSG00000023902	PLEKHO1	37
SF	ENSG00000167600	CYP2S1	37
SF	ENSG00000128805	ARHGAP22	37
SF	ENSG00000173110	HSPA6	37
SF	ENSG00000171608	PIK3CD	37
SF	ENSG00000012779	ALOX5	37
SF	ENSG00000146232	NFKBIE	37
SF	ENSG00000139178	C1RL	37
SF	ENSG00000100092	SH3BP1	37
SF	ENSG00000233038	AC011899.9	37
SF	ENSG00000141497	ZMYND15	37
SF	ENSG00000128340	RAC2	37
SF	ENSG00000149418	ST14	37
SF	ENSG00000175489	LRRC25	37
SF	ENSG00000053918	KCNQ1	37
SF	ENSG00000184009	ACTG1	37
SF	ENSG00000247774	PCED1B-AS1	37
SF	ENSG00000160883	HK3	37
SF	ENSG00000141480	ARRB2	37
SF	ENSG00000147443	DOK2	37
SF	ENSG00000133256	PDE6B	37
SF	ENSG00000151650	VENTX	37
SF	ENSG00000101336	HCK	37
SF	ENSG00000248309	MEF2C-AS1	37
SF	ENSG00000132182	NUP210	37
SF	ENSG00000019582	CD74	37
SF	ENSG00000117676	RPS6KA1	37
SF	ENSG00000064547	LPAR2	37
SF	ENSG00000171631	P2RY6	37
SF	ENSG00000233901	LINC01503	37
SF	ENSG00000128604	IRF5	37
SF	ENSG00000060558	GNA15	37
SF	ENSG00000136295	TTYH3	37
SF	ENSG00000100365	NCF4	37
SF	ENSG00000186818	LILRB4	37
SF	ENSG00000163545	NUAK2	37
SF	ENSG00000168961	LGALS9	37
SF	ENSG00000142227	EMP3	37
SF	ENSG00000167850	CD300C	37
SF	ENSG00000204577	LILRB3	37
SF	ENSG00000066336	SPI1	37
SF	ENSG00000101194	SLC17A9	37
SF	ENSG00000006534	ALDH3B1	37
SF	ENSG00000134955	SLC37A2	37
SF	ENSG00000163803	PLB1	37
SF	ENSG00000279496	CTC-251I16.1	37
SF	ENSG00000215458	AATBC	37
SF	ENSG00000102265	TIMP1	37
SF	ENSG00000187116	LILRA5	37
SF	ENSG00000111679	PTPN6	37
SF	ENSG00000131242	RAB11FIP4	37
SF	ENSG00000122122	SASH3	37
SF	ENSG00000100055	CYTH4	37
SF	ENSG00000161643	SIGLEC16	37
SF	ENSG00000187808	SOWAHD	37
SF	ENSG00000179913	B3GNT3	37
SF	ENSG00000185527	PDE6G	37
SF	ENSG00000229344	MTCO2P12	37
SF	ENSG00000182566	CLEC4G	37
SF	ENSG00000254887	CTC-378H22.1	37
SF	ENSG00000225972	MTND1P23	37
SF	ENSG00000161944	ASGR2	37
SF	ENSG00000105011	ASF1B	37
SF	ENSG00000104921	FCER2	37
SF	ENSG00000002726	AOC1	37
SF	ENSG00000239961	LILRA4	37
