tissue	ensembl	gene_symbol	clust
AOR	ENSG00000100201	DDX17	109
AOR	ENSG00000108474	PIGL	109
AOR	ENSG00000213918	DNASE1	109
AOR	ENSG00000235954	TTC28-AS1	109
AOR	ENSG00000121310	ECHDC2	109
AOR	ENSG00000249669	MIR143HG	109
AOR	ENSG00000251474	RPL32P3	109
AOR	ENSG00000170919	TPT1-AS1	109
AOR	ENSG00000236144	TMEM147-AS1	109
AOR	ENSG00000133624	ZNF767P	109
AOR	ENSG00000279759	CTC-425O23.5	109
AOR	ENSG00000214021	TTLL3	109
AOR	ENSG00000174227	PIGG	109
AOR	ENSG00000129197	RPAIN	109
AOR	ENSG00000185513	L3MBTL1	109
AOR	ENSG00000103150	MLYCD	109
AOR	ENSG00000007392	LUC7L	109
AOR	ENSG00000215252	GOLGA8B	109
AOR	ENSG00000186166	CCDC84	109
AOR	ENSG00000178028	DMAP1	109
AOR	ENSG00000178971	CTC1	109
AOR	ENSG00000176444	CLK2	109
AOR	ENSG00000132199	ENOSF1	109
AOR	ENSG00000241288	RP11-379B18.5	109
AOR	ENSG00000114735	HEMK1	109
AOR	ENSG00000280429	AF001548.3	109
AOR	ENSG00000221978	CCNL2	109
AOR	ENSG00000080947	CROCCP3	109
AOR	ENSG00000241769	LINC00893	109
AOR	ENSG00000179532	DNHD1	109
AOR	ENSG00000181666	HKR1	109
AOR	ENSG00000157110	RBPMS	109
AOR	ENSG00000221995	TIAF1	109
AOR	ENSG00000175265	GOLGA8A	109
AOR	ENSG00000086598	TMED2	109
AOR	ENSG00000166436	TRIM66	109
AOR	ENSG00000103091	WDR59	109
AOR	ENSG00000149532	CPSF7	109
AOR	ENSG00000160961	ZNF333	109
AOR	ENSG00000234913	XXbac-B476C20.13	109
MAM	ENSG00000127399	LRRC61	109
