tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000164070	HSPA4L	209
BLOOD	ENSG00000224699	LAMTOR5-AS1	209
BLOOD	ENSG00000236426	RP11-79M19.2	209
BLOOD	ENSG00000235066	AC009303.1	209
BLOOD	ENSG00000124575	HIST1H1D	209
BLOOD	ENSG00000279670	RP11-70L8.5	209
BLOOD	ENSG00000164329	PAPD4	209
BLOOD	ENSG00000279982	RP11-45A17.3	209
BLOOD	ENSG00000198523	PLN	209
BLOOD	ENSG00000236540	AC006547.13	209
BLOOD	ENSG00000185899	TAS2R60	209
BLOOD	ENSG00000212125	TAS2R15P	209
BLOOD	ENSG00000273841	TAF9	209
BLOOD	ENSG00000273891	RP11-500G22.5	209
BLOOD	ENSG00000269946	RP11-2B6.3	209
BLOOD	ENSG00000234129	RP11-120D5.1	209
BLOOD	ENSG00000226312	CFLAR-AS1	209
BLOOD	ENSG00000228976	SUMO2P8	209
BLOOD	ENSG00000279530	AC092881.1	209
BLOOD	ENSG00000255081	RP11-263C24.1	209
BLOOD	ENSG00000108961	RANGRF	209
BLOOD	ENSG00000204435	CSNK2B	209
BLOOD	ENSG00000207233	SNORA37	209
BLOOD	ENSG00000280166	RP11-354E23.3	209
BLOOD	ENSG00000122033	MTIF3	209
BLOOD	ENSG00000102109	PCSK1N	209
BLOOD	ENSG00000120948	TARDBP	209
BLOOD	ENSG00000274292	RP11-347I19.7	209
BLOOD	ENSG00000109072	VTN	209
BLOOD	ENSG00000279845	RP11-6L6.4	209
BLOOD	ENSG00000128606	LRRC17	209
BLOOD	ENSG00000206651	Y_RNA	209
BLOOD	ENSG00000108788	MLX	209
BLOOD	ENSG00000158552	ZFAND2B	209
BLOOD	ENSG00000072682	P4HA2	209
BLOOD	ENSG00000278896	RP11-474P2.7	209
BLOOD	ENSG00000088888	MAVS	209
BLOOD	ENSG00000273893	RP1-101A2.1	209
BLOOD	ENSG00000236256	DIAPH2-AS1	209
BLOOD	ENSG00000123219	CENPK	209
BLOOD	ENSG00000253309	SERPINE3	209
BLOOD	ENSG00000229117	RPL41	209
BLOOD	ENSG00000280237	MIR4697HG	209
BLOOD	ENSG00000095464	PDE6C	209
