tissue	ensembl	gene_symbol	clust
SKLM	ENSG00000260361	CTD-2313J17.5	114
VAF	ENSG00000185561	TLCD2	114
VAF	ENSG00000228798	AP000473.5	114
VAF	ENSG00000184408	KCND2	114
VAF	ENSG00000151617	EDNRA	114
VAF	ENSG00000005249	PRKAR2B	114
VAF	ENSG00000099139	PCSK5	114
VAF	ENSG00000181704	YIPF6	114
VAF	ENSG00000138760	SCARB2	114
VAF	ENSG00000196715	VKORC1L1	114
VAF	ENSG00000132970	WASF3	114
VAF	ENSG00000198908	BHLHB9	114
VAF	ENSG00000249859	PVT1	114
VAF	ENSG00000113231	PDE8B	114
VAF	ENSG00000172380	GNG12	114
VAF	ENSG00000261737	RP4-612B15.3	114
VAF	ENSG00000097033	SH3GLB1	114
VAF	ENSG00000228223	HCG11	114
VAF	ENSG00000221818	EBF2	114
VAF	ENSG00000091409	ITGA6	114
VAF	ENSG00000127954	STEAP4	114
VAF	ENSG00000185436	IFNLR1	114
VAF	ENSG00000163697	APBB2	114
VAF	ENSG00000182667	NTM	114
VAF	ENSG00000245685	AF146191.4	114
VAF	ENSG00000174899	PQLC2L	114
VAF	ENSG00000012660	ELOVL5	114
VAF	ENSG00000078124	ACER3	114
VAF	ENSG00000248429	RP11-597D13.9	114
VAF	ENSG00000133116	KL	114
VAF	ENSG00000116005	PCYOX1	114
VAF	ENSG00000138758	sep-11	114
VAF	ENSG00000157827	FMNL2	114
VAF	ENSG00000164823	OSGIN2	114
VAF	ENSG00000131711	MAP1B	114
VAF	ENSG00000095637	SORBS1	114
VAF	ENSG00000165476	REEP3	114
VAF	ENSG00000101846	STS	114
VAF	ENSG00000128989	ARPP19	114
VAF	ENSG00000109790	KLHL5	114
VAF	ENSG00000147526	TACC1	114
VAF	ENSG00000130962	PRRG1	114
VAF	ENSG00000151276	MAGI1	114
VAF	ENSG00000134962	KLB	114
VAF	ENSG00000160602	NEK8	114
VAF	ENSG00000106025	TSPAN12	114
VAF	ENSG00000231312	AC007246.3	114
VAF	ENSG00000131351	HAUS8	114
VAF	ENSG00000113441	LNPEP	114
VAF	ENSG00000130396	MLLT4	114
VAF	ENSG00000073921	PICALM	114
VAF	ENSG00000189184	PCDH18	114
VAF	ENSG00000081377	CDC14B	114
VAF	ENSG00000164741	DLC1	114
VAF	ENSG00000236333	TRHDE-AS1	114
VAF	ENSG00000133687	TMTC1	114
VAF	ENSG00000138604	GLCE	114
VAF	ENSG00000176171	BNIP3	114
VAF	ENSG00000166912	MTMR10	114
VAF	ENSG00000116199	FAM20B	114
VAF	ENSG00000108960	MMD	114
VAF	ENSG00000102755	FLT1	114
VAF	ENSG00000166250	CLMP	114
VAF	ENSG00000140830	TXNL4B	114
VAF	ENSG00000260032	LINC00657	114
VAF	ENSG00000145431	PDGFC	114
VAF	ENSG00000112293	GPLD1	114
VAF	ENSG00000165084	C8orf34	114
VAF	ENSG00000132837	DMGDH	114
VAF	ENSG00000151090	THRB	114
VAF	ENSG00000165626	BEND7	114
VAF	ENSG00000008277	ADAM22	114
VAF	ENSG00000145391	SETD7	114
VAF	ENSG00000198380	GFPT1	114
VAF	ENSG00000181751	C5orf30	114
VAF	ENSG00000214944	ARHGEF28	114
VAF	ENSG00000123091	RNF11	114
VAF	ENSG00000164125	FAM198B	114
VAF	ENSG00000177119	ANO6	114
VAF	ENSG00000146648	EGFR	114
VAF	ENSG00000163412	EIF4E3	114
VAF	ENSG00000151413	NUBPL	114
VAF	ENSG00000143079	CTTNBP2NL	114
VAF	ENSG00000050393	MCUR1	114
VAF	ENSG00000113319	RASGRF2	114
VAF	ENSG00000187231	SESTD1	114
VAF	ENSG00000148053	NTRK2	114
VAF	ENSG00000166148	AVPR1A	114
VAF	ENSG00000064042	LIMCH1	114
VAF	ENSG00000131626	PPFIA1	114
VAF	ENSG00000180198	RCC1	114
VAF	ENSG00000079819	EPB41L2	114
VAF	ENSG00000121964	GTDC1	114
VAF	ENSG00000156711	MAPK13	114
VAF	ENSG00000184574	LPAR5	114
VAF	ENSG00000206527	HACD2	114
VAF	ENSG00000171385	KCND3	114
VAF	ENSG00000116141	MARK1	114
VAF	ENSG00000048342	CC2D2A	114
VAF	ENSG00000238018	AC093110.3	114
VAF	ENSG00000151388	ADAMTS12	114
VAF	ENSG00000119661	DNAL1	114
VAF	ENSG00000165807	PPP1R36	114
VAF	ENSG00000127329	PTPRB	114
VAF	ENSG00000140873	ADAMTS18	114
VAF	ENSG00000133121	STARD13	114
VAF	ENSG00000251396	LINC01301	114
VAF	ENSG00000188517	COL25A1	114
VAF	ENSG00000136010	ALDH1L2	114
VAF	ENSG00000137561	TTPA	114
VAF	ENSG00000115109	EPB41L5	114
VAF	ENSG00000182463	TSHZ2	114
VAF	ENSG00000164129	NPY5R	114
VAF	ENSG00000164330	EBF1	114
VAF	ENSG00000006432	MAP3K9	114
VAF	ENSG00000008394	MGST1	114
VAF	ENSG00000150938	CRIM1	114
VAF	ENSG00000113389	NPR3	114
VAF	ENSG00000079950	STX7	114
VAF	ENSG00000174099	MSRB3	114
VAF	ENSG00000185950	IRS2	114
VAF	ENSG00000169083	AR	114
VAF	ENSG00000141338	ABCA8	114
VAF	ENSG00000071967	CYBRD1	114
VAF	ENSG00000141447	OSBPL1A	114
VAF	ENSG00000198478	SH3BGRL2	114
VAF	ENSG00000070778	PTPN21	114
VAF	ENSG00000141441	GAREM	114
VAF	ENSG00000213625	LEPROT	114
VAF	ENSG00000140470	ADAMTS17	114
VAF	ENSG00000185010	F8	114
VAF	ENSG00000100568	VTI1B	114
VAF	ENSG00000131797	CLUHP3	114
VAF	ENSG00000105974	CAV1	114
VAF	ENSG00000164292	RHOBTB3	114
VAF	ENSG00000185630	PBX1	114
VAF	ENSG00000180354	MTURN	114
VAF	ENSG00000133401	PDZD2	114
VAF	ENSG00000073417	PDE8A	114
VAF	ENSG00000113083	LOX	114
VAF	ENSG00000150760	DOCK1	114
VAF	ENSG00000133985	TTC9	114
VAF	ENSG00000184428	TOP1MT	114
VAF	ENSG00000119927	GPAM	114
VAF	ENSG00000163788	SNRK	114
VAF	ENSG00000164040	PGRMC2	114
VAF	ENSG00000170153	RNF150	114
VAF	ENSG00000151748	SAV1	114
VAF	ENSG00000163053	SLC16A14	114
VAF	ENSG00000108370	RGS9	114
VAF	ENSG00000165194	PCDH19	114
VAF	ENSG00000176641	RNF152	114
VAF	ENSG00000238198	RP11-31F15.2	114
VAF	ENSG00000111961	SASH1	114
VAF	ENSG00000184743	ATL3	114
VAF	ENSG00000167193	CRK	114
VAF	ENSG00000115183	TANC1	114
VAF	ENSG00000151491	EPS8	114
VAF	ENSG00000122912	SLC25A16	114
VAF	ENSG00000179195	ZNF664	114
VAF	ENSG00000050628	PTGER3	114
VAF	ENSG00000158079	PTPDC1	114
VAF	ENSG00000120594	PLXDC2	114
VAF	ENSG00000129596	CDO1	114
VAF	ENSG00000186056	MATN1-AS1	114
VAF	ENSG00000069122	ADGRF5	114
VAF	ENSG00000107779	BMPR1A	114
VAF	ENSG00000129675	ARHGEF6	114
VAF	ENSG00000275198	RP11-471B22.3	114
VAF	ENSG00000150764	DIXDC1	114
VAF	ENSG00000105971	CAV2	114
VAF	ENSG00000069020	MAST4	114
VAF	ENSG00000054598	FOXC1	114
VAF	ENSG00000227082	CH17-437K3.1	114
VAF	ENSG00000123739	PLA2G12A	114
VAF	ENSG00000218336	TENM3	114
VAF	ENSG00000109686	SH3D19	114
VAF	ENSG00000086200	IPO11	114
VAF	ENSG00000120549	KIAA1217	114
VAF	ENSG00000187391	MAGI2	114
VAF	ENSG00000126261	UBA2	114
VAF	ENSG00000166575	TMEM135	114
VAF	ENSG00000225733	FGD5-AS1	114
VAF	ENSG00000064393	HIPK2	114
VAF	ENSG00000049759	NEDD4L	114
VAF	ENSG00000116117	PARD3B	114
VAF	ENSG00000223401	RP11-211G3.2	114
VAF	ENSG00000198363	ASPH	114
VAF	ENSG00000119042	SATB2	114
VAF	ENSG00000131016	AKAP12	114
VAF	ENSG00000137693	YAP1	114
VAF	ENSG00000100934	SEC23A	114
VAF	ENSG00000148300	REXO4	114
VAF	ENSG00000205726	ITSN1	114
VAF	ENSG00000115310	RTN4	114
VAF	ENSG00000143776	CDC42BPA	114
VAF	ENSG00000246430	LINC00968	114
VAF	ENSG00000273038	RP11-479G22.8	114
VAF	ENSG00000150093	ITGB1	114
VAF	ENSG00000179295	PTPN11	114
VAF	ENSG00000184575	XPOT	114
VAF	ENSG00000163785	RYK	114
VAF	ENSG00000099250	NRP1	114
VAF	ENSG00000156398	SFXN2	114
VAF	ENSG00000104331	IMPAD1	114
VAF	ENSG00000172159	FRMD3	114
VAF	ENSG00000166896	XRCC6BP1	114
VAF	ENSG00000001084	GCLC	114
VAF	ENSG00000112769	LAMA4	114
VAF	ENSG00000135720	DYNC1LI2	114
VAF	ENSG00000153246	PLA2R1	114
VAF	ENSG00000006555	TTC22	114
VAF	ENSG00000145757	SPATA9	114
VAF	ENSG00000258545	RHOXF1-AS1	114
VAF	ENSG00000154274	C4orf19	114
VAF	ENSG00000256340	ABCC6P1	114
VAF	ENSG00000008118	CAMK1G	114
VAF	ENSG00000253434	RP11-1101K5.1	114
