tissue	ensembl	gene_symbol	clust
AOR	ENSG00000185164	NOMO2	152
BLOOD	ENSG00000163781	TOPBP1	152
BLOOD	ENSG00000134644	PUM1	152
BLOOD	ENSG00000138303	ASCC1	152
BLOOD	ENSG00000118197	DDX59	152
BLOOD	ENSG00000177556	ATOX1	152
BLOOD	ENSG00000155329	ZCCHC10	152
BLOOD	ENSG00000139620	KANSL2	152
BLOOD	ENSG00000168496	FEN1	152
BLOOD	ENSG00000014138	POLA2	152
BLOOD	ENSG00000189298	ZKSCAN3	152
BLOOD	ENSG00000018699	TTC27	152
BLOOD	ENSG00000139508	SLC46A3	152
BLOOD	ENSG00000163568	AIM2	152
BLOOD	ENSG00000072415	MPP5	152
BLOOD	ENSG00000179918	SEPHS2	152
BLOOD	ENSG00000138617	PARP16	152
BLOOD	ENSG00000123983	ACSL3	152
BLOOD	ENSG00000125166	GOT2	152
BLOOD	ENSG00000124571	XPO5	152
BLOOD	ENSG00000174306	ZHX3	152
BLOOD	ENSG00000173418	NAA20	152
BLOOD	ENSG00000130021	PUDP	152
BLOOD	ENSG00000127125	PPCS	152
BLOOD	ENSG00000197841	ZNF181	152
BLOOD	ENSG00000104812	GYS1	152
BLOOD	ENSG00000144233	AMMECR1L	152
BLOOD	ENSG00000163319	MRPS18C	152
BLOOD	ENSG00000150401	DCUN1D2	152
BLOOD	ENSG00000116273	PHF13	152
BLOOD	ENSG00000149313	AASDHPPT	152
BLOOD	ENSG00000108433	GOSR2	152
BLOOD	ENSG00000206562	METTL6	152
BLOOD	ENSG00000172888	ZNF621	152
BLOOD	ENSG00000144736	SHQ1	152
BLOOD	ENSG00000117222	RBBP5	152
BLOOD	ENSG00000156469	MTERF3	152
BLOOD	ENSG00000171960	PPIH	152
MAM	ENSG00000102384	CENPI	152
MAM	ENSG00000186862	PDZD7	152
MAM	ENSG00000130208	APOC1	152
MAM	ENSG00000136816	TOR1B	152
MAM	ENSG00000185164	NOMO2	152
SKLM	ENSG00000176697	BDNF	152
VAF	ENSG00000243819	RN7SL832P	152
