tissue	ensembl	gene_symbol	clust
AOR	ENSG00000213203	GIMAP1	195
AOR	ENSG00000136114	THSD1	195
AOR	ENSG00000197291	RAMP2-AS1	195
AOR	ENSG00000147113	CXorf36	195
AOR	ENSG00000179776	CDH5	195
AOR	ENSG00000162654	GBP4	195
AOR	ENSG00000161940	BCL6B	195
AOR	ENSG00000158683	PKD1L1	195
AOR	ENSG00000169242	EFNA1	195
AOR	ENSG00000101695	RNF125	195
AOR	ENSG00000104689	TNFRSF10A	195
AOR	ENSG00000171488	LRRC8C	195
AOR	ENSG00000053747	LAMA3	195
AOR	ENSG00000115648	MLPH	195
AOR	ENSG00000150630	VEGFC	195
AOR	ENSG00000139567	ACVRL1	195
AOR	ENSG00000143537	ADAM15	195
AOR	ENSG00000091409	ITGA6	195
AOR	ENSG00000114378	HYAL1	195
AOR	ENSG00000127954	STEAP4	195
AOR	ENSG00000113361	CDH6	195
AOR	ENSG00000118946	PCDH17	195
AOR	ENSG00000168309	FAM107A	195
AOR	ENSG00000074660	SCARF1	195
AOR	ENSG00000117600	PLPPR4	195
AOR	ENSG00000100065	CARD10	195
AOR	ENSG00000117461	PIK3R3	195
AOR	ENSG00000163072	NOSTRIN	195
AOR	ENSG00000179144	GIMAP7	195
AOR	ENSG00000115353	TACR1	195
AOR	ENSG00000177098	SCN4B	195
AOR	ENSG00000154065	ANKRD29	195
AOR	ENSG00000171115	GIMAP8	195
AOR	ENSG00000157510	AFAP1L1	195
AOR	ENSG00000106852	LHX6	195
AOR	ENSG00000148488	ST8SIA6	195
AOR	ENSG00000157570	TSPAN18	195
AOR	ENSG00000057704	TMCC3	195
AOR	ENSG00000163762	TM4SF18	195
AOR	ENSG00000164849	GPR146	195
AOR	ENSG00000164181	ELOVL7	195
AOR	ENSG00000163083	INHBB	195
AOR	ENSG00000156453	PCDH1	195
AOR	ENSG00000135052	GOLM1	195
AOR	ENSG00000099954	CECR2	195
AOR	ENSG00000267107	PCAT19	195
AOR	ENSG00000272636	DOC2B	195
AOR	ENSG00000197635	DPP4	195
AOR	ENSG00000128052	KDR	195
AOR	ENSG00000102996	MMP15	195
AOR	ENSG00000172889	EGFL7	195
AOR	ENSG00000183018	SPNS2	195
AOR	ENSG00000003400	CASP10	195
AOR	ENSG00000164035	EMCN	195
AOR	ENSG00000102755	FLT1	195
AOR	ENSG00000259070	LINC00639	195
AOR	ENSG00000152932	RAB3C	195
AOR	ENSG00000206337	HCP5	195
AOR	ENSG00000176435	CLEC14A	195
AOR	ENSG00000174640	SLCO2A1	195
AOR	ENSG00000151702	FLI1	195
AOR	ENSG00000073792	IGF2BP2	195
AOR	ENSG00000174951	FUT1	195
AOR	ENSG00000182621	PLCB1	195
AOR	ENSG00000165949	IFI27	195
AOR	ENSG00000178538	CA8	195
AOR	ENSG00000174175	SELP	195
AOR	ENSG00000067715	SYT1	195
