tissue	ensembl	gene_symbol	clust
LIV	ENSG00000114473	IQCG	105
LIV	ENSG00000146250	PRSS35	105
LIV	ENSG00000172197	MBOAT1	105
LIV	ENSG00000267344	CTB-39G8.3	105
LIV	ENSG00000273474	RP11-295P9.12	105
LIV	ENSG00000224992	RP11-295G24.5	105
LIV	ENSG00000251164	HULC	105
MAM	ENSG00000230424	RP1-43E13.2	105
SF	ENSG00000163508	EOMES	105
SF	ENSG00000146285	SCML4	105
SF	ENSG00000105374	NKG7	105
SF	ENSG00000172215	CXCR6	105
SF	ENSG00000117090	SLAMF1	105
SF	ENSG00000162739	SLAMF6	105
SF	ENSG00000181847	TIGIT	105
SF	ENSG00000162676	GFI1	105
SF	ENSG00000280135	RP1-47M23.3	105
SF	ENSG00000276070	CCL4L2	105
SF	ENSG00000198851	CD3E	105
SF	ENSG00000180739	S1PR5	105
SF	ENSG00000181036	FCRL6	105
SF	ENSG00000168329	CX3CR1	105
SF	ENSG00000153563	CD8A	105
SF	ENSG00000027869	SH2D2A	105
SF	ENSG00000281103	TRG-AS1	105
SF	ENSG00000073861	TBX21	105
SF	ENSG00000100450	GZMH	105
SF	ENSG00000275302	CCL4	105
SF	ENSG00000074706	IPCEF1	105
SF	ENSG00000100453	GZMB	105
SF	ENSG00000163600	ICOS	105
SF	ENSG00000143851	PTPN7	105
SF	ENSG00000169245	CXCL10	105
SF	ENSG00000131203	IDO1	105
SF	ENSG00000138795	LEF1	105
SF	ENSG00000115523	GNLY	105
SF	ENSG00000134539	KLRD1	105
SF	ENSG00000124256	ZBP1	105
SF	ENSG00000111796	KLRB1	105
SF	ENSG00000167286	CD3D	105
SF	ENSG00000020633	RUNX3	105
SF	ENSG00000168685	IL7R	105
SF	ENSG00000198286	CARD11	105
SF	ENSG00000121807	CCR2	105
SF	ENSG00000113263	ITK	105
SF	ENSG00000198821	CD247	105
SF	ENSG00000005844	ITGAL	105
SF	ENSG00000077984	CST7	105
SF	ENSG00000172673	THEMIS	105
SF	ENSG00000117560	FASLG	105
SF	ENSG00000160654	CD3G	105
SF	ENSG00000172543	CTSW	105
SF	ENSG00000147168	IL2RG	105
SF	ENSG00000101082	SLA2	105
SF	ENSG00000103522	IL21R	105
SF	ENSG00000113088	GZMK	105
SF	ENSG00000160185	UBASH3A	105
SF	ENSG00000172116	CD8B	105
SF	ENSG00000116824	CD2	105
SF	ENSG00000124203	ZNF831	105
SF	ENSG00000180644	PRF1	105
SF	ENSG00000169248	CXCL11	105
SF	ENSG00000167984	NLRC3	105
SF	ENSG00000013725	CD6	105
SF	ENSG00000239713	APOBEC3G	105
SF	ENSG00000197471	SPN	105
SF	ENSG00000227039	ITGB2-AS1	105
SF	ENSG00000182866	LCK	105
SF	ENSG00000127152	BCL11B	105
SF	ENSG00000141293	SKAP1	105
SF	ENSG00000204252	HLA-DOA	105
SF	ENSG00000079263	SP140	105
SF	ENSG00000110665	C11orf21	105
SF	ENSG00000009790	TRAF3IP3	105
SF	ENSG00000138755	CXCL9	105
SF	ENSG00000241106	HLA-DOB	105
SF	ENSG00000145649	GZMA	105
SF	ENSG00000164483	SAMD3	105
SF	ENSG00000160856	FCRL3	105
SF	ENSG00000102245	CD40LG	105
SF	ENSG00000211751	TRBC1	105
SF	ENSG00000161405	IKZF3	105
SF	ENSG00000110448	CD5	105
SF	ENSG00000122223	CD244	105
SF	ENSG00000168421	RHOH	105
SF	ENSG00000135127	CCDC64	105
SF	ENSG00000271503	CCL5	105
SF	ENSG00000100385	IL2RB	105
SF	ENSG00000154451	GBP5	105
SF	ENSG00000055163	CYFIP2	105
SF	ENSG00000145287	PLAC8	105
SF	ENSG00000211772	TRBC2	105
SF	ENSG00000282939	TRBV7-2	105
SF	ENSG00000211734	TRBV5-1	105
SF	ENSG00000159618	ADGRG5	105
SF	ENSG00000226025	LGALS17A	105
SF	ENSG00000006555	TTC22	105
SF	ENSG00000143185	XCL2	105
SF	ENSG00000211747	TRBV20-1	105
SF	ENSG00000167094	TTC16	105
SF	ENSG00000269404	SPIB	105
SF	ENSG00000176083	ZNF683	105
SF	ENSG00000235576	AC092580.4	105
SF	ENSG00000211746	TRBV19	105
SF	ENSG00000109956	B3GAT1	105
SF	ENSG00000260997	RP4-647J21.1	105
SF	ENSG00000272282	RP11-222K16.2	105
SF	ENSG00000089012	SIRPG	105
SF	ENSG00000278030	TRBV7-9	105
VAF	ENSG00000134539	KLRD1	105
VAF	ENSG00000226025	LGALS17A	105
