tissue	ensembl	gene_symbol	clust
LIV	ENSG00000070366	SMG6	115
LIV	ENSG00000130723	PRRC2B	115
LIV	ENSG00000088888	MAVS	115
LIV	ENSG00000107263	RAPGEF1	115
LIV	ENSG00000155034	FBXL18	115
LIV	ENSG00000196535	MYO18A	115
LIV	ENSG00000107185	RGP1	115
LIV	ENSG00000079308	TNS1	115
LIV	ENSG00000088808	PPP1R13B	115
LIV	ENSG00000169871	TRIM56	115
LIV	ENSG00000038532	CLEC16A	115
LIV	ENSG00000155275	TRMT44	115
LIV	ENSG00000176986	SEC24C	115
LIV	ENSG00000125386	FAM193A	115
LIV	ENSG00000188827	SLX4	115
LIV	ENSG00000274211	SOCS7	115
LIV	ENSG00000160299	PCNT	115
LIV	ENSG00000101493	ZNF516	115
LIV	ENSG00000145016	RUBCN	115
LIV	ENSG00000139645	ANKRD52	115
LIV	ENSG00000107862	GBF1	115
LIV	ENSG00000110931	CAMKK2	115
LIV	ENSG00000137073	UBAP2	115
LIV	ENSG00000126746	ZNF384	115
LIV	ENSG00000181638	ZFP41	115
LIV	ENSG00000173757	STAT5B	115
LIV	ENSG00000157657	ZNF618	115
LIV	ENSG00000090615	GOLGA3	115
LIV	ENSG00000077044	DGKD	115
LIV	ENSG00000250251	PKD1P6	115
LIV	ENSG00000112659	CUL9	115
LIV	ENSG00000109118	PHF12	115
LIV	ENSG00000144028	SNRNP200	115
LIV	ENSG00000198752	CDC42BPB	115
LIV	ENSG00000152767	FARP1	115
LIV	ENSG00000164916	FOXK1	115
LIV	ENSG00000068654	POLR1A	115
LIV	ENSG00000166716	ZNF592	115
LIV	ENSG00000142687	KIAA0319L	115
LIV	ENSG00000137497	NUMA1	115
LIV	ENSG00000124422	USP22	115
LIV	ENSG00000184634	MED12	115
LIV	ENSG00000105656	ELL	115
LIV	ENSG00000196313	POM121	115
LIV	ENSG00000174233	ADCY6	115
LIV	ENSG00000137076	TLN1	115
LIV	ENSG00000099308	MAST3	115
LIV	ENSG00000121060	TRIM25	115
LIV	ENSG00000136068	FLNB	115
LIV	ENSG00000133030	MPRIP	115
LIV	ENSG00000167378	IRGQ	115
LIV	ENSG00000148396	SEC16A	115
LIV	ENSG00000198198	SZT2	115
LIV	ENSG00000186174	BCL9L	115
LIV	ENSG00000110514	MADD	115
LIV	ENSG00000133422	MORC2	115
LIV	ENSG00000167548	KMT2D	115
LIV	ENSG00000197818	SLC9A8	115
LIV	ENSG00000126883	NUP214	115
LIV	ENSG00000162804	SNED1	115
LIV	ENSG00000047578	KIAA0556	115
LIV	ENSG00000153815	CMIP	115
LIV	ENSG00000173065	FAM222B	115
LIV	ENSG00000065526	SPEN	115
LIV	ENSG00000155506	LARP1	115
LIV	ENSG00000117713	ARID1A	115
LIV	ENSG00000137802	MAPKBP1	115
LIV	ENSG00000241973	PI4KA	115
LIV	ENSG00000260917	RP11-57H14.4	115
LIV	ENSG00000011275	RNF216	115
LIV	ENSG00000255191	RP11-626H12.1	115
LIV	ENSG00000100226	GTPBP1	115
LIV	ENSG00000151208	DLG5	115
LIV	ENSG00000196547	MAN2A2	115
LIV	ENSG00000179134	SAMD4B	115
LIV	ENSG00000116962	NID1	115
LIV	ENSG00000132510	KDM6B	115
LIV	ENSG00000143624	INTS3	115
LIV	ENSG00000141068	KSR1	115
LIV	ENSG00000240764	PCDHGC5	115
LIV	ENSG00000065970	FOXJ2	115
LIV	ENSG00000130699	TAF4	115
LIV	ENSG00000076108	BAZ2A	115
LIV	ENSG00000005339	CREBBP	115
LIV	ENSG00000118900	UBN1	115
LIV	ENSG00000115568	ZNF142	115
LIV	ENSG00000263069	CTD-2047H16.4	115
LIV	ENSG00000142599	RERE	115
LIV	ENSG00000089154	GCN1	115
LIV	ENSG00000126001	CEP250	115
LIV	ENSG00000132694	ARHGEF11	115
LIV	ENSG00000141252	VPS53	115
LIV	ENSG00000096070	BRPF3	115
LIV	ENSG00000168066	SF1	115
LIV	ENSG00000143569	UBAP2L	115
LIV	ENSG00000119772	DNMT3A	115
LIV	ENSG00000114841	DNAH1	115
LIV	ENSG00000080603	SRCAP	115
LIV	ENSG00000197694	SPTAN1	115
LIV	ENSG00000132182	NUP210	115
LIV	ENSG00000108349	CASC3	115
LIV	ENSG00000077235	GTF3C1	115
LIV	ENSG00000140750	ARHGAP17	115
LIV	ENSG00000162104	ADCY9	115
LIV	ENSG00000142949	PTPRF	115
LIV	ENSG00000197892	KIF13B	115
LIV	ENSG00000197724	PHF2	115
LIV	ENSG00000196663	TECPR2	115
LIV	ENSG00000156304	SCAF4	115
LIV	ENSG00000182606	TRAK1	115
LIV	ENSG00000173120	KDM2A	115
LIV	ENSG00000109111	SUPT6H	115
LIV	ENSG00000185164	NOMO2	115
LIV	ENSG00000167522	ANKRD11	115
LIV	ENSG00000139613	SMARCC2	115
LIV	ENSG00000090863	GLG1	115
LIV	ENSG00000161021	MAML1	115
LIV	ENSG00000101191	DIDO1	115
LIV	ENSG00000235138	RP11-374P20.4	115
LIV	ENSG00000269737	RP11-345P4.7	115
LIV	ENSG00000229376	CICP3	115
