tissue	ensembl	gene_symbol	clust
AOR	ENSG00000233009	NALCN-AS1	93
MAM	ENSG00000239951	IGKV3-20	93
MAM	ENSG00000160886	LY6K	93
MAM	ENSG00000243466	IGKV1-5	93
MAM	ENSG00000211890	IGHA2	93
MAM	ENSG00000232892	RP11-267N12.1	93
MAM	ENSG00000211897	IGHG3	93
MAM	ENSG00000211892	IGHG4	93
MAM	ENSG00000179057	IGSF22	93
MAM	ENSG00000211949	IGHV3-23	93
MAM	ENSG00000211592	IGKC	93
MAM	ENSG00000211896	IGHG1	93
MAM	ENSG00000211677	IGLC2	93
MAM	ENSG00000211893	IGHG2	93
MAM	ENSG00000211679	IGLC3	93
MAM	ENSG00000211938	IGHV3-7	93
MAM	ENSG00000211895	IGHA1	93
MAM	ENSG00000241351	IGKV3-11	93
MAM	ENSG00000254341	SNORD87	93
MAM	ENSG00000211899	IGHM	93
MAM	ENSG00000211598	IGKV4-1	93
MAM	ENSG00000176659	C20orf197	93
MAM	ENSG00000278367	RP11-42O4.2	93
MAM	ENSG00000225542	ZNF385D-AS1	93
MAM	ENSG00000132465	JCHAIN	93
SF	ENSG00000255306	RP5-901A4.1	93
SKLM	ENSG00000239951	IGKV3-20	93
SKLM	ENSG00000253755	IGHGP	93
SKLM	ENSG00000211663	IGLV3-19	93
SKLM	ENSG00000243466	IGKV1-5	93
SKLM	ENSG00000211666	IGLV2-14	93
SKLM	ENSG00000244437	IGKV3-15	93
SKLM	ENSG00000211890	IGHA2	93
SKLM	ENSG00000211966	IGHV5-51	93
SKLM	ENSG00000211662	IGLV3-21	93
SKLM	ENSG00000211651	IGLV1-44	93
SKLM	ENSG00000211897	IGHG3	93
SKLM	ENSG00000211955	IGHV3-33	93
SKLM	ENSG00000278196	IGLV2-8	93
SKLM	ENSG00000211660	IGLV2-23	93
SKLM	ENSG00000211892	IGHG4	93
SKLM	ENSG00000270550	IGHV3-30	93
SKLM	ENSG00000211949	IGHV3-23	93
SKLM	ENSG00000224373	IGHV4-59	93
SKLM	ENSG00000170476	MZB1	93
SKLM	ENSG00000211659	IGLV3-25	93
SKLM	ENSG00000211964	IGHV3-48	93
SKLM	ENSG00000211668	IGLV2-11	93
SKLM	ENSG00000211673	IGLV3-1	93
SKLM	ENSG00000211592	IGKC	93
SKLM	ENSG00000211896	IGHG1	93
SKLM	ENSG00000211943	IGHV3-15	93
SKLM	ENSG00000211947	IGHV3-21	93
SKLM	ENSG00000211677	IGLC2	93
SKLM	ENSG00000211893	IGHG2	93
SKLM	ENSG00000211679	IGLC3	93
SKLM	ENSG00000211938	IGHV3-7	93
SKLM	ENSG00000211895	IGHA1	93
SKLM	ENSG00000241351	IGKV3-11	93
SKLM	ENSG00000211934	IGHV1-2	93
SKLM	ENSG00000211899	IGHM	93
SKLM	ENSG00000211945	IGHV1-18	93
SKLM	ENSG00000211598	IGKV4-1	93
SKLM	ENSG00000224650	IGHV3-74	93
SKLM	ENSG00000211653	IGLV1-40	93
SKLM	ENSG00000132465	JCHAIN	93
