tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000164056	SPRY1	169
BLOOD	ENSG00000124225	PMEPA1	169
BLOOD	ENSG00000197385	ZNF860	169
BLOOD	ENSG00000133740	E2F5	169
BLOOD	ENSG00000247982	LINC00926	169
BLOOD	ENSG00000112232	KHDRBS2	169
BLOOD	ENSG00000073464	CLCN4	169
BLOOD	ENSG00000167264	DUS2	169
BLOOD	ENSG00000152689	RASGRP3	169
BLOOD	ENSG00000035720	STAP1	169
BLOOD	ENSG00000112182	BACH2	169
BLOOD	ENSG00000101017	CD40	169
BLOOD	ENSG00000176533	GNG7	169
BLOOD	ENSG00000226571	RP11-445F6.2	169
BLOOD	ENSG00000186265	BTLA	169
BLOOD	ENSG00000137101	CD72	169
BLOOD	ENSG00000005471	ABCB4	169
BLOOD	ENSG00000135116	HRK	169
BLOOD	ENSG00000144645	OSBPL10	169
BLOOD	ENSG00000109684	CLNK	169
BLOOD	ENSG00000272398	CD24	169
BLOOD	ENSG00000105369	CD79A	169
BLOOD	ENSG00000250366	TUNAR	169
BLOOD	ENSG00000143297	FCRL5	169
BLOOD	ENSG00000137502	RAB30	169
BLOOD	ENSG00000251513	CTD-2215E18.1	169
BLOOD	ENSG00000095585	BLNK	169
BLOOD	ENSG00000169116	PARM1	169
BLOOD	ENSG00000002587	HS3ST1	169
BLOOD	ENSG00000163697	APBB2	169
BLOOD	ENSG00000117215	PLA2G2D	169
BLOOD	ENSG00000177425	PAWR	169
BLOOD	ENSG00000245812	RP11-175K6.1	169
BLOOD	ENSG00000091490	SEL1L3	169
BLOOD	ENSG00000150625	GPM6A	169
BLOOD	ENSG00000150995	ITPR1	169
BLOOD	ENSG00000147180	ZNF711	169
BLOOD	ENSG00000197520	FAM177B	169
BLOOD	ENSG00000198947	DMD	169
BLOOD	ENSG00000213057	C1orf220	169
BLOOD	ENSG00000147642	SYBU	169
BLOOD	ENSG00000134121	CHL1	169
BLOOD	ENSG00000157734	SNX22	169
BLOOD	ENSG00000012124	CD22	169
BLOOD	ENSG00000136237	RAPGEF5	169
BLOOD	ENSG00000182240	BACE2	169
BLOOD	ENSG00000229417	NPM1P25	169
BLOOD	ENSG00000122986	HVCN1	169
BLOOD	ENSG00000118432	CNR1	169
BLOOD	ENSG00000160683	CXCR5	169
BLOOD	ENSG00000179428	AC073072.5	169
BLOOD	ENSG00000174607	UGT8	169
BLOOD	ENSG00000169507	SLC38A11	169
BLOOD	ENSG00000170456	DENND5B	169
BLOOD	ENSG00000172264	MACROD2	169
BLOOD	ENSG00000169762	TAPT1	169
BLOOD	ENSG00000135144	DTX1	169
BLOOD	ENSG00000139174	PRICKLE1	169
BLOOD	ENSG00000116191	RALGPS2	169
BLOOD	ENSG00000185483	ROR1	169
BLOOD	ENSG00000075275	CELSR1	169
BLOOD	ENSG00000188848	BEND4	169
BLOOD	ENSG00000157470	FAM81A	169
BLOOD	ENSG00000134532	SOX5	169
BLOOD	ENSG00000270164	LINC01480	169
BLOOD	ENSG00000267508	ZNF285	169
BLOOD	ENSG00000152492	CCDC50	169
BLOOD	ENSG00000142583	SLC2A5	169
BLOOD	ENSG00000236901	MIR600HG	169
BLOOD	ENSG00000008282	SYPL1	169
BLOOD	ENSG00000205056	RP11-693J15.5	169
BLOOD	ENSG00000152127	MGAT5	169
BLOOD	ENSG00000103365	GGA2	169
BLOOD	ENSG00000152894	PTPRK	169
BLOOD	ENSG00000112137	PHACTR1	169
BLOOD	ENSG00000175895	PLEKHF2	169
BLOOD	ENSG00000133789	SWAP70	169
