tissue	ensembl	gene_symbol	clust
AOR	ENSG00000261117	RP11-333O1.1	15
AOR	ENSG00000214249	CTAGE11P	15
AOR	ENSG00000115998	C2orf42	15
AOR	ENSG00000257859	CASC18	15
LIV	ENSG00000155367	PPM1J	15
LIV	ENSG00000164610	RP9	15
LIV	ENSG00000129355	CDKN2D	15
LIV	ENSG00000177613	CSTF2T	15
LIV	ENSG00000276449	AC004076.5	15
LIV	ENSG00000185561	TLCD2	15
LIV	ENSG00000197208	SLC22A4	15
LIV	ENSG00000169902	TPST1	15
LIV	ENSG00000278002	RP11-596C23.2	15
LIV	ENSG00000254873	RP11-770J1.5	15
LIV	ENSG00000164306	PRIMPOL	15
LIV	ENSG00000171940	ZNF217	15
LIV	ENSG00000273891	RP11-500G22.5	15
LIV	ENSG00000029153	ARNTL2	15
LIV	ENSG00000280587	LINC01348	15
LIV	ENSG00000276900	RP11-467L13.7	15
LIV	ENSG00000258900	HNRNPCP1	15
LIV	ENSG00000228798	AP000473.5	15
LIV	ENSG00000158825	CDA	15
LIV	ENSG00000279095	AC092066.1	15
LIV	ENSG00000230896	RP11-767N6.7	15
LIV	ENSG00000231437	RP11-88H9.2	15
LIV	ENSG00000102393	GLA	15
LIV	ENSG00000198894	CIPC	15
LIV	ENSG00000223799	IL10RB-AS1	15
LIV	ENSG00000106351	AGFG2	15
LIV	ENSG00000110944	IL23A	15
LIV	ENSG00000134247	PTGFRN	15
LIV	ENSG00000244041	LINC01011	15
LIV	ENSG00000253557	RP11-1080G15.1	15
LIV	ENSG00000236514	RP11-162G10.5	15
LIV	ENSG00000158077	NLRP14	15
LIV	ENSG00000183066	WBP2NL	15
LIV	ENSG00000260855	RP11-439E19.10	15
LIV	ENSG00000158122	AAED1	15
LIV	ENSG00000137312	FLOT1	15
LIV	ENSG00000137275	RIPK1	15
LIV	ENSG00000214353	VAC14-AS1	15
LIV	ENSG00000154127	UBASH3B	15
LIV	ENSG00000158623	COPG2	15
LIV	ENSG00000226816	AC005082.12	15
LIV	ENSG00000267219	AC010504.2	15
LIV	ENSG00000152382	TADA1	15
LIV	ENSG00000187758	ADH1A	15
LIV	ENSG00000172530	BANP	15
LIV	ENSG00000261349	RP3-465N24.5	15
LIV	ENSG00000267274	CTD-2006C1.12	15
LIV	ENSG00000273604	C17orf96	15
LIV	ENSG00000230532	AC091133.1	15
LIV	ENSG00000101871	MID1	15
LIV	ENSG00000106560	GIMAP2	15
LIV	ENSG00000272902	RP11-299H21.1	15
LIV	ENSG00000118420	UBE3D	15
LIV	ENSG00000143409	FAM63A	15
LIV	ENSG00000102760	RGCC	15
LIV	ENSG00000101187	SLCO4A1	15
LIV	ENSG00000118707	TGIF2	15
LIV	ENSG00000236790	LINC00299	15
LIV	ENSG00000259118	RP11-840I19.3	15
LIV	ENSG00000104783	KCNN4	15
LIV	ENSG00000106688	SLC1A1	15
LIV	ENSG00000135363	LMO2	15
LIV	ENSG00000273319	RP11-138A9.2	15
LIV	ENSG00000272562	RP11-396C23.4	15
LIV	ENSG00000228170	RP1-40E16.11	15
LIV	ENSG00000110104	CCDC86	15
LIV	ENSG00000069974	RAB27A	15
LIV	ENSG00000109321	AREG	15
LIV	ENSG00000250899	RP11-253E3.3	15
LIV	ENSG00000070718	AP3M2	15
LIV	ENSG00000228782	CTD-2026D20.3	15
LIV	ENSG00000267370	CTD-2623N2.3	15
LIV	ENSG00000200534	SNORA33	15
LIV	ENSG00000008226	DLEC1	15
LIV	ENSG00000185033	SEMA4B	15
LIV	ENSG00000112182	BACH2	15
LIV	ENSG00000230071	RPL4P6	15
LIV	ENSG00000100221	JOSD1	15
LIV	ENSG00000117602	RCAN3	15
LIV	ENSG00000144749	LRIG1	15
LIV	ENSG00000273356	RP11-804H8.6	15
LIV	ENSG00000280378	RP4-758J24.6	15
