tissue	ensembl	gene_symbol	clust
SF	ENSG00000238039	AF011889.2	66
SKLM	ENSG00000130595	TNNT3	66
SKLM	ENSG00000142661	MYOM3	66
SKLM	ENSG00000117115	PADI2	66
SKLM	ENSG00000164591	MYOZ3	66
SKLM	ENSG00000133454	MYO18B	66
SKLM	ENSG00000151729	SLC25A4	66
SKLM	ENSG00000185100	ADSSL1	66
SKLM	ENSG00000149596	JPH2	66
SKLM	ENSG00000120053	GOT1	66
SKLM	ENSG00000158571	PFKFB1	66
SKLM	ENSG00000175591	P2RY2	66
SKLM	ENSG00000187715	KBTBD12	66
SKLM	ENSG00000068976	PYGM	66
SKLM	ENSG00000147166	ITGB1BP2	66
SKLM	ENSG00000143847	PPFIA4	66
SKLM	ENSG00000185436	IFNLR1	66
SKLM	ENSG00000188549	C15orf52	66
SKLM	ENSG00000152556	PFKM	66
SKLM	ENSG00000136842	TMOD1	66
SKLM	ENSG00000267060	PTGES3L	66
SKLM	ENSG00000154358	OBSCN	66
SKLM	ENSG00000237943	PRKCQ-AS1	66
SKLM	ENSG00000196296	ATP2A1	66
SKLM	ENSG00000134020	PEBP4	66
SKLM	ENSG00000224934	RP11-441O15.3	66
SKLM	ENSG00000198729	PPP1R14C	66
SKLM	ENSG00000115556	PLCD4	66
SKLM	ENSG00000101470	TNNC2	66
SKLM	ENSG00000129250	KIF1C	66
SKLM	ENSG00000161896	IP6K3	66
SKLM	ENSG00000170290	SLN	66
SKLM	ENSG00000130695	CEP85	66
SKLM	ENSG00000173991	TCAP	66
SKLM	ENSG00000154553	PDLIM3	66
SKLM	ENSG00000087085	ACHE	66
SKLM	ENSG00000175946	KLHL38	66
SKLM	ENSG00000215861	WI2-1896O14.1	66
SKLM	ENSG00000177354	C10orf71	66
SKLM	ENSG00000183571	PGPEP1L	66
SKLM	ENSG00000131730	CKMT2	66
SKLM	ENSG00000179262	RAD23A	66
SKLM	ENSG00000067191	CACNB1	66
SKLM	ENSG00000196218	RYR1	66
