tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000078114	NEBL	200
LIV	ENSG00000254469	RP11-849H4.2	200
LIV	ENSG00000225140	RP11-809C18.3	200
LIV	ENSG00000269946	RP11-2B6.3	200
LIV	ENSG00000263220	RP11-420A6.2	200
LIV	ENSG00000102109	PCSK1N	200
LIV	ENSG00000224479	AC136289.1	200
LIV	ENSG00000279891	FLJ42393	200
LIV	ENSG00000181004	BBS12	200
LIV	ENSG00000161040	FBXL13	200
LIV	ENSG00000246203	RP11-29H23.5	200
LIV	ENSG00000171121	KCNMB3	200
LIV	ENSG00000276259	RP11-481J2.4	200
LIV	ENSG00000230521	HCG4P7	200
LIV	ENSG00000248932	RP11-319G6.1	200
LIV	ENSG00000279476	RP11-391L3.3	200
LIV	ENSG00000274184	RP11-158H5.8	200
LIV	ENSG00000237672	KRR1P1	200
LIV	ENSG00000196460	RFX8	200
LIV	ENSG00000228434	AC004951.6	200
LIV	ENSG00000111291	GPRC5D	200
LIV	ENSG00000248544	CTB-47B11.3	200
LIV	ENSG00000215014	RP5-832C2.5	200
LIV	ENSG00000006695	COX10	200
LIV	ENSG00000185634	SHC4	200
LIV	ENSG00000237742	RP11-624M8.1	200
LIV	ENSG00000146856	AGBL3	200
LIV	ENSG00000171612	SLC25A33	200
LIV	ENSG00000161973	CCDC42	200
LIV	ENSG00000251141	RP11-53O19.1	200
LIV	ENSG00000147166	ITGB1BP2	200
LIV	ENSG00000236548	RNF217-AS1	200
LIV	ENSG00000272983	RP11-508N22.12	200
LIV	ENSG00000230795	HLA-K	200
LIV	ENSG00000134917	ADAMTS8	200
LIV	ENSG00000260816	RP11-319G9.3	200
LIV	ENSG00000260000	RP3-467N11.1	200
LIV	ENSG00000279339	CTD-2373H9.3	200
LIV	ENSG00000150477	KIAA1328	200
LIV	ENSG00000281796	EHMT1-IT1	200
LIV	ENSG00000132561	MATN2	200
LIV	ENSG00000242338	BMS1P4	200
LIV	ENSG00000238098	ABCA17P	200
LIV	ENSG00000257176	RP11-996F15.2	200
LIV	ENSG00000130544	ZNF557	200
LIV	ENSG00000178222	RNF212	200
LIV	ENSG00000272444	RP11-1017G21.6	200
LIV	ENSG00000242767	ZBTB20-AS4	200
LIV	ENSG00000272588	RP11-440L14.4	200
LIV	ENSG00000271966	RP11-7F18.2	200
LIV	ENSG00000240050	RP1-93H18.1	200
LIV	ENSG00000188596	CFAP54	200
LIV	ENSG00000076650	GPATCH1	200
LIV	ENSG00000269918	AF131215.9	200
LIV	ENSG00000276809	RP11-10E18.7	200
LIV	ENSG00000266274	RN7SL138P	200
LIV	ENSG00000177842	ZNF620	200
LIV	ENSG00000087085	ACHE	200
LIV	ENSG00000228878	SEPT7-AS1	200
LIV	ENSG00000235090	RPL7L1P3	200
LIV	ENSG00000163138	PACRGL	200
LIV	ENSG00000242553	AP001432.14	200
LIV	ENSG00000280401	RP11-104F15.9	200
LIV	ENSG00000180914	OXTR	200
LIV	ENSG00000271755	RP1-153G14.4	200
LIV	ENSG00000123572	NRK	200
LIV	ENSG00000270020	RP11-463O9.9	200
LIV	ENSG00000171792	RHNO1	200
LIV	ENSG00000197054	ZNF763	200
LIV	ENSG00000235079	ZRANB2-AS1	200
LIV	ENSG00000257557	RP11-84G21.1	200
LIV	ENSG00000174226	SNX31	200
LIV	ENSG00000266865	RP11-848P1.9	200
LIV	ENSG00000279968	GVQW2	200
LIV	ENSG00000111215	PRR4	200
LIV	ENSG00000186625	KATNA1	200
LIV	ENSG00000259635	AC100830.3	200
LIV	ENSG00000258199	RP11-977G19.5	200
LIV	ENSG00000260517	RP11-426C22.5	200
LIV	ENSG00000276934	RP11-231E4.5	200
LIV	ENSG00000040608	RTN4R	200
LIV	ENSG00000165006	UBAP1	200
LIV	ENSG00000162997	PRORSD1P	200
LIV	ENSG00000198182	ZNF607	200
LIV	ENSG00000273156	RP11-127B20.2	200
LIV	ENSG00000228638	FCF1P2	200
LIV	ENSG00000260388	LINC00562	200
LIV	ENSG00000137821	LRRC49	200
LIV	ENSG00000279863	RP11-521C22.2	200
LIV	ENSG00000149599	DUSP15	200
LIV	ENSG00000106609	TMEM248	200
LIV	ENSG00000189045	ANKDD1B	200
LIV	ENSG00000236021	RP11-195C7.1	200
LIV	ENSG00000197748	CFAP43	200
LIV	ENSG00000152439	ZNF773	200
LIV	ENSG00000250934	RP11-71E19.1	200
LIV	ENSG00000279814	RP11-399K21.12	200
LIV	ENSG00000196668	LINC00173	200
LIV	ENSG00000272195	RP11-156E8.1	200
LIV	ENSG00000246889	AP000487.5	200
LIV	ENSG00000260083	MIR762HG	200
LIV	ENSG00000175267	VWA3A	200
LIV	ENSG00000138587	MNS1	200
LIV	ENSG00000213904	LIPE-AS1	200
LIV	ENSG00000197653	DNAH10	200
LIV	ENSG00000132801	ZSWIM3	200
LIV	ENSG00000241313	WWTR1-AS1	200
LIV	ENSG00000272402	RP1-30M3.6	200
LIV	ENSG00000136404	TM6SF1	200
LIV	ENSG00000169894	MUC3A	200
LIV	ENSG00000271664	RP4-800G7.3	200
LIV	ENSG00000116254	CHD5	200
LIV	ENSG00000214954	LRRC69	200
LIV	ENSG00000203875	SNHG5	200
LIV	ENSG00000267127	RP11-795F19.5	200
LIV	ENSG00000183569	SERHL2	200
LIV	ENSG00000186439	TRDN	200
LIV	ENSG00000273951	RP4-620E11.8	200
LIV	ENSG00000136867	SLC31A2	200
LIV	ENSG00000269925	RP3-467L1.6	200
LIV	ENSG00000214174	AMZ2P1	200
LIV	ENSG00000272156	RP11-477N3.1	200
LIV	ENSG00000260884	AC009120.5	200
LIV	ENSG00000262587	RP11-266L9.4	200
LIV	ENSG00000280399	RP11-80P20.3	200
