tissue	ensembl	gene_symbol	clust
SKLM	ENSG00000167202	TBC1D2B	12
SKLM	ENSG00000168016	TRANK1	12
SKLM	ENSG00000179776	CDH5	12
SKLM	ENSG00000092964	DPYSL2	12
SKLM	ENSG00000183580	FBXL7	12
SKLM	ENSG00000083857	FAT1	12
SKLM	ENSG00000047644	WWC3	12
SKLM	ENSG00000072840	EVC	12
SKLM	ENSG00000110931	CAMKK2	12
SKLM	ENSG00000146072	TNFRSF21	12
SKLM	ENSG00000132670	PTPRA	12
SKLM	ENSG00000106571	GLI3	12
SKLM	ENSG00000084234	APLP2	12
SKLM	ENSG00000142192	APP	12
SKLM	ENSG00000164402	sep-08	12
SKLM	ENSG00000122642	FKBP9	12
SKLM	ENSG00000116016	EPAS1	12
SKLM	ENSG00000134369	NAV1	12
SKLM	ENSG00000152127	MGAT5	12
SKLM	ENSG00000147100	SLC16A2	12
SKLM	ENSG00000111252	SH2B3	12
SKLM	ENSG00000131473	ACLY	12
SKLM	ENSG00000047578	KIAA0556	12
SKLM	ENSG00000087303	NID2	12
SKLM	ENSG00000197943	PLCG2	12
SKLM	ENSG00000176438	SYNE3	12
SKLM	ENSG00000130816	DNMT1	12
SKLM	ENSG00000183853	KIRREL	12
SKLM	ENSG00000140943	MBTPS1	12
SKLM	ENSG00000106100	NOD1	12
SKLM	ENSG00000101445	PPP1R16B	12
SKLM	ENSG00000110906	KCTD10	12
SKLM	ENSG00000155849	ELMO1	12
SKLM	ENSG00000166689	PLEKHA7	12
SKLM	ENSG00000165124	SVEP1	12
SKLM	ENSG00000273749	CYFIP1	12
SKLM	ENSG00000033327	GAB2	12
SKLM	ENSG00000103489	XYLT1	12
SKLM	ENSG00000049323	LTBP1	12
SKLM	ENSG00000076067	RBMS2	12
SKLM	ENSG00000116962	NID1	12
SKLM	ENSG00000134250	NOTCH2	12
SKLM	ENSG00000204291	COL15A1	12
SKLM	ENSG00000160710	ADAR	12
SKLM	ENSG00000169410	PTPN9	12
SKLM	ENSG00000089057	SLC23A2	12
SKLM	ENSG00000031081	ARHGAP31	12
SKLM	ENSG00000100234	TIMP3	12
SKLM	ENSG00000197694	SPTAN1	12
SKLM	ENSG00000147065	MSN	12
SKLM	ENSG00000165633	VSTM4	12
SKLM	ENSG00000196562	SULF2	12
SKLM	ENSG00000078369	GNB1	12
SKLM	ENSG00000133561	GIMAP6	12
SKLM	ENSG00000136205	TNS3	12
SKLM	ENSG00000198369	SPRED2	12
SKLM	ENSG00000165102	HGSNAT	12
