tissue	ensembl	gene_symbol	clust
AOR	ENSG00000139547	RDH16	29
AOR	ENSG00000252130	RNU6-1045P	29
AOR	ENSG00000002746	HECW1	29
AOR	ENSG00000237852	RP4-630A11.3	29
AOR	ENSG00000189419	SPATA41	29
AOR	ENSG00000273237	CTB-119C2.1	29
AOR	ENSG00000164610	RP9	29
AOR	ENSG00000180537	RNF182	29
AOR	ENSG00000171984	C20orf196	29
AOR	ENSG00000180481	GLIPR1L2	29
AOR	ENSG00000270083	RP1-257I20.14	29
AOR	ENSG00000185561	TLCD2	29
AOR	ENSG00000230225	MTND5P14	29
AOR	ENSG00000163508	EOMES	29
AOR	ENSG00000140931	CMTM3	29
AOR	ENSG00000212125	TAS2R15P	29
AOR	ENSG00000165948	IFI27L1	29
AOR	ENSG00000234741	GAS5	29
AOR	ENSG00000174628	IQCK	29
AOR	ENSG00000148362	C9orf142	29
AOR	ENSG00000182885	ADGRG3	29
AOR	ENSG00000108961	RANGRF	29
AOR	ENSG00000205212	CCDC144NL	29
AOR	ENSG00000207233	SNORA37	29
AOR	ENSG00000263220	RP11-420A6.2	29
AOR	ENSG00000254584	RP1-17K7.2	29
AOR	ENSG00000102109	PCSK1N	29
AOR	ENSG00000120948	TARDBP	29
AOR	ENSG00000149554	CHEK1	29
AOR	ENSG00000250295	RDH10-AS1	29
AOR	ENSG00000223799	IL10RB-AS1	29
AOR	ENSG00000174446	SNAPC5	29
AOR	ENSG00000100105	PATZ1	29
AOR	ENSG00000253557	RP11-1080G15.1	29
AOR	ENSG00000247982	LINC00926	29
AOR	ENSG00000236514	RP11-162G10.5	29
AOR	ENSG00000221829	FANCG	29
AOR	ENSG00000273245	RP11-434P11.2	29
AOR	ENSG00000112232	KHDRBS2	29
AOR	ENSG00000229807	XIST	29
AOR	ENSG00000280167	RP11-867G2.4	29
AOR	ENSG00000138794	CASP6	29
AOR	ENSG00000153774	CFDP1	29
AOR	ENSG00000272963	OR7A19P	29
AOR	ENSG00000129757	CDKN1C	29
AOR	ENSG00000147383	NSDHL	29
AOR	ENSG00000229644	NAMPTP1	29
AOR	ENSG00000177324	BEND2	29
AOR	ENSG00000168899	VAMP5	29
AOR	ENSG00000257769	CTB-193M12.1	29
AOR	ENSG00000125384	PTGER2	29
AOR	ENSG00000267274	CTD-2006C1.12	29
AOR	ENSG00000167264	DUS2	29
AOR	ENSG00000242689	CNTF	29
AOR	ENSG00000261537	RP11-319G9.5	29
AOR	ENSG00000254598	CSNK2A3	29
AOR	ENSG00000273117	AC144652.1	29
AOR	ENSG00000099330	OCEL1	29
AOR	ENSG00000102900	NUP93	29
AOR	ENSG00000185085	INTS5	29
AOR	ENSG00000160957	RECQL4	29
AOR	ENSG00000169224	GCSAML	29
AOR	ENSG00000258920	FOXN3-AS1	29
AOR	ENSG00000147869	CER1	29
AOR	ENSG00000223935	AC008074.3	29
AOR	ENSG00000156853	ZNF689	29
AOR	ENSG00000116774	OLFML3	29
AOR	ENSG00000157778	PSMG3	29
AOR	ENSG00000200530	SNORD35B	29
AOR	ENSG00000275426	CH17-262A2.1	29
AOR	ENSG00000104783	KCNN4	29
AOR	ENSG00000186010	NDUFA13	29
AOR	ENSG00000235012	AF121897.4	29
AOR	ENSG00000181274	FRAT2	29
AOR	ENSG00000175193	PARL	29
AOR	ENSG00000275713	HIST1H2BH	29
AOR	ENSG00000182810	DDX28	29
AOR	ENSG00000280088	RP11-135F9.3	29
AOR	ENSG00000259431	THTPA	29
