tissue	ensembl	gene_symbol	clust
AOR	ENSG00000256690	RP11-727F15.9	26
AOR	ENSG00000214353	VAC14-AS1	26
AOR	ENSG00000248254	AC092597.3	26
AOR	ENSG00000229043	AC091729.9	26
AOR	ENSG00000161298	ZNF382	26
AOR	ENSG00000131941	RHPN2	26
AOR	ENSG00000125378	BMP4	26
AOR	ENSG00000236714	AC005592.1	26
AOR	ENSG00000101213	PTK6	26
AOR	ENSG00000135477	KRT87P	26
AOR	ENSG00000161267	BDH1	26
AOR	ENSG00000076650	GPATCH1	26
AOR	ENSG00000239835	RP11-767L7.1	26
AOR	ENSG00000228035	RP4-663N10.1	26
AOR	ENSG00000232907	DLGAP4-AS1	26
AOR	ENSG00000166140	ZFYVE19	26
AOR	ENSG00000255503	RP11-113K21.4	26
AOR	ENSG00000204183	GDF5OS	26
AOR	ENSG00000145692	BHMT	26
AOR	ENSG00000133460	SLC2A11	26
AOR	ENSG00000035664	DAPK2	26
AOR	ENSG00000142207	URB1	26
AOR	ENSG00000183831	ANKRD45	26
AOR	ENSG00000202111	VTRNA1-2	26
AOR	ENSG00000123843	C4BPB	26
AOR	ENSG00000259372	CTD-2240J17.1	26
AOR	ENSG00000250508	RP11-757G1.6	26
AOR	ENSG00000151882	CCL28	26
AOR	ENSG00000197568	HHLA3	26
AOR	ENSG00000151150	ANK3	26
AOR	ENSG00000249304	RP11-26P13.2	26
AOR	ENSG00000148344	PTGES	26
AOR	ENSG00000263142	LRRC37A17P	26
AOR	ENSG00000260552	RP11-49I11.1	26
AOR	ENSG00000058668	ATP2B4	26
AOR	ENSG00000241043	GVQW1	26
AOR	ENSG00000182247	UBE2E2	26
AOR	ENSG00000178695	KCTD12	26
AOR	ENSG00000256164	CCND2-AS1	26
AOR	ENSG00000271020	RP11-10C24.1	26
AOR	ENSG00000150394	CDH8	26
AOR	ENSG00000101464	PIGU	26
AOR	ENSG00000254615	RP11-395G23.3	26
AOR	ENSG00000224152	AC009506.1	26
AOR	ENSG00000119402	FBXW2	26
AOR	ENSG00000132639	SNAP25	26
AOR	ENSG00000257218	GATC	26
BLOOD	ENSG00000101977	MCF2	26
BLOOD	ENSG00000282885	RP11-596C23.6	26
BLOOD	ENSG00000123096	SSPN	26
BLOOD	ENSG00000147536	GINS4	26
BLOOD	ENSG00000274275	RP11-326K13.5	26
LIV	ENSG00000260977	RP11-333I13.1	26
LIV	ENSG00000139567	ACVRL1	26
LIV	ENSG00000196209	SIRPB2	26
LIV	ENSG00000122025	FLT3	26
LIV	ENSG00000234511	C5orf58	26
LIV	ENSG00000234754	C1orf140	26
MAM	ENSG00000251247	ZNF345	26
MAM	ENSG00000095380	NANS	26
MAM	ENSG00000047634	SCML1	26
MAM	ENSG00000174501	ANKRD36C	26
MAM	ENSG00000115884	SDC1	26
MAM	ENSG00000175166	PSMD2	26
MAM	ENSG00000171121	KCNMB3	26
MAM	ENSG00000256667	KLRAP1	26
MAM	ENSG00000120925	RNF170	26
MAM	ENSG00000114857	NKTR	26
MAM	ENSG00000129187	DCTD	26
MAM	ENSG00000143669	LYST	26
MAM	ENSG00000226010	RP11-403E24.1	26
MAM	ENSG00000214029	ZNF891	26
MAM	ENSG00000189241	TSPYL1	26
MAM	ENSG00000268201	CTD-3138B18.6	26
MAM	ENSG00000100997	ABHD12	26
MAM	ENSG00000214517	PPME1	26
MAM	ENSG00000226636	RP5-1049N15.2	26
MAM	ENSG00000231401	AC023481.1	26
MAM	ENSG00000278668	RP11-227G15.11	26
MAM	ENSG00000271327	RP11-1109F11.3	26
