tissue	ensembl	gene_symbol	clust
SF	ENSG00000272787	KB-226F1.2	175
SKLM	ENSG00000273295	AP000350.5	175
VAF	ENSG00000124575	HIST1H1D	175
VAF	ENSG00000273691	RP11-617F23.2	175
VAF	ENSG00000230225	MTND5P14	175
VAF	ENSG00000254873	RP11-770J1.5	175
VAF	ENSG00000280211	RP11-2C24.3	175
VAF	ENSG00000258017	RP11-386G11.10	175
VAF	ENSG00000223799	IL10RB-AS1	175
VAF	ENSG00000256690	RP11-727F15.9	175
VAF	ENSG00000230532	AC091133.1	175
VAF	ENSG00000136918	WDR38	175
VAF	ENSG00000240869	RN7SL128P	175
VAF	ENSG00000251441	RTEL1P1	175
VAF	ENSG00000259118	RP11-840I19.3	175
VAF	ENSG00000258469	CHMP4BP1	175
VAF	ENSG00000249035	CTB-113P19.1	175
VAF	ENSG00000143257	NR1I3	175
VAF	ENSG00000236810	TCEB3-AS1	175
VAF	ENSG00000100445	SDR39U1	175
VAF	ENSG00000279608	RP11-182N22.9	175
VAF	ENSG00000263624	RP11-45M22.3	175
VAF	ENSG00000267532	MIR497HG	175
VAF	ENSG00000196505	GDAP2	175
VAF	ENSG00000154920	EME1	175
VAF	ENSG00000237406	NDUFA9P1	175
VAF	ENSG00000245970	KB-1208A12.3	175
VAF	ENSG00000274425	AC114271.2	175
VAF	ENSG00000132522	GPS2	175
VAF	ENSG00000259924	RP11-16E23.4	175
VAF	ENSG00000280321	RP11-1110F20.1	175
VAF	ENSG00000218596	RP11-2J18.1	175
VAF	ENSG00000269873	CTD-2587H19.3	175
VAF	ENSG00000282100	HSP90AB4P	175
VAF	ENSG00000279476	RP11-391L3.3	175
VAF	ENSG00000167995	BEST1	175
VAF	ENSG00000268659	RP11-310J24.3	175
VAF	ENSG00000245105	A2M-AS1	175
VAF	ENSG00000236886	AC007563.5	175
VAF	ENSG00000237827	RP11-332O19.2	175
VAF	ENSG00000168298	HIST1H1E	175
VAF	ENSG00000164855	TMEM184A	175
VAF	ENSG00000253200	RP11-582J16.5	175
VAF	ENSG00000230590	FTX	175
VAF	ENSG00000240809	RP11-550F7.1	175
VAF	ENSG00000251095	RP11-115D19.1	175
VAF	ENSG00000281195	ZNF638-IT1	175
VAF	ENSG00000103044	HAS3	175
VAF	ENSG00000213659	RSU1P3	175
VAF	ENSG00000278705	HIST1H4B	175
VAF	ENSG00000281691	RBM5-AS1	175
VAF	ENSG00000272030	RP1-178F15.4	175
VAF	ENSG00000144426	NBEAL1	175
VAF	ENSG00000176383	B3GNT4	175
VAF	ENSG00000249786	EAF1-AS1	175
VAF	ENSG00000260350	RP11-152P23.2	175
VAF	ENSG00000202538	RNU4-2	175
VAF	ENSG00000256628	ZBTB11-AS1	175
VAF	ENSG00000175147	TMEM51-AS1	175
VAF	ENSG00000236756	DNAJC9-AS1	175
