tissue	ensembl	gene_symbol	clust
AOR	ENSG00000215014	RP5-832C2.5	135
AOR	ENSG00000233396	RP11-458D21.1	135
BLOOD	ENSG00000146072	TNFRSF21	135
BLOOD	ENSG00000198574	SH2D1B	135
BLOOD	ENSG00000196756	SNHG17	135
BLOOD	ENSG00000185716	C16orf52	135
BLOOD	ENSG00000275198	RP11-471B22.3	135
BLOOD	ENSG00000184083	FAM120C	135
BLOOD	ENSG00000269934	RP5-1139B12.3	135
BLOOD	ENSG00000272102	RP3-355L5.5	135
BLOOD	ENSG00000256185	RP11-612B6.2	135
LIV	ENSG00000236816	ANKRD20A7P	135
MAM	ENSG00000269473	CTD-2619J13.19	135
SF	ENSG00000214548	MEG3	135
SF	ENSG00000228784	LINC00954	135
SF	ENSG00000280434	RP4-671O14.6	135
SF	ENSG00000256433	RP1-102E24.8	135
SF	ENSG00000272296	SNORD96A	135
SF	ENSG00000273729	RP11-7F17.8	135
SF	ENSG00000162526	TSSK3	135
SF	ENSG00000241370	RPP21	135
SF	ENSG00000243970	PPIEL	135
SF	ENSG00000273243	CTA-217C2.2	135
SF	ENSG00000280138	RP11-463O12.5	135
SF	ENSG00000231826	AC016735.2	135
SF	ENSG00000266934	RP11-332H18.3	135
SF	ENSG00000272374	RP3-329A5.8	135
SF	ENSG00000267138	AC005954.3	135
SF	ENSG00000267065	CTD-2246P4.1	135
SF	ENSG00000230325	RP11-385F5.4	135
SF	ENSG00000213542	RP11-467H10.1	135
SF	ENSG00000234396	RP11-181G12.4	135
SKLM	ENSG00000134108	ARL8B	135
SKLM	ENSG00000100266	PACSIN2	135
SKLM	ENSG00000164610	RP9	135
SKLM	ENSG00000177613	CSTF2T	135
SKLM	ENSG00000119965	C10orf88	135
SKLM	ENSG00000164306	PRIMPOL	135
SKLM	ENSG00000273841	TAF9	135
SKLM	ENSG00000113013	HSPA9	135
SKLM	ENSG00000155438	NIFK	135
SKLM	ENSG00000181163	NPM1	135
SKLM	ENSG00000047621	C12orf4	135
SKLM	ENSG00000136938	ANP32B	135
SKLM	ENSG00000122033	MTIF3	135
SKLM	ENSG00000120948	TARDBP	135
SKLM	ENSG00000163933	RFT1	135
SKLM	ENSG00000064225	ST3GAL6	135
SKLM	ENSG00000083099	LYRM2	135
SKLM	ENSG00000198791	CNOT7	135
SKLM	ENSG00000196591	HDAC2	135
SKLM	ENSG00000091527	CDV3	135
SKLM	ENSG00000129083	COPB1	135
SKLM	ENSG00000158122	AAED1	135
SKLM	ENSG00000137944	CCBL2	135
SKLM	ENSG00000065802	ASB1	135
SKLM	ENSG00000153774	CFDP1	135
SKLM	ENSG00000171204	TMEM126B	135
SKLM	ENSG00000136897	MRPL50	135
SKLM	ENSG00000128534	LSM8	135
