tissue	ensembl	gene_symbol	clust
AOR	ENSG00000153012	LGI2	16
AOR	ENSG00000227081	RP11-543P15.1	16
AOR	ENSG00000236397	DDX11L2	16
BLOOD	ENSG00000155367	PPM1J	16
BLOOD	ENSG00000127586	CHTF18	16
BLOOD	ENSG00000138606	SHF	16
BLOOD	ENSG00000127511	SIN3B	16
BLOOD	ENSG00000148362	C9orf142	16
BLOOD	ENSG00000136002	ARHGEF4	16
BLOOD	ENSG00000133619	KRBA1	16
BLOOD	ENSG00000110944	IL23A	16
BLOOD	ENSG00000144224	UBXN4	16
BLOOD	ENSG00000129083	COPB1	16
BLOOD	ENSG00000124257	NEURL2	16
BLOOD	ENSG00000183828	NUDT14	16
BLOOD	ENSG00000099800	TIMM13	16
BLOOD	ENSG00000173465	SSSCA1	16
BLOOD	ENSG00000197599	CCDC154	16
BLOOD	ENSG00000182196	ARL6IP4	16
BLOOD	ENSG00000186716	BCR	16
BLOOD	ENSG00000179698	WDR97	16
BLOOD	ENSG00000160957	RECQL4	16
BLOOD	ENSG00000174886	NDUFA11	16
BLOOD	ENSG00000157778	PSMG3	16
BLOOD	ENSG00000106803	SEC61B	16
BLOOD	ENSG00000140157	NIPA2	16
BLOOD	ENSG00000266714	MYO15B	16
BLOOD	ENSG00000135736	CCDC102A	16
BLOOD	ENSG00000204922	UQCC3	16
BLOOD	ENSG00000187609	EXD3	16
BLOOD	ENSG00000143756	FBXO28	16
BLOOD	ENSG00000100297	MCM5	16
BLOOD	ENSG00000074370	ATP2A3	16
BLOOD	ENSG00000164530	PI16	16
BLOOD	ENSG00000166501	PRKCB	16
BLOOD	ENSG00000275395	FCGBP	16
BLOOD	ENSG00000107872	FBXL15	16
BLOOD	ENSG00000062725	APPBP2	16
BLOOD	ENSG00000114993	RTKN	16
BLOOD	ENSG00000070961	ATP2B1	16
BLOOD	ENSG00000254402	LRRC24	16
BLOOD	ENSG00000058453	CROCC	16
BLOOD	ENSG00000140691	ARMC5	16
BLOOD	ENSG00000149761	NUDT22	16
BLOOD	ENSG00000130811	EIF3G	16
BLOOD	ENSG00000177721	ANXA2R	16
BLOOD	ENSG00000110717	NDUFS8	16
BLOOD	ENSG00000167775	CD320	16
BLOOD	ENSG00000104524	PYCRL	16
BLOOD	ENSG00000100417	PMM1	16
BLOOD	ENSG00000176978	DPP7	16
BLOOD	ENSG00000159685	CHCHD6	16
BLOOD	ENSG00000177030	DEAF1	16
BLOOD	ENSG00000007264	MATK	16
BLOOD	ENSG00000140553	UNC45A	16
BLOOD	ENSG00000141994	DUS3L	16
BLOOD	ENSG00000127191	TRAF2	16
BLOOD	ENSG00000256576	RP13-977J11.2	16
BLOOD	ENSG00000162302	RPS6KA4	16
BLOOD	ENSG00000105364	MRPL4	16
BLOOD	ENSG00000139200	PIANP	16
BLOOD	ENSG00000125734	GPR108	16
BLOOD	ENSG00000128228	SDF2L1	16
BLOOD	ENSG00000254996	ANKHD1-EIF4EBP3	16
BLOOD	ENSG00000100997	ABHD12	16
BLOOD	ENSG00000023191	RNH1	16
BLOOD	ENSG00000250571	GLI4	16
BLOOD	ENSG00000114859	CLCN2	16
BLOOD	ENSG00000187688	TRPV2	16
BLOOD	ENSG00000148248	SURF4	16
BLOOD	ENSG00000135124	P2RX4	16
BLOOD	ENSG00000279672	CMB9-55F22.1	16
BLOOD	ENSG00000102103	PQBP1	16
BLOOD	ENSG00000100263	RHBDD3	16
BLOOD	ENSG00000142765	SYTL1	16
BLOOD	ENSG00000172366	FAM195A	16
BLOOD	ENSG00000181790	ADGRB1	16
BLOOD	ENSG00000162426	SLC45A1	16
BLOOD	ENSG00000258366	RTEL1	16
BLOOD	ENSG00000198931	APRT	16
BLOOD	ENSG00000126457	PRMT1	16
BLOOD	ENSG00000126264	HCST	16
BLOOD	ENSG00000101473	ACOT8	16
BLOOD	ENSG00000214022	REPIN1	16
BLOOD	ENSG00000083838	ZNF446	16
BLOOD	ENSG00000173456	RNF26	16
BLOOD	ENSG00000175220	ARHGAP1	16
BLOOD	ENSG00000166341	DCHS1	16
BLOOD	ENSG00000148341	SH3GLB2	16
BLOOD	ENSG00000155366	RHOC	16
BLOOD	ENSG00000132016	C19orf57	16
BLOOD	ENSG00000170852	KBTBD2	16
BLOOD	ENSG00000105379	ETFB	16
BLOOD	ENSG00000008710	PKD1	16
BLOOD	ENSG00000162931	TRIM17	16
BLOOD	ENSG00000143537	ADAM15	16
BLOOD	ENSG00000197136	PCNXL3	16
BLOOD	ENSG00000100949	RABGGTA	16
BLOOD	ENSG00000087088	BAX	16
BLOOD	ENSG00000168397	ATG4B	16
BLOOD	ENSG00000177106	EPS8L2	16
BLOOD	ENSG00000177239	MAN1B1	16
BLOOD	ENSG00000166165	CKB	16
BLOOD	ENSG00000177303	CASKIN2	16
BLOOD	ENSG00000188807	TMEM201	16
BLOOD	ENSG00000090971	NAT14	16
BLOOD	ENSG00000110756	HPS5	16
BLOOD	ENSG00000186654	PRR5	16
BLOOD	ENSG00000153406	NMRAL1	16
BLOOD	ENSG00000214756	METTL12	16
BLOOD	ENSG00000109736	MFSD10	16
BLOOD	ENSG00000177963	RIC8A	16
BLOOD	ENSG00000090097	PCBP4	16
BLOOD	ENSG00000185347	C14orf80	16
BLOOD	ENSG00000017260	ATP2C1	16
BLOOD	ENSG00000226751	AF127936.5	16
BLOOD	ENSG00000104894	CD37	16
BLOOD	ENSG00000071894	CPSF1	16
BLOOD	ENSG00000196169	KIF19	16
BLOOD	ENSG00000145214	DGKQ	16
BLOOD	ENSG00000179886	TIGD5	16
BLOOD	ENSG00000106635	BCL7B	16
BLOOD	ENSG00000101246	ARFRP1	16
BLOOD	ENSG00000242338	BMS1P4	16
BLOOD	ENSG00000167658	EEF2	16
BLOOD	ENSG00000122218	COPA	16
BLOOD	ENSG00000169696	ASPSCR1	16
BLOOD	ENSG00000173540	GMPPB	16
BLOOD	ENSG00000107854	TNKS2	16
BLOOD	ENSG00000099953	MMP11	16
BLOOD	ENSG00000133027	PEMT	16
BLOOD	ENSG00000106018	VIPR2	16
BLOOD	ENSG00000266962	RP11-400F19.6	16
BLOOD	ENSG00000161513	FDXR	16
BLOOD	ENSG00000221968	FADS3	16
BLOOD	ENSG00000117266	CDK18	16
BLOOD	ENSG00000188747	NOXA1	16
BLOOD	ENSG00000160949	TONSL	16
BLOOD	ENSG00000108591	DRG2	16
BLOOD	ENSG00000186810	CXCR3	16
