tissue	ensembl	gene_symbol	clust
SF	ENSG00000174444	RPL4	52
SF	ENSG00000070785	EIF2B3	52
SF	ENSG00000027001	MIPEP	52
SF	ENSG00000175193	PARL	52
SF	ENSG00000114021	NIT2	52
SF	ENSG00000183283	DAZAP2	52
SF	ENSG00000115541	HSPE1	52
SF	ENSG00000141179	PCTP	52
SF	ENSG00000185721	DRG1	52
SF	ENSG00000198522	GPN1	52
SF	ENSG00000167862	ICT1	52
SF	ENSG00000072849	DERL2	52
SF	ENSG00000100564	PIGH	52
SF	ENSG00000051620	HEBP2	52
SF	ENSG00000137210	TMEM14B	52
SF	ENSG00000117118	SDHB	52
SF	ENSG00000116898	MRPS15	52
SF	ENSG00000119013	NDUFB3	52
SF	ENSG00000165264	NDUFB6	52
SF	ENSG00000071994	PDCD2	52
SF	ENSG00000130713	EXOSC2	52
SF	ENSG00000139620	KANSL2	52
SF	ENSG00000232119	MCTS1	52
SF	ENSG00000147140	NONO	52
SF	ENSG00000136371	MTHFS	52
SF	ENSG00000110871	COQ5	52
SF	ENSG00000145919	BOD1	52
SF	ENSG00000162639	HENMT1	52
SF	ENSG00000198270	TMEM116	52
SF	ENSG00000114023	FAM162A	52
SF	ENSG00000137767	SQRDL	52
SF	ENSG00000171792	RHNO1	52
SF	ENSG00000107960	OBFC1	52
SF	ENSG00000165637	VDAC2	52
SF	ENSG00000183665	TRMT12	52
SF	ENSG00000140391	TSPAN3	52
SF	ENSG00000132963	POMP	52
SF	ENSG00000126226	PCID2	52
SF	ENSG00000140612	SEC11A	52
SF	ENSG00000146425	DYNLT1	52
SF	ENSG00000092199	HNRNPC	52
SF	ENSG00000111666	CHPT1	52
SF	ENSG00000137656	BUD13	52
SF	ENSG00000243147	MRPL33	52
SF	ENSG00000130414	NDUFA10	52
SF	ENSG00000169490	TM2D2	52
SF	ENSG00000196419	XRCC6	52
SF	ENSG00000112855	HARS2	52
SF	ENSG00000160714	UBE2Q1	52
SF	ENSG00000186666	BCDIN3D	52
SF	ENSG00000143436	MRPL9	52
SF	ENSG00000103018	CYB5B	52
SF	ENSG00000166295	ANAPC16	52
SF	ENSG00000141076	CIRH1A	52
SF	ENSG00000166902	MRPL16	52
SF	ENSG00000152234	ATP5A1	52
SF	ENSG00000132823	OSER1	52
SF	ENSG00000131508	UBE2D2	52
SF	ENSG00000124172	ATP5E	52
SF	ENSG00000156973	PDE6D	52
SF	ENSG00000129460	NGDN	52
SF	ENSG00000117748	RPA2	52
SF	ENSG00000170515	PA2G4	52
SF	ENSG00000082515	MRPL22	52
SF	ENSG00000186141	POLR3C	52
SF	ENSG00000156795	WDYHV1	52
SF	ENSG00000109084	TMEM97	52
SF	ENSG00000154723	ATP5J	52
SF	ENSG00000089289	IGBP1	52
SF	ENSG00000169857	AVEN	52
SF	ENSG00000184903	IMMP2L	52
SF	ENSG00000135900	MRPL44	52
SF	ENSG00000184831	APOO	52
SF	ENSG00000103429	BFAR	52
SF	ENSG00000278845	MRPL45	52
SF	ENSG00000167699	GLOD4	52
SF	ENSG00000157184	CPT2	52
SF	ENSG00000092931	MFSD11	52
SF	ENSG00000137547	MRPL15	52
SF	ENSG00000148444	COMMD3	52
SF	ENSG00000188938	FAM120AOS	52
SF	ENSG00000204599	TRIM39	52
SF	ENSG00000137054	POLR1E	52
SF	ENSG00000143158	MPC2	52
SF	ENSG00000143222	UFC1	52
SF	ENSG00000085063	CD59	52
SF	ENSG00000167863	ATP5H	52
SF	ENSG00000163319	MRPS18C	52
SF	ENSG00000170035	UBE2E3	52
SF	ENSG00000103121	CMC2	52
SF	ENSG00000163597	SNHG16	52
SF	ENSG00000170310	STX8	52
SF	ENSG00000137074	APTX	52
SF	ENSG00000173349	SFT2D3	52
SF	ENSG00000139131	YARS2	52
SF	ENSG00000089063	TMEM230	52
SF	ENSG00000143612	C1orf43	52
SF	ENSG00000108590	MED31	52
SF	ENSG00000138363	ATIC	52
SF	ENSG00000155368	DBI	52
SF	ENSG00000164919	COX6C	52
SF	ENSG00000163541	SUCLG1	52
SF	ENSG00000134153	EMC7	52
SF	ENSG00000132676	DAP3	52
SF	ENSG00000232112	TMA7	52
SF	ENSG00000163170	BOLA3	52
SF	ENSG00000100814	CCNB1IP1	52
SF	ENSG00000122085	MTERF4	52
SF	ENSG00000117543	DPH5	52
SF	ENSG00000090263	MRPS33	52
SF	ENSG00000148229	POLE3	52
SF	ENSG00000109519	GRPEL1	52
SF	ENSG00000273611	ZNHIT3	52
SF	ENSG00000163900	TMEM41A	52
SF	ENSG00000034713	GABARAPL2	52
SF	ENSG00000143420	ENSA	52
SF	ENSG00000237190	CDKN2AIPNL	52
SF	ENSG00000113811	SELK	52
SF	ENSG00000100347	SAMM50	52
