tissue	ensembl	gene_symbol	clust
AOR	ENSG00000109339	MAPK10	198
AOR	ENSG00000276449	AC004076.5	198
AOR	ENSG00000258900	HNRNPCP1	198
AOR	ENSG00000228512	RP11-281A20.2	198
AOR	ENSG00000204420	C6orf25	198
AOR	ENSG00000167083	GNGT2	198
AOR	ENSG00000073464	CLCN4	198
AOR	ENSG00000142661	MYOM3	198
AOR	ENSG00000255504	RP11-788M5.3	198
AOR	ENSG00000254542	NAV2-AS3	198
AOR	ENSG00000236790	LINC00299	198
AOR	ENSG00000272562	RP11-396C23.4	198
AOR	ENSG00000034053	APBA2	198
AOR	ENSG00000275560	RP11-180M15.7	198
AOR	ENSG00000280378	RP4-758J24.6	198
AOR	ENSG00000224029	RP11-136K14.2	198
AOR	ENSG00000175741	RWDD4P2	198
AOR	ENSG00000249852	AC145676.2	198
AOR	ENSG00000240047	RPS3AP32	198
AOR	ENSG00000258655	ARHGAP5-AS1	198
AOR	ENSG00000261823	RP11-48G14.1	198
AOR	ENSG00000183833	MAATS1	198
AOR	ENSG00000072133	RPS6KA6	198
AOR	ENSG00000251095	RP11-115D19.1	198
AOR	ENSG00000165272	AQP3	198
AOR	ENSG00000128228	SDF2L1	198
AOR	ENSG00000207116	RNU6-31P	198
AOR	ENSG00000165704	HPRT1	198
AOR	ENSG00000224536	RP11-134G8.7	198
AOR	ENSG00000101882	NKAP	198
AOR	ENSG00000080823	MOK	198
AOR	ENSG00000233716	AC074367.1	198
AOR	ENSG00000131844	MCCC2	198
AOR	ENSG00000139973	SYT16	198
AOR	ENSG00000101311	FERMT1	198
AOR	ENSG00000266111	RP11-296K13.4	198
AOR	ENSG00000171056	SOX7	198
AOR	ENSG00000160813	PPP1R35	198
AOR	ENSG00000228839	PIK3IP1-AS1	198
AOR	ENSG00000172006	ZNF554	198
AOR	ENSG00000197813	CTC-301O7.4	198
AOR	ENSG00000090971	NAT14	198
AOR	ENSG00000161547	SRSF2	198
AOR	ENSG00000226498	RPSAP21	198
AOR	ENSG00000107562	CXCL12	198
AOR	ENSG00000182952	HMGN4	198
AOR	ENSG00000144460	NYAP2	198
AOR	ENSG00000278925	AC005753.1	198
AOR	ENSG00000136247	ZDHHC4	198
AOR	ENSG00000235888	AF064858.8	198
AOR	ENSG00000252277	SNORD116-30	198
AOR	ENSG00000226752	PSMD5-AS1	198
AOR	ENSG00000267213	AC007773.2	198
AOR	ENSG00000188385	JAKMIP3	198
AOR	ENSG00000167658	EEF2	198
AOR	ENSG00000011478	QPCTL	198
AOR	ENSG00000173436	MINOS1	198
AOR	ENSG00000133027	PEMT	198
AOR	ENSG00000163374	YY1AP1	198
AOR	ENSG00000248840	RP11-357G3.2	198
AOR	ENSG00000118263	KLF7	198
AOR	ENSG00000281920	RP11-418H16.1	198
AOR	ENSG00000229955	RP1-5O6.4	198
AOR	ENSG00000155761	SPAG17	198
AOR	ENSG00000144395	CCDC150	198
AOR	ENSG00000235271	LINC01422	198
AOR	ENSG00000267749	CTC-265F19.1	198
AOR	ENSG00000170468	C14orf169	198
AOR	ENSG00000239445	ST3GAL6-AS1	198
AOR	ENSG00000265917	MIR3685	198
AOR	ENSG00000159239	C2orf81	198
AOR	ENSG00000091129	NRCAM	198
AOR	ENSG00000259706	HSP90B2P	198
AOR	ENSG00000254959	INMT-FAM188B	198
AOR	ENSG00000118513	MYB	198
AOR	ENSG00000177875	CCDC184	198
AOR	ENSG00000260035	CTD-2651B20.6	198
AOR	ENSG00000240509	RPL34P18	198
AOR	ENSG00000275632	RP5-967N21.11	198
AOR	ENSG00000175482	POLD4	198
AOR	ENSG00000100461	RBM23	198
AOR	ENSG00000280339	RP11-736K20.4	198
AOR	ENSG00000188596	CFAP54	198
AOR	ENSG00000214826	DDX12P	198
AOR	ENSG00000104738	MCM4	198
AOR	ENSG00000221926	TRIM16	198
AOR	ENSG00000182957	SPATA13	198
AOR	ENSG00000185104	FAF1	198
AOR	ENSG00000273369	RP11-700J17.1	198
AOR	ENSG00000236008	AC011747.4	198
AOR	ENSG00000182240	BACE2	198
AOR	ENSG00000197903	HIST1H2BK	198
AOR	ENSG00000140396	NCOA2	198
AOR	ENSG00000271943	RP11-222K16.1	198
AOR	ENSG00000251726	RNU7-41P	198
AOR	ENSG00000176783	RUFY1	198
AOR	ENSG00000031698	SARS	198
AOR	ENSG00000229320	KRT8P12	198
AOR	ENSG00000158517	NCF1	198
AOR	ENSG00000274550	AL353626.1	198
AOR	ENSG00000075151	EIF4G3	198
AOR	ENSG00000261485	PAN3-AS1	198
AOR	ENSG00000207994	MIR100	198
AOR	ENSG00000232713	AC010733.5	198
AOR	ENSG00000229336	AP000568.2	198
AOR	ENSG00000176728	TTTY14	198
AOR	ENSG00000169245	CXCL10	198
AOR	ENSG00000269609	RPARP-AS1	198
AOR	ENSG00000249947	XBP1P1	198
AOR	ENSG00000131203	IDO1	198
AOR	ENSG00000200379	RN7SKP45	198
AOR	ENSG00000271780	RP11-1017G21.5	198
AOR	ENSG00000142208	AKT1	198
AOR	ENSG00000227541	SFR1P1	198
AOR	ENSG00000169679	BUB1	198
AOR	ENSG00000236708	AC073316.1	198
AOR	ENSG00000261496	RP13-514E23.1	198
AOR	ENSG00000206859	RNU6-767P	198
AOR	ENSG00000010278	CD9	198
AOR	ENSG00000145075	CCDC39	198
AOR	ENSG00000275072	SNORD50B	198
AOR	ENSG00000170006	TMEM154	198
AOR	ENSG00000258181	RP11-493L12.4	198
AOR	ENSG00000270137	CTC-137K3.1	198
AOR	ENSG00000130517	PGPEP1	198
AOR	ENSG00000199631	SNORD33	198
AOR	ENSG00000120910	PPP3CC	198
AOR	ENSG00000162493	PDPN	198
AOR	ENSG00000162599	NFIA	198
AOR	ENSG00000069493	CLEC2D	198
AOR	ENSG00000102981	PARD6A	198
AOR	ENSG00000260388	LINC00562	198
AOR	ENSG00000164038	SLC9B2	198
AOR	ENSG00000278472	RP11-74D7.3	198
AOR	ENSG00000277531	LLNLF-187D8.1	198
AOR	ENSG00000163568	AIM2	198
AOR	ENSG00000157680	DGKI	198
AOR	ENSG00000236474	GCNT1P1	198
AOR	ENSG00000188542	DUSP28	198
AOR	ENSG00000185052	SLC24A3	198
AOR	ENSG00000203489	HMGB1P39	198
