tissue	ensembl	gene_symbol	clust
AOR	ENSG00000138639	ARHGAP24	86
AOR	ENSG00000261868	MFSD1P1	86
AOR	ENSG00000124459	ZNF45	86
AOR	ENSG00000261777	RP11-529K1.2	86
AOR	ENSG00000166676	TVP23A	86
BLOOD	ENSG00000117010	ZNF684	86
BLOOD	ENSG00000251247	ZNF345	86
BLOOD	ENSG00000047634	SCML1	86
BLOOD	ENSG00000273576	RP11-390P24.1	86
BLOOD	ENSG00000174446	SNAPC5	86
BLOOD	ENSG00000180979	LRRC57	86
BLOOD	ENSG00000120798	NR2C1	86
BLOOD	ENSG00000148835	TAF5	86
BLOOD	ENSG00000114021	NIT2	86
BLOOD	ENSG00000278834	RP11-458J1.1	86
BLOOD	ENSG00000099139	PCSK5	86
BLOOD	ENSG00000023608	SNAPC1	86
BLOOD	ENSG00000124602	UNC5CL	86
BLOOD	ENSG00000114473	IQCG	86
BLOOD	ENSG00000196757	ZNF700	86
BLOOD	ENSG00000184162	NR2C2AP	86
BLOOD	ENSG00000127989	MTERF1	86
BLOOD	ENSG00000103995	CEP152	86
BLOOD	ENSG00000174013	FBXO45	86
BLOOD	ENSG00000132196	HSD17B7	86
BLOOD	ENSG00000180626	ZNF594	86
BLOOD	ENSG00000079134	THOC1	86
BLOOD	ENSG00000224536	RP11-134G8.7	86
BLOOD	ENSG00000119514	GALNT12	86
BLOOD	ENSG00000133134	BEX2	86
BLOOD	ENSG00000180787	ZFP3	86
BLOOD	ENSG00000272645	GTF2IP20	86
BLOOD	ENSG00000151093	OXSM	86
BLOOD	ENSG00000135722	FBXL8	86
BLOOD	ENSG00000171827	ZNF570	86
BLOOD	ENSG00000165055	METTL2B	86
BLOOD	ENSG00000171448	ZBTB26	86
BLOOD	ENSG00000135587	SMPD2	86
BLOOD	ENSG00000165591	FAAH2	86
BLOOD	ENSG00000172006	ZNF554	86
BLOOD	ENSG00000172915	NBEA	86
BLOOD	ENSG00000119650	IFT43	86
BLOOD	ENSG00000029639	TFB1M	86
BLOOD	ENSG00000112874	NUDT12	86
BLOOD	ENSG00000236778	INTS6-AS1	86
BLOOD	ENSG00000105854	PON2	86
BLOOD	ENSG00000179909	ZNF154	86
BLOOD	ENSG00000172292	CERS6	86
BLOOD	ENSG00000162086	ZNF75A	86
BLOOD	ENSG00000033011	ALG1	86
BLOOD	ENSG00000138613	APH1B	86
BLOOD	ENSG00000116005	PCYOX1	86
BLOOD	ENSG00000106086	PLEKHA8	86
BLOOD	ENSG00000155592	ZKSCAN2	86
BLOOD	ENSG00000163611	SPICE1	86
BLOOD	ENSG00000204650	CRHR1-IT1	86
BLOOD	ENSG00000196440	ARMCX4	86
BLOOD	ENSG00000198466	ZNF587	86
BLOOD	ENSG00000244682	FCGR2C	86
BLOOD	ENSG00000255455	RP11-890B15.3	86
BLOOD	ENSG00000173818	ENDOV	86
BLOOD	ENSG00000166845	C18orf54	86
BLOOD	ENSG00000163600	ICOS	86
BLOOD	ENSG00000215068	AC025171.1	86
BLOOD	ENSG00000162836	ACP6	86
BLOOD	ENSG00000196284	SUPT3H	86
BLOOD	ENSG00000189046	ALKBH2	86
BLOOD	ENSG00000151718	WWC2	86
BLOOD	ENSG00000175548	ALG10B	86
BLOOD	ENSG00000136709	WDR33	86
BLOOD	ENSG00000125485	DDX31	86
BLOOD	ENSG00000070950	RAD18	86
BLOOD	ENSG00000185015	CA13	86
BLOOD	ENSG00000275400	RP4-756H11.5	86
BLOOD	ENSG00000261485	PAN3-AS1	86
BLOOD	ENSG00000112339	HBS1L	86
BLOOD	ENSG00000121578	B4GALT4	86
BLOOD	ENSG00000119943	PYROXD2	86
