tissue	ensembl	gene_symbol	clust
LIV	ENSG00000120833	SOCS2	2
LIV	ENSG00000119138	KLF9	2
LIV	ENSG00000107372	ZFAND5	2
LIV	ENSG00000153714	LURAP1L	2
LIV	ENSG00000166272	WBP1L	2
LIV	ENSG00000144891	AGTR1	2
LIV	ENSG00000095203	EPB41L4B	2
LIV	ENSG00000173281	PPP1R3B	2
LIV	ENSG00000107566	ERLIN1	2
LIV	ENSG00000170085	SIMC1	2
LIV	ENSG00000176102	CSTF3	2
LIV	ENSG00000147642	SYBU	2
LIV	ENSG00000120802	TMPO	2
LIV	ENSG00000114738	MAPKAPK3	2
LIV	ENSG00000275413	CTC-529I10.1	2
LIV	ENSG00000188522	FAM83G	2
LIV	ENSG00000278621	CTD-2033D15.3	2
LIV	ENSG00000176148	TCP11L1	2
LIV	ENSG00000121690	DEPDC7	2
LIV	ENSG00000129422	MTUS1	2
LIV	ENSG00000269952	RP11-324I22.3	2
LIV	ENSG00000213713	PIGCP1	2
LIV	ENSG00000186283	TOR3A	2
LIV	ENSG00000165175	MID1IP1	2
LIV	ENSG00000246985	SOCS2-AS1	2
LIV	ENSG00000235109	ZSCAN31	2
LIV	ENSG00000280798	LINC00294	2
LIV	ENSG00000274605	RP11-12G12.7	2
LIV	ENSG00000042286	AIFM2	2
LIV	ENSG00000150907	FOXO1	2
LIV	ENSG00000143507	DUSP10	2
LIV	ENSG00000229456	RLIMP1	2
LIV	ENSG00000272625	RP11-737O24.5	2
LIV	ENSG00000137801	THBS1	2
LIV	ENSG00000144040	SFXN5	2
LIV	ENSG00000221914	PPP2R2A	2
LIV	ENSG00000023330	ALAS1	2
LIV	ENSG00000181744	C3orf58	2
LIV	ENSG00000135108	FBXO21	2
LIV	ENSG00000263606	RP11-737O24.3	2
LIV	ENSG00000114790	ARHGEF26	2
LIV	ENSG00000141027	NCOR1	2
LIV	ENSG00000087589	CASS4	2
LIV	ENSG00000137265	IRF4	2
LIV	ENSG00000114737	CISH	2
LIV	ENSG00000120659	TNFSF11	2
LIV	ENSG00000227630	LINC01132	2
LIV	ENSG00000146215	CRIP3	2
LIV	ENSG00000137204	SLC22A7	2
LIV	ENSG00000146216	TTBK1	2
LIV	ENSG00000253944	RP11-156K13.1	2
LIV	ENSG00000130173	C19orf80	2
LIV	ENSG00000103449	SALL1	2
LIV	ENSG00000258913	RP11-260M19.2	2
LIV	ENSG00000232646	RP11-344N10.4	2
LIV	ENSG00000230058	RP11-172E9.2	2
LIV	ENSG00000129514	FOXA1	2
LIV	ENSG00000248050	RP11-422N16.3	2
LIV	ENSG00000229020	AKR7A2P1	2
VAF	ENSG00000107372	ZFAND5	2
VAF	ENSG00000117525	F3	2
VAF	ENSG00000112715	VEGFA	2
VAF	ENSG00000276107	CTD-2033D15.2	2
VAF	ENSG00000138835	RGS3	2
VAF	ENSG00000165507	C10orf10	2
VAF	ENSG00000114737	CISH	2
