tissue	ensembl	gene_symbol	clust
AOR	ENSG00000261737	RP4-612B15.3	8
AOR	ENSG00000268182	SMIM17	8
AOR	ENSG00000133661	SFTPD	8
AOR	ENSG00000228696	ARL17B	8
BLOOD	ENSG00000164610	RP9	8
BLOOD	ENSG00000102900	NUP93	8
BLOOD	ENSG00000225828	FAM229A	8
BLOOD	ENSG00000226314	ZNF192P1	8
BLOOD	ENSG00000061936	SFSWAP	8
BLOOD	ENSG00000179409	GEMIN4	8
BLOOD	ENSG00000100916	BRMS1L	8
BLOOD	ENSG00000279528	RP11-1148L6.8	8
BLOOD	ENSG00000122550	KLHL7	8
BLOOD	ENSG00000157911	PEX10	8
BLOOD	ENSG00000158571	PFKFB1	8
BLOOD	ENSG00000164109	MAD2L1	8
BLOOD	ENSG00000083290	ULK2	8
BLOOD	ENSG00000096080	MRPS18A	8
BLOOD	ENSG00000186300	ZNF555	8
BLOOD	ENSG00000170145	SIK2	8
BLOOD	ENSG00000158481	CD1C	8
BLOOD	ENSG00000279406	RP11-327E2.5	8
BLOOD	ENSG00000173163	COMMD1	8
BLOOD	ENSG00000058729	RIOK2	8
BLOOD	ENSG00000165506	DNAAF2	8
BLOOD	ENSG00000116237	ICMT	8
BLOOD	ENSG00000162437	RAVER2	8
BLOOD	ENSG00000044090	CUL7	8
BLOOD	ENSG00000163820	FYCO1	8
BLOOD	ENSG00000165637	VDAC2	8
BLOOD	ENSG00000228794	LINC01128	8
BLOOD	ENSG00000226824	RP4-756H11.3	8
BLOOD	ENSG00000068654	POLR1A	8
BLOOD	ENSG00000228716	DHFR	8
BLOOD	ENSG00000180998	GPR137C	8
BLOOD	ENSG00000162972	C2orf47	8
BLOOD	ENSG00000139737	SLAIN1	8
BLOOD	ENSG00000235919	ASH1L-AS1	8
BLOOD	ENSG00000011523	CEP68	8
BLOOD	ENSG00000277782	RP11-775C24.5	8
BLOOD	ENSG00000109762	SNX25	8
BLOOD	ENSG00000271122	RP11-379H18.1	8
BLOOD	ENSG00000179476	C14orf28	8
BLOOD	ENSG00000187994	RINL	8
BLOOD	ENSG00000182621	PLCB1	8
BLOOD	ENSG00000158691	ZSCAN12	8
BLOOD	ENSG00000134245	WNT2B	8
BLOOD	ENSG00000018510	AGPS	8
BLOOD	ENSG00000117308	GALE	8
BLOOD	ENSG00000269743	SLC25A53	8
BLOOD	ENSG00000141540	TTYH2	8
BLOOD	ENSG00000181873	IBA57	8
BLOOD	ENSG00000104635	SLC39A14	8
BLOOD	ENSG00000167637	ZNF283	8
BLOOD	ENSG00000198056	PRIM1	8
BLOOD	ENSG00000124541	RRP36	8
BLOOD	ENSG00000279369	RP11-51F16.1	8
BLOOD	ENSG00000197798	FAM118B	8
BLOOD	ENSG00000275902	RP13-1032I1.11	8
BLOOD	ENSG00000103353	UBFD1	8
BLOOD	ENSG00000113790	EHHADH	8
BLOOD	ENSG00000164291	ARSK	8
BLOOD	ENSG00000116525	TRIM62	8
BLOOD	ENSG00000151876	FBXO4	8
BLOOD	ENSG00000097007	ABL1	8
BLOOD	ENSG00000169955	ZNF747	8
BLOOD	ENSG00000155906	RMND1	8
BLOOD	ENSG00000102312	PORCN	8
BLOOD	ENSG00000091428	RAPGEF4	8
