tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000196735	HLA-DQA1	119
BLOOD	ENSG00000197208	SLC22A4	119
BLOOD	ENSG00000275832	ARHGAP23	119
BLOOD	ENSG00000178694	NSUN3	119
BLOOD	ENSG00000123191	ATP7B	119
BLOOD	ENSG00000118985	ELL2	119
BLOOD	ENSG00000277481	PKD1L3	119
BLOOD	ENSG00000180667	YOD1	119
BLOOD	ENSG00000269834	ZNF528-AS1	119
BLOOD	ENSG00000102760	RGCC	119
BLOOD	ENSG00000181704	YIPF6	119
BLOOD	ENSG00000122741	DCAF10	119
BLOOD	ENSG00000169255	B3GALNT1	119
BLOOD	ENSG00000167258	CDK12	119
BLOOD	ENSG00000138279	ANXA7	119
BLOOD	ENSG00000135070	ISCA1	119
BLOOD	ENSG00000178947	SMIM10L2A	119
BLOOD	ENSG00000111269	CREBL2	119
BLOOD	ENSG00000006125	AP2B1	119
BLOOD	ENSG00000159461	AMFR	119
BLOOD	ENSG00000144566	RAB5A	119
BLOOD	ENSG00000113312	TTC1	119
BLOOD	ENSG00000224080	UBE2FP1	119
BLOOD	ENSG00000141179	PCTP	119
BLOOD	ENSG00000136810	TXN	119
BLOOD	ENSG00000166848	TERF2IP	119
BLOOD	ENSG00000211451	GNRHR2	119
BLOOD	ENSG00000138756	BMP2K	119
BLOOD	ENSG00000163251	FZD5	119
BLOOD	ENSG00000159231	CBR3	119
BLOOD	ENSG00000166855	CLPX	119
BLOOD	ENSG00000123908	AGO2	119
BLOOD	ENSG00000013561	RNF14	119
BLOOD	ENSG00000106070	GRB10	119
BLOOD	ENSG00000091164	TXNL1	119
BLOOD	ENSG00000135045	C9orf40	119
BLOOD	ENSG00000078618	NRD1	119
BLOOD	ENSG00000184785	SMIM10	119
BLOOD	ENSG00000159023	EPB41	119
BLOOD	ENSG00000142731	PLK4	119
BLOOD	ENSG00000023734	STRAP	119
BLOOD	ENSG00000166783	KIAA0430	119
