tissue	ensembl	gene_symbol	clust
LIV	ENSG00000250602	RP11-517I3.1	149
LIV	ENSG00000224430	MKRN5P	149
LIV	ENSG00000239556	AC004951.5	149
LIV	ENSG00000180747	SMG1P3	149
LIV	ENSG00000182612	TSPAN10	149
LIV	ENSG00000145949	MYLK4	149
LIV	ENSG00000273733	CTC-510F12.7	149
LIV	ENSG00000178187	ZNF454	149
LIV	ENSG00000242474	AC093627.9	149
LIV	ENSG00000252817	AL590431.1	149
LIV	ENSG00000225526	MKRN2OS	149
LIV	ENSG00000104804	TULP2	149
LIV	ENSG00000227121	RP11-319F12.2	149
LIV	ENSG00000250966	RP11-402J6.3	149
LIV	ENSG00000170890	PLA2G1B	149
VAF	ENSG00000197385	ZNF860	149
VAF	ENSG00000123219	CENPK	149
VAF	ENSG00000106560	GIMAP2	149
VAF	ENSG00000163606	CD200R1	149
VAF	ENSG00000117602	RCAN3	149
VAF	ENSG00000138160	KIF11	149
VAF	ENSG00000163519	TRAT1	149
VAF	ENSG00000069535	MAOB	149
VAF	ENSG00000074966	TXK	149
VAF	ENSG00000111371	SLC38A1	149
VAF	ENSG00000118308	LRMP	149
VAF	ENSG00000137812	CASC5	149
VAF	ENSG00000145779	TNFAIP8	149
VAF	ENSG00000189057	FAM111B	149
VAF	ENSG00000185404	SP140L	149
VAF	ENSG00000102174	PHEX	149
VAF	ENSG00000138756	BMP2K	149
VAF	ENSG00000066279	ASPM	149
VAF	ENSG00000140030	GPR65	149
VAF	ENSG00000136040	PLXNC1	149
VAF	ENSG00000145416	MARCH1	149
VAF	ENSG00000005302	MSL3	149
VAF	ENSG00000150637	CD226	149
VAF	ENSG00000172575	RASGRP1	149
VAF	ENSG00000179144	GIMAP7	149
VAF	ENSG00000075884	ARHGAP15	149
VAF	ENSG00000165359	DDX26B	149
VAF	ENSG00000154473	BUB3	149
VAF	ENSG00000197057	DTHD1	149
VAF	ENSG00000115935	WIPF1	149
VAF	ENSG00000187801	ZFP69B	149
VAF	ENSG00000140525	FANCI	149
VAF	ENSG00000179841	AKAP5	149
VAF	ENSG00000153310	FAM49B	149
VAF	ENSG00000163564	PYHIN1	149
VAF	ENSG00000118513	MYB	149
VAF	ENSG00000119969	HELLS	149
VAF	ENSG00000176928	GCNT4	149
VAF	ENSG00000174946	GPR171	149
VAF	ENSG00000185862	EVI2B	149
VAF	ENSG00000074706	IPCEF1	149
VAF	ENSG00000170312	CDK1	149
VAF	ENSG00000182957	SPATA13	149
VAF	ENSG00000174125	TLR1	149
VAF	ENSG00000120802	TMPO	149
VAF	ENSG00000081237	PTPRC	149
VAF	ENSG00000070882	OSBPL3	149
VAF	ENSG00000081320	STK17B	149
VAF	ENSG00000039560	RAI14	149
VAF	ENSG00000090104	RGS1	149
VAF	ENSG00000156136	DCK	149
VAF	ENSG00000174130	TLR6	149
VAF	ENSG00000175857	GAPT	149
VAF	ENSG00000165490	DDIAS	149
VAF	ENSG00000125871	MGME1	149
VAF	ENSG00000169679	BUB1	149
VAF	ENSG00000139278	GLIPR1	149
VAF	ENSG00000065413	ANKRD44	149
VAF	ENSG00000163808	KIF15	149
VAF	ENSG00000145088	EAF2	149
VAF	ENSG00000172578	KLHL6	149
VAF	ENSG00000170006	TMEM154	149
VAF	ENSG00000051341	POLQ	149
VAF	ENSG00000171291	ZNF439	149
VAF	ENSG00000113532	ST8SIA4	149
VAF	ENSG00000069493	CLEC2D	149
VAF	ENSG00000155307	SAMSN1	149
VAF	ENSG00000163568	AIM2	149
VAF	ENSG00000115339	GALNT3	149
VAF	ENSG00000169508	GPR183	149
VAF	ENSG00000076513	ANKRD13A	149
VAF	ENSG00000116191	RALGPS2	149
VAF	ENSG00000198001	IRAK4	149
VAF	ENSG00000117009	KMO	149
VAF	ENSG00000205268	PDE7A	149
VAF	ENSG00000132274	TRIM22	149
VAF	ENSG00000127334	DYRK2	149
VAF	ENSG00000172673	THEMIS	149
VAF	ENSG00000157456	CCNB2	149
VAF	ENSG00000196776	CD47	149
VAF	ENSG00000176390	CRLF3	149
VAF	ENSG00000171241	SHCBP1	149
VAF	ENSG00000158987	RAPGEF6	149
VAF	ENSG00000120280	CXorf21	149
VAF	ENSG00000213186	TRIM59	149
VAF	ENSG00000105851	PIK3CG	149
VAF	ENSG00000196812	ZSCAN16	149
VAF	ENSG00000104432	IL7	149
VAF	ENSG00000125257	ABCC4	149
VAF	ENSG00000134215	VAV3	149
VAF	ENSG00000133574	GIMAP4	149
VAF	ENSG00000237484	AP000476.1	149
VAF	ENSG00000117650	NEK2	149
VAF	ENSG00000158985	CDC42SE2	149
VAF	ENSG00000150867	PIP4K2A	149
VAF	ENSG00000143228	NUF2	149
VAF	ENSG00000147138	GPR174	149
VAF	ENSG00000171533	MAP6	149
VAF	ENSG00000127311	HELB	149
