tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000253522	MIR3142HG	108
BLOOD	ENSG00000258900	HNRNPCP1	108
BLOOD	ENSG00000230487	PSMG3-AS1	108
BLOOD	ENSG00000170921	TANC2	108
BLOOD	ENSG00000200530	SNORD35B	108
BLOOD	ENSG00000254682	RP11-660L16.2	108
BLOOD	ENSG00000273356	RP11-804H8.6	108
BLOOD	ENSG00000213967	ZNF726	108
BLOOD	ENSG00000255571	MIR9-3HG	108
BLOOD	ENSG00000177337	DLGAP1-AS1	108
BLOOD	ENSG00000214106	PAXIP1-AS2	108
BLOOD	ENSG00000170417	TMEM182	108
BLOOD	ENSG00000270062	RP11-248J18.3	108
BLOOD	ENSG00000272579	RP11-101E13.5	108
BLOOD	ENSG00000267787	RP11-35G9.5	108
BLOOD	ENSG00000109944	C11orf63	108
BLOOD	ENSG00000116396	KCNC4	108
BLOOD	ENSG00000142528	ZNF473	108
BLOOD	ENSG00000103044	HAS3	108
BLOOD	ENSG00000138018	EPT1	108
BLOOD	ENSG00000257511	RP11-278C7.1	108
BLOOD	ENSG00000280734	LINC01232	108
BLOOD	ENSG00000155275	TRMT44	108
BLOOD	ENSG00000228223	HCG11	108
BLOOD	ENSG00000088876	ZNF343	108
BLOOD	ENSG00000107104	KANK1	108
BLOOD	ENSG00000050438	SLC4A8	108
BLOOD	ENSG00000130363	RSPH3	108
BLOOD	ENSG00000233937	CTC-338M12.4	108
BLOOD	ENSG00000204623	ZNRD1-AS1	108
BLOOD	ENSG00000106077	ABHD11	108
BLOOD	ENSG00000178467	P4HTM	108
BLOOD	ENSG00000023572	GLRX2	108
BLOOD	ENSG00000196357	ZNF565	108
BLOOD	ENSG00000270049	RP11-297D21.4	108
BLOOD	ENSG00000253716	MINCR	108
BLOOD	ENSG00000163481	RNF25	108
BLOOD	ENSG00000272602	ZNF595	108
BLOOD	ENSG00000221866	PLXNA4	108
BLOOD	ENSG00000099999	RNF215	108
BLOOD	ENSG00000261351	CTD-3185P2.1	108
BLOOD	ENSG00000231160	KLF3-AS1	108
BLOOD	ENSG00000166965	RCCD1	108
BLOOD	ENSG00000157657	ZNF618	108
BLOOD	ENSG00000231999	FLJ27354	108
BLOOD	ENSG00000146918	NCAPG2	108
BLOOD	ENSG00000172409	CLP1	108
BLOOD	ENSG00000147586	MRPS28	108
BLOOD	ENSG00000196597	ZNF782	108
BLOOD	ENSG00000169155	ZBTB43	108
BLOOD	ENSG00000170190	SLC16A5	108
BLOOD	ENSG00000010704	HFE	108
BLOOD	ENSG00000013503	POLR3B	108
BLOOD	ENSG00000164440	TXLNB	108
BLOOD	ENSG00000183826	BTBD9	108
BLOOD	ENSG00000234028	AC062029.1	108
BLOOD	ENSG00000177738	CTD-2201E18.3	108
BLOOD	ENSG00000246596	RP11-1277A3.2	108
BLOOD	ENSG00000186310	NAP1L3	108
BLOOD	ENSG00000226067	LINC00623	108
BLOOD	ENSG00000272341	RP1-151F17.2	108
BLOOD	ENSG00000168765	GSTM4	108
BLOOD	ENSG00000166263	STXBP4	108
BLOOD	ENSG00000111696	NT5DC3	108
BLOOD	ENSG00000167562	ZNF701	108
BLOOD	ENSG00000169612	FAM103A1	108
BLOOD	ENSG00000090104	RGS1	108
BLOOD	ENSG00000143498	TAF1A	108
BLOOD	ENSG00000112378	PERP	108
BLOOD	ENSG00000144476	ACKR3	108
BLOOD	ENSG00000224578	HNRNPA1P48	108
BLOOD	ENSG00000070018	LRP6	108
BLOOD	ENSG00000213963	AC074286.1	108
BLOOD	ENSG00000139531	SUOX	108
BLOOD	ENSG00000260852	FBXL19-AS1	108
BLOOD	ENSG00000164241	C5orf63	108
BLOOD	ENSG00000064999	ANKS1A	108
BLOOD	ENSG00000184857	TMEM186	108
BLOOD	ENSG00000121903	ZSCAN20	108
BLOOD	ENSG00000179988	PSTK	108
BLOOD	ENSG00000213988	ZNF90	108
BLOOD	ENSG00000153107	ANAPC1	108
BLOOD	ENSG00000253251	CTC-534A2.2	108
BLOOD	ENSG00000109063	MYH3	108
BLOOD	ENSG00000272906	RP11-533E19.7	108
BLOOD	ENSG00000037637	FBXO42	108
BLOOD	ENSG00000121897	LIAS	108
BLOOD	ENSG00000225697	SLC26A6	108
BLOOD	ENSG00000188171	ZNF626	108
BLOOD	ENSG00000184867	ARMCX2	108
BLOOD	ENSG00000121039	RDH10	108
BLOOD	ENSG00000167840	ZNF232	108
BLOOD	ENSG00000279088	RP11-574K11.24	108
BLOOD	ENSG00000077152	UBE2T	108
BLOOD	ENSG00000151665	PIGF	108
BLOOD	ENSG00000166343	MSS51	108
BLOOD	ENSG00000115042	FAHD2A	108
BLOOD	ENSG00000259943	RP1-39G22.7	108
BLOOD	ENSG00000169951	ZNF764	108
BLOOD	ENSG00000188542	DUSP28	108
BLOOD	ENSG00000104221	BRF2	108
BLOOD	ENSG00000186153	WWOX	108
BLOOD	ENSG00000196659	TTC30B	108
BLOOD	ENSG00000001460	STPG1	108
BLOOD	ENSG00000171970	ZNF57	108
BLOOD	ENSG00000249087	ZNF436-AS1	108
BLOOD	ENSG00000135622	SEMA4F	108
BLOOD	ENSG00000182134	TDRKH	108
BLOOD	ENSG00000234912	SNHG20	108
BLOOD	ENSG00000161888	SPC24	108
BLOOD	ENSG00000197375	SLC22A5	108
BLOOD	ENSG00000205045	SLFN12L	108
BLOOD	ENSG00000183444	OR7E38P	108
BLOOD	ENSG00000169084	DHRSX	108
BLOOD	ENSG00000246067	RAB30-AS1	108
BLOOD	ENSG00000188185	LINC00265	108
BLOOD	ENSG00000134470	IL15RA	108
BLOOD	ENSG00000141086	CTRL	108
BLOOD	ENSG00000267575	CTC-459F4.3	108
BLOOD	ENSG00000103042	SLC38A7	108
BLOOD	ENSG00000034533	ASTE1	108
BLOOD	ENSG00000184635	ZNF93	108
BLOOD	ENSG00000121716	PILRB	108
BLOOD	ENSG00000085185	BCORL1	108
BLOOD	ENSG00000185986	SDHAP3	108
BLOOD	ENSG00000186312	CA5BP1	108
BLOOD	ENSG00000257151	PWAR6	108
BLOOD	ENSG00000164659	KIAA1324L	108
BLOOD	ENSG00000259994	RP11-305E6.4	108
BLOOD	ENSG00000116120	FARSB	108
BLOOD	ENSG00000245149	RNF139-AS1	108
BLOOD	ENSG00000124067	SLC12A4	108
BLOOD	ENSG00000103932	RPAP1	108
BLOOD	ENSG00000234585	CCT6P3	108
BLOOD	ENSG00000162065	TBC1D24	108
BLOOD	ENSG00000215421	ZNF407	108
BLOOD	ENSG00000248508	SRP14-AS1	108
BLOOD	ENSG00000153896	ZNF599	108
BLOOD	ENSG00000276231	PIK3R6	108
BLOOD	ENSG00000221994	ZNF630	108
BLOOD	ENSG00000164930	FZD6	108
BLOOD	ENSG00000167182	SP2	108
BLOOD	ENSG00000259658	RP11-89K11.1	108
BLOOD	ENSG00000279267	RP11-395L14.18	108
BLOOD	ENSG00000197372	ZNF675	108
BLOOD	ENSG00000225975	LINC01534	108
BLOOD	ENSG00000083817	ZNF416	108
BLOOD	ENSG00000188002	RP11-43F13.1	108
BLOOD	ENSG00000151229	SLC2A13	108
BLOOD	ENSG00000166321	NUDT13	108
BLOOD	ENSG00000010626	LRRC23	108
BLOOD	ENSG00000168280	KIF5C	108
BLOOD	ENSG00000181016	LSMEM1	108
BLOOD	ENSG00000185220	PGBD2	108
BLOOD	ENSG00000269044	CTC-429P9.3	108
BLOOD	ENSG00000171928	TVP23B	108
BLOOD	ENSG00000274561	RP11-147L13.12	108
BLOOD	ENSG00000247708	STX18-AS1	108
BLOOD	ENSG00000136866	ZFP37	108
BLOOD	ENSG00000277072	STAG3L2	108
BLOOD	ENSG00000180479	ZNF571	108
BLOOD	ENSG00000108733	PEX12	108
BLOOD	ENSG00000184465	WDR27	108
BLOOD	ENSG00000225855	RUSC1-AS1	108
BLOOD	ENSG00000279407	AC007191.4	108
BLOOD	ENSG00000173065	FAM222B	108
BLOOD	ENSG00000071242	RPS6KA2	108
BLOOD	ENSG00000247092	SNHG10	108
BLOOD	ENSG00000083635	NUFIP1	108
BLOOD	ENSG00000109084	TMEM97	108
BLOOD	ENSG00000196329	GIMAP5	108
BLOOD	ENSG00000118363	SPCS2	108
BLOOD	ENSG00000245680	ZNF585B	108
BLOOD	ENSG00000245146	LINC01024	108
BLOOD	ENSG00000169857	AVEN	108
BLOOD	ENSG00000116771	AGMAT	108
BLOOD	ENSG00000104381	GDAP1	108
BLOOD	ENSG00000231365	RP11-418J17.1	108
BLOOD	ENSG00000162139	NEU3	108
BLOOD	ENSG00000006432	MAP3K9	108
BLOOD	ENSG00000162851	TFB2M	108
BLOOD	ENSG00000168778	TCTN2	108
BLOOD	ENSG00000117016	RIMS3	108
BLOOD	ENSG00000166348	USP54	108
BLOOD	ENSG00000157184	CPT2	108
BLOOD	ENSG00000258634	RP4-773N10.4	108
BLOOD	ENSG00000214894	LINC00243	108
BLOOD	ENSG00000123643	SLC36A1	108
BLOOD	ENSG00000137103	TMEM8B	108
BLOOD	ENSG00000169744	LDB2	108
BLOOD	ENSG00000139133	ALG10	108
BLOOD	ENSG00000116213	WRAP73	108
BLOOD	ENSG00000140543	DET1	108
BLOOD	ENSG00000261526	CTB-31O20.2	108
BLOOD	ENSG00000174943	KCTD13	108
BLOOD	ENSG00000107611	CUBN	108
BLOOD	ENSG00000247400	DNAJC3-AS1	108
BLOOD	ENSG00000013392	RWDD2A	108
BLOOD	ENSG00000144959	NCEH1	108
BLOOD	ENSG00000140650	PMM2	108
BLOOD	ENSG00000057663	ATG5	108
BLOOD	ENSG00000101605	MYOM1	108
BLOOD	ENSG00000129484	PARP2	108
BLOOD	ENSG00000185621	LMLN	108
BLOOD	ENSG00000204390	HSPA1L	108
BLOOD	ENSG00000148356	LRSAM1	108
BLOOD	ENSG00000258839	MC1R	108
BLOOD	ENSG00000168056	LTBP3	108
BLOOD	ENSG00000141013	GAS8	108
BLOOD	ENSG00000260837	RP11-434B12.1	108
BLOOD	ENSG00000155324	GRAMD3	108
BLOOD	ENSG00000000460	C1orf112	108
BLOOD	ENSG00000268858	RP4-591C20.9	108
BLOOD	ENSG00000058866	DGKG	108
BLOOD	ENSG00000272182	RP11-802O23.3	108
BLOOD	ENSG00000106610	STAG3L4	108
