tissue	ensembl	gene_symbol	clust
LIV	ENSG00000159259	CHAF1B	224
LIV	ENSG00000123219	CENPK	224
LIV	ENSG00000100297	MCM5	224
LIV	ENSG00000154920	EME1	224
LIV	ENSG00000076003	MCM6	224
LIV	ENSG00000154839	SKA1	224
LIV	ENSG00000189057	FAM111B	224
LIV	ENSG00000066279	ASPM	224
LIV	ENSG00000142945	KIF2C	224
LIV	ENSG00000164109	MAD2L1	224
LIV	ENSG00000176890	TYMS	224
LIV	ENSG00000068489	PRR11	224
LIV	ENSG00000186871	ERCC6L	224
LIV	ENSG00000131153	GINS2	224
LIV	ENSG00000183856	IQGAP3	224
LIV	ENSG00000101412	E2F1	224
LIV	ENSG00000105173	CCNE1	224
LIV	ENSG00000140525	FANCI	224
LIV	ENSG00000168496	FEN1	224
LIV	ENSG00000119969	HELLS	224
LIV	ENSG00000146918	NCAPG2	224
LIV	ENSG00000167325	RRM1	224
LIV	ENSG00000104738	MCM4	224
LIV	ENSG00000170312	CDK1	224
LIV	ENSG00000102384	CENPI	224
LIV	ENSG00000104147	OIP5	224
LIV	ENSG00000161800	RACGAP1	224
LIV	ENSG00000091651	ORC6	224
LIV	ENSG00000167900	TK1	224
LIV	ENSG00000237649	KIFC1	224
LIV	ENSG00000169679	BUB1	224
LIV	ENSG00000163808	KIF15	224
LIV	ENSG00000092853	CLSPN	224
LIV	ENSG00000146410	MTFR2	224
LIV	ENSG00000051341	POLQ	224
LIV	ENSG00000198901	PRC1	224
LIV	ENSG00000213551	DNAJC9	224
LIV	ENSG00000077152	UBE2T	224
LIV	ENSG00000129810	SGOL1	224
LIV	ENSG00000138778	CENPE	224
LIV	ENSG00000134690	CDCA8	224
LIV	ENSG00000134057	CCNB1	224
LIV	ENSG00000187951	ARHGAP11B	224
LIV	ENSG00000161888	SPC24	224
LIV	ENSG00000175643	RMI2	224
LIV	ENSG00000163918	RFC4	224
LIV	ENSG00000137310	TCF19	224
LIV	ENSG00000157456	CCNB2	224
LIV	ENSG00000013810	TACC3	224
LIV	ENSG00000203760	CENPW	224
LIV	ENSG00000090889	KIF4A	224
LIV	ENSG00000171241	SHCBP1	224
LIV	ENSG00000165304	MELK	224
LIV	ENSG00000164032	H2AFZ	224
LIV	ENSG00000168078	PBK	224
LIV	ENSG00000071539	TRIP13	224
LIV	ENSG00000169607	CKAP2L	224
LIV	ENSG00000273802	HIST1H2BG	224
LIV	ENSG00000139880	CDH24	224
LIV	ENSG00000117650	NEK2	224
LIV	ENSG00000005189	AC004381.6	224
LIV	ENSG00000143228	NUF2	224
LIV	ENSG00000166803	KIAA0101	224
LIV	ENSG00000144554	FANCD2	224
LIV	ENSG00000276043	UHRF1	224
LIV	ENSG00000152253	SPC25	224
LIV	ENSG00000185480	PARPBP	224
LIV	ENSG00000137807	KIF23	224
LIV	ENSG00000132646	PCNA	224
LIV	ENSG00000075702	WDR62	224
LIV	ENSG00000085999	RAD54L	224
LIV	ENSG00000156970	BUB1B	224
LIV	ENSG00000140534	TICRR	224
LIV	ENSG00000114346	ECT2	224
LIV	ENSG00000145386	CCNA2	224
LIV	ENSG00000121621	KIF18A	224
LIV	ENSG00000112118	MCM3	224
LIV	ENSG00000109805	NCAPG	224
LIV	ENSG00000184661	CDCA2	224
LIV	ENSG00000112742	TTK	224
LIV	ENSG00000164611	PTTG1	224
LIV	ENSG00000147536	GINS4	224
LIV	ENSG00000123485	HJURP	224
LIV	ENSG00000148773	MKI67	224
LIV	ENSG00000162073	PAQR4	224
LIV	ENSG00000100526	CDKN3	224
LIV	ENSG00000117724	CENPF	224
LIV	ENSG00000117399	CDC20	224
LIV	ENSG00000131747	TOP2A	224
LIV	ENSG00000101003	GINS1	224
LIV	ENSG00000171848	RRM2	224
LIV	ENSG00000151725	CENPU	224
LIV	ENSG00000080986	NDC80	224
LIV	ENSG00000024526	DEPDC1	224
LIV	ENSG00000094804	CDC6	224
LIV	ENSG00000120334	CENPL	224
LIV	ENSG00000137135	ARHGEF39	224
LIV	ENSG00000121152	NCAPH	224
LIV	ENSG00000137804	NUSAP1	224
LIV	ENSG00000174371	EXO1	224
LIV	ENSG00000164045	CDC25A	224
LIV	ENSG00000165480	SKA3	224
LIV	ENSG00000065328	MCM10	224
LIV	ENSG00000111247	RAD51AP1	224
LIV	ENSG00000089685	BIRC5	224
LIV	ENSG00000072571	HMMR	224
LIV	ENSG00000051180	RAD51	224
LIV	ENSG00000085840	ORC1	224
LIV	ENSG00000073111	MCM2	224
LIV	ENSG00000092470	WDR76	224
LIV	ENSG00000093009	CDC45	224
LIV	ENSG00000171320	ESCO2	224
LIV	ENSG00000198826	ARHGAP11A	224
LIV	ENSG00000123473	STIL	224
LIV	ENSG00000138180	CEP55	224
LIV	ENSG00000126787	DLGAP5	224
LIV	ENSG00000111665	CDCA3	224
LIV	ENSG00000146670	CDCA5	224
LIV	ENSG00000122952	ZWINT	224
LIV	ENSG00000143476	DTL	224
LIV	ENSG00000165891	E2F7	224
LIV	ENSG00000111206	FOXM1	224
LIV	ENSG00000118193	KIF14	224
LIV	ENSG00000075218	GTSE1	224
LIV	ENSG00000007968	E2F2	224
LIV	ENSG00000121211	MND1	224
LIV	ENSG00000112984	KIF20A	224
LIV	ENSG00000153044	CENPH	224
LIV	ENSG00000117632	STMN1	224
LIV	ENSG00000167513	CDT1	224
LIV	ENSG00000178999	AURKB	224
LIV	ENSG00000158402	CDC25C	224
LIV	ENSG00000179750	APOBEC3B	224
LIV	ENSG00000129173	E2F8	224
LIV	ENSG00000115163	CENPA	224
LIV	ENSG00000135451	TROAP	224
LIV	ENSG00000100162	CENPM	224
LIV	ENSG00000186185	KIF18B	224
LIV	ENSG00000101057	MYBL2	224
LIV	ENSG00000175063	UBE2C	224
LIV	ENSG00000105011	ASF1B	224
LIV	ENSG00000127564	PKMYT1	224
LIV	ENSG00000078900	TP73	224
MAM	ENSG00000118160	SLC8A2	224
SF	ENSG00000204334	ERICH2	224
VAF	ENSG00000231473	LINC00441	224
VAF	ENSG00000178795	GDPD4	224
