tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000037757	MRI1	187
BLOOD	ENSG00000085449	WDFY1	187
BLOOD	ENSG00000066027	PPP2R5A	187
BLOOD	ENSG00000130723	PRRC2B	187
BLOOD	ENSG00000167302	ENTHD2	187
BLOOD	ENSG00000236017	ASMTL-AS1	187
BLOOD	ENSG00000091527	CDV3	187
BLOOD	ENSG00000104783	KCNN4	187
BLOOD	ENSG00000144589	STK11IP	187
BLOOD	ENSG00000102753	KPNA3	187
BLOOD	ENSG00000213397	HAUS7	187
BLOOD	ENSG00000179715	PCED1B	187
BLOOD	ENSG00000073670	ADAM11	187
BLOOD	ENSG00000136807	CDK9	187
BLOOD	ENSG00000128159	TUBGCP6	187
BLOOD	ENSG00000204934	ATP6V0E2-AS1	187
BLOOD	ENSG00000167861	HID1	187
BLOOD	ENSG00000197457	STMN3	187
BLOOD	ENSG00000141556	TBCD	187
BLOOD	ENSG00000105726	ATP13A1	187
BLOOD	ENSG00000117385	P3H1	187
BLOOD	ENSG00000108963	DPH1	187
BLOOD	ENSG00000185800	DMWD	187
BLOOD	ENSG00000213930	GALT	187
BLOOD	ENSG00000108773	KAT2A	187
BLOOD	ENSG00000136059	VILL	187
BLOOD	ENSG00000158859	ADAMTS4	187
BLOOD	ENSG00000159640	ACE	187
BLOOD	ENSG00000165417	GTF2A1	187
BLOOD	ENSG00000213918	DNASE1	187
BLOOD	ENSG00000213199	ASIC3	187
BLOOD	ENSG00000092295	TGM1	187
BLOOD	ENSG00000167535	CACNB3	187
BLOOD	ENSG00000182472	CAPN12	187
BLOOD	ENSG00000006025	OSBPL7	187
BLOOD	ENSG00000172819	RARG	187
BLOOD	ENSG00000197912	SPG7	187
BLOOD	ENSG00000112245	PTP4A1	187
BLOOD	ENSG00000005448	WDR54	187
BLOOD	ENSG00000178996	SNX18	187
BLOOD	ENSG00000283013	RP11-511P7.5	187
BLOOD	ENSG00000090006	LTBP4	187
BLOOD	ENSG00000136758	YME1L1	187
BLOOD	ENSG00000168092	PAFAH1B2	187
BLOOD	ENSG00000114388	NPRL2	187
BLOOD	ENSG00000122042	UBL3	187
BLOOD	ENSG00000165802	NSMF	187
BLOOD	ENSG00000077044	DGKD	187
BLOOD	ENSG00000176945	MUC20	187
BLOOD	ENSG00000214826	DDX12P	187
BLOOD	ENSG00000106992	AK1	187
BLOOD	ENSG00000112659	CUL9	187
BLOOD	ENSG00000166682	TMPRSS5	187
BLOOD	ENSG00000129351	ILF3	187
BLOOD	ENSG00000109065	NAT9	187
BLOOD	ENSG00000197948	FCHSD1	187
BLOOD	ENSG00000113384	GOLPH3	187
BLOOD	ENSG00000178252	WDR6	187
BLOOD	ENSG00000156735	BAG4	187
BLOOD	ENSG00000104907	TRMT1	187
BLOOD	ENSG00000215041	NEURL4	187
BLOOD	ENSG00000011260	UTP18	187
BLOOD	ENSG00000160602	NEK8	187
BLOOD	ENSG00000141503	MINK1	187
BLOOD	ENSG00000188878	FBF1	187
BLOOD	ENSG00000174669	SLC29A2	187
BLOOD	ENSG00000102225	CDK16	187
BLOOD	ENSG00000182179	UBA7	187
BLOOD	ENSG00000132879	FBXO44	187
BLOOD	ENSG00000198917	C9orf114	187
BLOOD	ENSG00000120896	SORBS3	187
BLOOD	ENSG00000168067	MAP4K2	187
BLOOD	ENSG00000142102	ATHL1	187
BLOOD	ENSG00000085998	POMGNT1	187
BLOOD	ENSG00000135387	CAPRIN1	187
BLOOD	ENSG00000137409	MTCH1	187
BLOOD	ENSG00000137497	NUMA1	187
BLOOD	ENSG00000163126	ANKRD23	187
BLOOD	ENSG00000130517	PGPEP1	187
BLOOD	ENSG00000135740	SLC9A5	187
BLOOD	ENSG00000159214	CCDC24	187
BLOOD	ENSG00000009844	VTA1	187
BLOOD	ENSG00000275342	SGK223	187
BLOOD	ENSG00000205744	DENND1C	187
BLOOD	ENSG00000105705	SUGP1	187
BLOOD	ENSG00000156875	HIAT1	187
BLOOD	ENSG00000080189	SLC35C2	187
BLOOD	ENSG00000161204	ABCF3	187
BLOOD	ENSG00000127022	CANX	187
BLOOD	ENSG00000140688	C16orf58	187
BLOOD	ENSG00000206417	H1FX-AS1	187
BLOOD	ENSG00000026508	CD44	187
BLOOD	ENSG00000188725	SMIM15	187
BLOOD	ENSG00000129515	SNX6	187
BLOOD	ENSG00000148384	INPP5E	187
BLOOD	ENSG00000100023	PPIL2	187
BLOOD	ENSG00000154134	ROBO3	187
BLOOD	ENSG00000167113	COQ4	187
BLOOD	ENSG00000186866	POFUT2	187
BLOOD	ENSG00000142920	AZIN2	187
BLOOD	ENSG00000198198	SZT2	187
BLOOD	ENSG00000105122	RASAL3	187
BLOOD	ENSG00000167280	ENGASE	187
BLOOD	ENSG00000111911	HINT3	187
BLOOD	ENSG00000183837	PNMA3	187
BLOOD	ENSG00000166851	PLK1	187
BLOOD	ENSG00000166508	MCM7	187
BLOOD	ENSG00000072195	SPEG	187
BLOOD	ENSG00000246922	UBAP1L	187
BLOOD	ENSG00000125755	SYMPK	187
BLOOD	ENSG00000174996	KLC2	187
BLOOD	ENSG00000154930	ACSS1	187
BLOOD	ENSG00000185187	SIGIRR	187
BLOOD	ENSG00000116044	NFE2L2	187
BLOOD	ENSG00000263528	IKBKE	187
BLOOD	ENSG00000111664	GNB3	187
BLOOD	ENSG00000212694	LINC01089	187
BLOOD	ENSG00000050555	LAMC3	187
BLOOD	ENSG00000090565	RAB11FIP3	187
BLOOD	ENSG00000064545	TMEM161A	187
BLOOD	ENSG00000122515	ZMIZ2	187
BLOOD	ENSG00000163516	ANKZF1	187
BLOOD	ENSG00000126602	TRAP1	187
BLOOD	ENSG00000104852	SNRNP70	187
BLOOD	ENSG00000143224	PPOX	187
BLOOD	ENSG00000153113	CAST	187
BLOOD	ENSG00000078061	ARAF	187
BLOOD	ENSG00000100528	CNIH1	187
BLOOD	ENSG00000213995	CARKD	187
BLOOD	ENSG00000158805	ZNF276	187
BLOOD	ENSG00000115085	ZAP70	187
BLOOD	ENSG00000149182	ARFGAP2	187
BLOOD	ENSG00000140474	ULK3	187
BLOOD	ENSG00000136271	DDX56	187
BLOOD	ENSG00000179899	PHC1P1	187
BLOOD	ENSG00000260316	LA16c-306A4.2	187
BLOOD	ENSG00000178921	PFAS	187
BLOOD	ENSG00000139880	CDH24	187
BLOOD	ENSG00000160695	VPS11	187
BLOOD	ENSG00000140829	DHX38	187
BLOOD	ENSG00000094631	HDAC6	187
BLOOD	ENSG00000167615	LENG8	187
BLOOD	ENSG00000080371	RAB21	187
BLOOD	ENSG00000188818	ZDHHC11	187
BLOOD	ENSG00000104872	PIH1D1	187
BLOOD	ENSG00000139625	MAP3K12	187
BLOOD	ENSG00000167371	PRRT2	187
BLOOD	ENSG00000145332	KLHL8	187
BLOOD	ENSG00000171680	PLEKHG5	187
BLOOD	ENSG00000115073	ACTR1B	187
BLOOD	ENSG00000163605	PPP4R2	187
BLOOD	ENSG00000170037	CNTROB	187
BLOOD	ENSG00000164603	C7orf60	187
BLOOD	ENSG00000105486	LIG1	187
BLOOD	ENSG00000164620	RELL2	187
BLOOD	ENSG00000065029	ZNF76	187
BLOOD	ENSG00000213676	ATF6B	187
BLOOD	ENSG00000102158	MAGT1	187
BLOOD	ENSG00000064201	TSPAN32	187
BLOOD	ENSG00000167895	TMC8	187
BLOOD	ENSG00000141429	GALNT1	187
BLOOD	ENSG00000106290	TAF6	187
BLOOD	ENSG00000186301	MST1P2	187
BLOOD	ENSG00000114480	GBE1	187
BLOOD	ENSG00000233806	LINC01237	187
BLOOD	ENSG00000198728	LDB1	187
BLOOD	ENSG00000068120	COASY	187
BLOOD	ENSG00000174292	TNK1	187
BLOOD	ENSG00000103168	TAF1C	187
BLOOD	ENSG00000177225	PDDC1	187
BLOOD	ENSG00000137802	MAPKBP1	187
BLOOD	ENSG00000132254	ARFIP2	187
BLOOD	ENSG00000159753	RLTPR	187
BLOOD	ENSG00000068831	RASGRP2	187
BLOOD	ENSG00000099622	CIRBP	187
BLOOD	ENSG00000204580	DDR1	187
BLOOD	ENSG00000077147	TM9SF3	187
BLOOD	ENSG00000185101	ANO9	187
BLOOD	ENSG00000149499	EML3	187
BLOOD	ENSG00000130787	HIP1R	187
BLOOD	ENSG00000086061	DNAJA1	187
BLOOD	ENSG00000099949	LZTR1	187
BLOOD	ENSG00000167792	NDUFV1	187
BLOOD	ENSG00000101367	MAPRE1	187
BLOOD	ENSG00000146830	GIGYF1	187
BLOOD	ENSG00000176155	CCDC57	187
BLOOD	ENSG00000140451	PIF1	187
BLOOD	ENSG00000160285	LSS	187
BLOOD	ENSG00000101158	NELFCD	187
BLOOD	ENSG00000129347	KRI1	187
BLOOD	ENSG00000137947	GTF2B	187
BLOOD	ENSG00000115307	AUP1	187
BLOOD	ENSG00000162636	FAM102B	187
BLOOD	ENSG00000198467	TPM2	187
BLOOD	ENSG00000135090	TAOK3	187
BLOOD	ENSG00000126456	IRF3	187
BLOOD	ENSG00000101004	NINL	187
BLOOD	ENSG00000181097	RP11-429J17.2	187
BLOOD	ENSG00000072778	ACADVL	187
BLOOD	ENSG00000167780	SOAT2	187
BLOOD	ENSG00000133895	MEN1	187
BLOOD	ENSG00000139266	MARCH9	187
BLOOD	ENSG00000124783	SSR1	187
BLOOD	ENSG00000177084	POLE	187
BLOOD	ENSG00000185324	CDK10	187
BLOOD	ENSG00000182809	CRIP2	187
BLOOD	ENSG00000213213	CCDC183	187
BLOOD	ENSG00000104881	PPP1R13L	187
BLOOD	ENSG00000084652	TXLNA	187
BLOOD	ENSG00000121579	NAA50	187
BLOOD	ENSG00000105643	ARRDC2	187
BLOOD	ENSG00000260992	DOCK9-AS2	187
BLOOD	ENSG00000145817	YIPF5	187
BLOOD	ENSG00000137055	PLAA	187
BLOOD	ENSG00000167525	PROCA1	187
BLOOD	ENSG00000225032	RP11-228B15.4	187
BLOOD	ENSG00000119403	PHF19	187
BLOOD	ENSG00000100099	HPS4	187
BLOOD	ENSG00000160469	BRSK1	187
BLOOD	ENSG00000105618	PRPF31	187
BLOOD	ENSG00000170606	HSPA4	187
BLOOD	ENSG00000269896	RP4-740C4.5	187
BLOOD	ENSG00000160688	FLAD1	187
BLOOD	ENSG00000163462	TRIM46	187
BLOOD	ENSG00000239306	RBM14	187
BLOOD	ENSG00000028310	BRD9	187
BLOOD	ENSG00000072818	ACAP1	187
BLOOD	ENSG00000213281	NRAS	187
BLOOD	ENSG00000110665	C11orf21	187
BLOOD	ENSG00000111676	ATN1	187
BLOOD	ENSG00000240303	ACAD11	187
BLOOD	ENSG00000168066	SF1	187
BLOOD	ENSG00000106624	AEBP1	187
BLOOD	ENSG00000087087	SRRT	187
BLOOD	ENSG00000121481	RNF2	187
BLOOD	ENSG00000114735	HEMK1	187
BLOOD	ENSG00000221978	CCNL2	187
BLOOD	ENSG00000114841	DNAH1	187
BLOOD	ENSG00000070831	CDC42	187
BLOOD	ENSG00000265690	RP11-5A19.5	187
BLOOD	ENSG00000129128	SPCS3	187
BLOOD	ENSG00000107140	TESK1	187
BLOOD	ENSG00000169592	INO80E	187
BLOOD	ENSG00000141258	SGSM2	187
BLOOD	ENSG00000188976	NOC2L	187
BLOOD	ENSG00000008300	CELSR3	187
BLOOD	ENSG00000156873	PHKG2	187
BLOOD	ENSG00000140853	NLRC5	187
BLOOD	ENSG00000143434	SEMA6C	187
BLOOD	ENSG00000113716	HMGXB3	187
BLOOD	ENSG00000174171	RP11-23P13.6	187
BLOOD	ENSG00000224066	RP4-622L5.7	187
BLOOD	ENSG00000125746	EML2	187
BLOOD	ENSG00000154832	CXXC1	187
BLOOD	ENSG00000088899	RP5-1187M17.10	187
BLOOD	ENSG00000158555	GDPD5	187
BLOOD	ENSG00000188342	GTF2F2	187
BLOOD	ENSG00000125520	SLC2A4RG	187
BLOOD	ENSG00000223705	NSUN5P1	187
BLOOD	ENSG00000146063	TRIM41	187
BLOOD	ENSG00000128191	DGCR8	187
BLOOD	ENSG00000165688	PMPCA	187
BLOOD	ENSG00000119688	ABCD4	187
BLOOD	ENSG00000166734	CASC4	187
BLOOD	ENSG00000260807	RP11-161M6.2	187
BLOOD	ENSG00000102901	CENPT	187
BLOOD	ENSG00000106628	POLD2	187
BLOOD	ENSG00000161996	WDR90	187
BLOOD	ENSG00000080854	IGSF9B	187
BLOOD	ENSG00000117505	DR1	187
BLOOD	ENSG00000184787	UBE2G2	187
BLOOD	ENSG00000086598	TMED2	187
BLOOD	ENSG00000269352	PTOV1-AS2	187
BLOOD	ENSG00000244560	RP4-800G7.2	187
BLOOD	ENSG00000004838	ZMYND10	187
BLOOD	ENSG00000010322	NISCH	187
BLOOD	ENSG00000099904	ZDHHC8	187
BLOOD	ENSG00000140400	MAN2C1	187
BLOOD	ENSG00000112511	PHF1	187
BLOOD	ENSG00000095066	HOOK2	187
BLOOD	ENSG00000122958	VPS26A	187
BLOOD	ENSG00000175727	MLXIP	187
BLOOD	ENSG00000166128	RAB8B	187
BLOOD	ENSG00000198026	ZNF335	187
BLOOD	ENSG00000204314	PRRT1	187
BLOOD	ENSG00000136878	USP20	187
BLOOD	ENSG00000139636	LMBR1L	187
BLOOD	ENSG00000110844	PRPF40B	187
BLOOD	ENSG00000101191	DIDO1	187
BLOOD	ENSG00000105278	ZFR2	187
BLOOD	ENSG00000213658	LAT	187
BLOOD	ENSG00000277034	SNORA71	187
BLOOD	ENSG00000100346	CACNA1I	187
BLOOD	ENSG00000170209	ANKK1	187
BLOOD	ENSG00000174327	SLC16A13	187
BLOOD	ENSG00000130590	SAMD10	187
BLOOD	ENSG00000250506	CDK3	187
BLOOD	ENSG00000129437	KLK14	187
BLOOD	ENSG00000275484	CTC-1337H24.4	187
BLOOD	ENSG00000274373	RP13-714J12.1	187
BLOOD	ENSG00000227370	RP4-669P10.19	187
BLOOD	ENSG00000242686	RP11-1191J2.2	187
BLOOD	ENSG00000171595	DNAI2	187
BLOOD	ENSG00000214999	AC129492.6	187
BLOOD	ENSG00000049768	FOXP3	187
BLOOD	ENSG00000243708	PLA2G4B	187
BLOOD	ENSG00000225756	DBH-AS1	187
BLOOD	ENSG00000169885	CALML6	187
BLOOD	ENSG00000255441	CTD-2616J11.2	187
BLOOD	ENSG00000181392	SYNE4	187
BLOOD	ENSG00000221946	FXYD7	187
BLOOD	ENSG00000187862	TTC24	187
BLOOD	ENSG00000267868	RP11-120K24.3	187
BLOOD	ENSG00000268836	LA16c-OS12.2	187
BLOOD	ENSG00000262484	CCER2	187
BLOOD	ENSG00000202031	SNORD38A	187
BLOOD	ENSG00000235688	AC116614.1	187
BLOOD	ENSG00000164082	GRM2	187
BLOOD	ENSG00000273189	CTD-3148I10.15	187
BLOOD	ENSG00000213689	TREX1	187
