tissue	ensembl	gene_symbol	clust
AOR	ENSG00000281731	RP11-384K6.8	61
BLOOD	ENSG00000068308	OTUD5	61
BLOOD	ENSG00000127663	KDM4B	61
BLOOD	ENSG00000213347	MXD3	61
BLOOD	ENSG00000196591	HDAC2	61
BLOOD	ENSG00000137312	FLOT1	61
BLOOD	ENSG00000136897	MRPL50	61
BLOOD	ENSG00000279253	RP4-614O4.13	61
BLOOD	ENSG00000089505	CMTM1	61
BLOOD	ENSG00000092758	COL9A3	61
BLOOD	ENSG00000073584	SMARCE1	61
BLOOD	ENSG00000116337	AMPD2	61
BLOOD	ENSG00000172115	CYCS	61
BLOOD	ENSG00000087302	C14orf166	61
BLOOD	ENSG00000165704	HPRT1	61
BLOOD	ENSG00000159496	RGL4	61
BLOOD	ENSG00000068976	PYGM	61
BLOOD	ENSG00000115946	PNO1	61
BLOOD	ENSG00000117298	ECE1	61
BLOOD	ENSG00000279520	RP11-20I23.2	61
BLOOD	ENSG00000105287	PRKD2	61
BLOOD	ENSG00000100567	PSMA3	61
BLOOD	ENSG00000196923	PDLIM7	61
BLOOD	ENSG00000074660	SCARF1	61
BLOOD	ENSG00000008130	NADK	61
BLOOD	ENSG00000126822	PLEKHG3	61
BLOOD	ENSG00000198612	COPS8	61
BLOOD	ENSG00000168918	INPP5D	61
BLOOD	ENSG00000129933	MAU2	61
BLOOD	ENSG00000184557	SOCS3	61
BLOOD	ENSG00000173442	EHBP1L1	61
BLOOD	ENSG00000163875	MEAF6	61
BLOOD	ENSG00000151651	ADAM8	61
BLOOD	ENSG00000071994	PDCD2	61
BLOOD	ENSG00000110619	CARS	61
BLOOD	ENSG00000127084	FGD3	61
BLOOD	ENSG00000214655	ZSWIM8	61
BLOOD	ENSG00000232119	MCTS1	61
BLOOD	ENSG00000126012	KDM5C	61
BLOOD	ENSG00000161638	ITGA5	61
BLOOD	ENSG00000110871	COQ5	61
BLOOD	ENSG00000064687	ABCA7	61
BLOOD	ENSG00000089639	GMIP	61
BLOOD	ENSG00000213149	CNN2P9	61
BLOOD	ENSG00000124713	GNMT	61
BLOOD	ENSG00000196118	CCDC189	61
BLOOD	ENSG00000142347	MYO1F	61
BLOOD	ENSG00000166716	ZNF592	61
BLOOD	ENSG00000159403	C1R	61
BLOOD	ENSG00000124767	GLO1	61
BLOOD	ENSG00000173638	SLC19A1	61
BLOOD	ENSG00000185808	PIGP	61
BLOOD	ENSG00000128050	PAICS	61
BLOOD	ENSG00000147654	EBAG9	61
BLOOD	ENSG00000187764	SEMA4D	61
BLOOD	ENSG00000126821	SGPP1	61
BLOOD	ENSG00000099308	MAST3	61
BLOOD	ENSG00000160796	NBEAL2	61
BLOOD	ENSG00000188026	RILPL1	61
BLOOD	ENSG00000225450	RP3-508I15.14	61
BLOOD	ENSG00000162461	SLC25A34	61
BLOOD	ENSG00000099998	GGT5	61
BLOOD	ENSG00000105639	JAK3	61
BLOOD	ENSG00000120837	NFYB	61
BLOOD	ENSG00000125870	SNRPB2	61
BLOOD	ENSG00000110060	PUS3	61
BLOOD	ENSG00000013810	TACC3	61
BLOOD	ENSG00000102409	BEX4	61
BLOOD	ENSG00000143575	HAX1	61
BLOOD	ENSG00000148400	NOTCH1	61
BLOOD	ENSG00000132359	RAP1GAP2	61
BLOOD	ENSG00000087074	PPP1R15A	61
BLOOD	ENSG00000079805	DNM2	61
BLOOD	ENSG00000164022	AIMP1	61
BLOOD	ENSG00000214176	PLEKHM1P	61
BLOOD	ENSG00000141562	NARF	61
BLOOD	ENSG00000167548	KMT2D	61
BLOOD	ENSG00000258472	RP11-192H23.4	61
BLOOD	ENSG00000254470	AP5B1	61
BLOOD	ENSG00000089159	PXN	61
BLOOD	ENSG00000136279	DBNL	61
BLOOD	ENSG00000087266	SH3BP2	61
BLOOD	ENSG00000175711	B3GNTL1	61
BLOOD	ENSG00000077150	NFKB2	61
BLOOD	ENSG00000099985	OSM	61
BLOOD	ENSG00000047578	KIAA0556	61
BLOOD	ENSG00000146828	SLC12A9	61
BLOOD	ENSG00000149100	EIF3M	61
BLOOD	ENSG00000100228	RAB36	61
BLOOD	ENSG00000196411	EPHB4	61
BLOOD	ENSG00000248712	CCDC153	61
BLOOD	ENSG00000182871	COL18A1	61
BLOOD	ENSG00000089006	SNX5	61
BLOOD	ENSG00000134815	DHX34	61
BLOOD	ENSG00000181915	ADO	61
BLOOD	ENSG00000084090	STARD7	61
BLOOD	ENSG00000140995	DEF8	61
BLOOD	ENSG00000197498	RPF2	61
BLOOD	ENSG00000120159	CAAP1	61
BLOOD	ENSG00000160781	PAQR6	61
BLOOD	ENSG00000136630	HLX	61
BLOOD	ENSG00000047056	WDR37	61
BLOOD	ENSG00000267288	RP13-890H12.2	61
BLOOD	ENSG00000141968	VAV1	61
BLOOD	ENSG00000099331	MYO9B	61
BLOOD	ENSG00000183688	FAM101B	61
BLOOD	ENSG00000120899	PTK2B	61
BLOOD	ENSG00000147419	CCDC25	61
BLOOD	ENSG00000184922	FMNL1	61
BLOOD	ENSG00000196358	NTNG2	61
BLOOD	ENSG00000182310	SPACA6P	61
BLOOD	ENSG00000162881	OXER1	61
BLOOD	ENSG00000162591	MEGF6	61
BLOOD	ENSG00000168175	MAPK1IP1L	61
BLOOD	ENSG00000276805	RP11-291L22.9	61
BLOOD	ENSG00000161036	LRWD1	61
BLOOD	ENSG00000214530	STARD10	61
BLOOD	ENSG00000153130	SCOC	61
BLOOD	ENSG00000272669	RP3-508I15.21	61
BLOOD	ENSG00000196547	MAN2A2	61
BLOOD	ENSG00000120675	DNAJC15	61
BLOOD	ENSG00000109103	UNC119	61
BLOOD	ENSG00000123595	RAB9A	61
BLOOD	ENSG00000041357	PSMA4	61
BLOOD	ENSG00000167110	GOLGA2	61
BLOOD	ENSG00000141551	CSNK1D	61
BLOOD	ENSG00000132510	KDM6B	61
BLOOD	ENSG00000171608	PIK3CD	61
BLOOD	ENSG00000198856	OSTC	61
BLOOD	ENSG00000128482	RNF112	61
BLOOD	ENSG00000087157	PGS1	61
BLOOD	ENSG00000177889	UBE2N	61
BLOOD	ENSG00000164040	PGRMC2	61
BLOOD	ENSG00000182224	CYB5D1	61
BLOOD	ENSG00000178927	C17orf62	61
BLOOD	ENSG00000172985	SH3RF3	61
BLOOD	ENSG00000077238	IL4R	61
BLOOD	ENSG00000181409	AATK	61
BLOOD	ENSG00000080824	HSP90AA1	61
BLOOD	ENSG00000075089	ACTR6	61
BLOOD	ENSG00000187122	SLIT1	61
BLOOD	ENSG00000228327	RP11-206L10.2	61
BLOOD	ENSG00000150768	DLAT	61
BLOOD	ENSG00000143106	PSMA5	61
BLOOD	ENSG00000064932	SBNO2	61
BLOOD	ENSG00000138621	PPCDC	61
BLOOD	ENSG00000089063	TMEM230	61
BLOOD	ENSG00000119772	DNMT3A	61
BLOOD	ENSG00000117906	RCN2	61
BLOOD	ENSG00000159314	ARHGAP27	61
BLOOD	ENSG00000101888	NXT2	61
BLOOD	ENSG00000122547	EEPD1	61
BLOOD	ENSG00000146731	CCT6A	61
BLOOD	ENSG00000106948	AKNA	61
BLOOD	ENSG00000143183	TMCO1	61
BLOOD	ENSG00000283050	GTF2IP12	61
BLOOD	ENSG00000100991	TRPC4AP	61
BLOOD	ENSG00000004660	CAMKK1	61
BLOOD	ENSG00000124596	OARD1	61
BLOOD	ENSG00000026297	RNASET2	61
BLOOD	ENSG00000143320	CRABP2	61
BLOOD	ENSG00000164674	SYTL3	61
BLOOD	ENSG00000116171	SCP2	61
BLOOD	ENSG00000213585	VDAC1	61
BLOOD	ENSG00000066136	NFYC	61
BLOOD	ENSG00000125868	DSTN	61
BLOOD	ENSG00000150316	CWC15	61
BLOOD	ENSG00000172046	USP19	61
BLOOD	ENSG00000204569	PPP1R10	61
BLOOD	ENSG00000142552	RCN3	61
BLOOD	ENSG00000085415	SEH1L	61
BLOOD	ENSG00000113758	DBN1	61
BLOOD	ENSG00000144711	IQSEC1	61
BLOOD	ENSG00000266777	SH3GL1P1	61
BLOOD	ENSG00000070610	GBA2	61
BLOOD	ENSG00000105397	TYK2	61
BLOOD	ENSG00000180104	EXOC3	61
BLOOD	ENSG00000116584	ARHGEF2	61
BLOOD	ENSG00000067955	CBFB	61
BLOOD	ENSG00000164934	DCAF13	61
BLOOD	ENSG00000116017	ARID3A	61
BLOOD	ENSG00000100055	CYTH4	61
BLOOD	ENSG00000110046	ATG2A	61
BLOOD	ENSG00000161021	MAML1	61
BLOOD	ENSG00000265874	MIR4489	61
