tissue	ensembl	gene_symbol	clust
AOR	ENSG00000259917	HNRNPLP2	218
AOR	ENSG00000185736	ADARB2	218
AOR	ENSG00000243710	CFAP57	218
BLOOD	ENSG00000226002	GTF2IP14	218
BLOOD	ENSG00000110090	CPT1A	218
BLOOD	ENSG00000178537	SLC25A20	218
BLOOD	ENSG00000257956	NOP56P3	218
BLOOD	ENSG00000226806	AC011893.3	218
LIV	ENSG00000224699	LAMTOR5-AS1	218
LIV	ENSG00000243410	RP11-245J9.4	218
LIV	ENSG00000002746	HECW1	218
LIV	ENSG00000203780	FANK1	218
LIV	ENSG00000166923	GREM1	218
LIV	ENSG00000184949	FAM227A	218
LIV	ENSG00000136114	THSD1	218
LIV	ENSG00000273893	RP1-101A2.1	218
LIV	ENSG00000164111	ANXA5	218
LIV	ENSG00000135953	MFSD9	218
LIV	ENSG00000155189	AGPAT5	218
LIV	ENSG00000279314	RP1-257C22.2	218
LIV	ENSG00000232860	SMG7-AS1	218
LIV	ENSG00000197291	RAMP2-AS1	218
LIV	ENSG00000248079	DPH6-AS1	218
LIV	ENSG00000108771	DHX58	218
LIV	ENSG00000102383	ZDHHC15	218
LIV	ENSG00000254634	SMG1P6	218
LIV	ENSG00000272812	RP5-855D21.3	218
LIV	ENSG00000269834	ZNF528-AS1	218
LIV	ENSG00000169224	GCSAML	218
LIV	ENSG00000240869	RN7SL128P	218
LIV	ENSG00000275426	CH17-262A2.1	218
LIV	ENSG00000223704	LINC01422	218
LIV	ENSG00000107551	RASSF4	218
LIV	ENSG00000277758	ABC7-42404400C24.1	218
LIV	ENSG00000236753	MKLN1-AS	218
LIV	ENSG00000138303	ASCC1	218
LIV	ENSG00000280374	RP11-337N6.3	218
LIV	ENSG00000144231	POLR2D	218
LIV	ENSG00000134042	MRO	218
LIV	ENSG00000189171	S100A13	218
LIV	ENSG00000228252	COL6A4P2	218
LIV	ENSG00000257497	RP11-585P4.5	218
LIV	ENSG00000241717	VWFP1	218
LIV	ENSG00000134775	FHOD3	218
LIV	ENSG00000213967	ZNF726	218
LIV	ENSG00000124749	COL21A1	218
LIV	ENSG00000279425	CTD-2017D11.2	218
LIV	ENSG00000178752	FAM132B	218
LIV	ENSG00000160716	CHRNB2	218
LIV	ENSG00000223773	CD99P1	218
LIV	ENSG00000279356	RP11-429P3.8	218
LIV	ENSG00000256069	A2MP1	218
LIV	ENSG00000170417	TMEM182	218
LIV	ENSG00000188761	BCL2L15	218
LIV	ENSG00000178947	SMIM10L2A	218
LIV	ENSG00000280214	CTD-2012K14.5	218
LIV	ENSG00000164296	TIGD6	218
LIV	ENSG00000021645	NRXN3	218
LIV	ENSG00000161298	ZNF382	218
LIV	ENSG00000214264	KCTD9P4	218
LIV	ENSG00000282936	CTC-281F24.5	218
