tissue	ensembl	gene_symbol	clust
LIV	ENSG00000233609	RP11-62H7.2	193
LIV	ENSG00000165152	TMEM246	193
LIV	ENSG00000228624	RP3-399L15.3	193
LIV	ENSG00000281469	RP11-567F11.1	193
LIV	ENSG00000241015	TPM3P9	193
LIV	ENSG00000188511	C22orf34	193
LIV	ENSG00000260337	RP11-386M24.6	193
LIV	ENSG00000260633	RP11-375I20.6	193
LIV	ENSG00000211638	IGLV8-61	193
LIV	ENSG00000228852	RP11-57H12.5	193
LIV	ENSG00000239557	RP11-168J18.6	193
LIV	ENSG00000250565	ATP6V1E2	193
LIV	ENSG00000213754	RP11-284B18.3	193
LIV	ENSG00000277728	RP11-143K11.7	193
LIV	ENSG00000265787	CYP4F35P	193
LIV	ENSG00000276523	RP11-490B18.6	193
LIV	ENSG00000137434	C6orf52	193
LIV	ENSG00000244459	RP11-1398P2.1	193
LIV	ENSG00000163888	CAMK2N2	193
LIV	ENSG00000282301	CYP3A7-CYP3A51P	193
LIV	ENSG00000160870	CYP3A7	193
LIV	ENSG00000278464	RP11-96A15.1	193
MAM	ENSG00000238290	RP11-431K24.1	193
MAM	ENSG00000166415	WDR72	193
MAM	ENSG00000272644	RP11-33O4.1	193
MAM	ENSG00000250482	DUX4L51	193
SF	ENSG00000231475	IGHV4-31	193
SF	ENSG00000239951	IGKV3-20	193
SF	ENSG00000253755	IGHGP	193
SF	ENSG00000211663	IGLV3-19	193
SF	ENSG00000243466	IGKV1-5	193
SF	ENSG00000211666	IGLV2-14	193
SF	ENSG00000105369	CD79A	193
SF	ENSG00000143297	FCRL5	193
SF	ENSG00000244437	IGKV3-15	193
SF	ENSG00000211890	IGHA2	193
SF	ENSG00000211946	IGHV3-20	193
SF	ENSG00000211935	IGHV1-3	193
SF	ENSG00000211956	IGHV4-34	193
SF	ENSG00000117215	PLA2G2D	193
SF	ENSG00000211941	IGHV3-11	193
SF	ENSG00000211966	IGHV5-51	193
SF	ENSG00000211937	IGHV2-5	193
SF	ENSG00000240041	IGHJ4	193
SF	ENSG00000239855	IGKV1-6	193
SF	ENSG00000211662	IGLV3-21	193
SF	ENSG00000280411	IGHV1-69-2	193
SF	ENSG00000211651	IGLV1-44	193
SF	ENSG00000211897	IGHG3	193
SF	ENSG00000211955	IGHV3-33	193
SF	ENSG00000278196	IGLV2-8	193
SF	ENSG00000211660	IGLV2-23	193
SF	ENSG00000282651	CH17-224D4.2	193
SF	ENSG00000211892	IGHG4	193
SF	ENSG00000211951	IGHV2-26	193
SF	ENSG00000139193	CD27	193
SF	ENSG00000211637	IGLV4-69	193
SF	ENSG00000230006	ANKRD36BP2	193
SF	ENSG00000244575	IGKV1-27	193
SF	ENSG00000211950	IGHV1-24	193
SF	ENSG00000270550	IGHV3-30	193
SF	ENSG00000211648	IGLV1-47	193
SF	ENSG00000211949	IGHV3-23	193
SF	ENSG00000224373	IGHV4-59	193
SF	ENSG00000170476	MZB1	193
SF	ENSG00000211644	IGLV1-51	193
SF	ENSG00000211659	IGLV3-25	193
SF	ENSG00000211964	IGHV3-48	193
SF	ENSG00000211642	IGLV10-54	193
SF	ENSG00000232216	IGHV3-43	193
SF	ENSG00000211668	IGLV2-11	193
SF	ENSG00000211965	IGHV3-49	193
SF	ENSG00000240864	IGKV1-16	193
SF	ENSG00000211673	IGLV3-1	193
SF	ENSG00000211592	IGKC	193
SF	ENSG00000282639	CH17-224D4.1	193
SF	ENSG00000099958	DERL3	193
SF	ENSG00000211640	IGLV6-57	193
SF	ENSG00000211896	IGHG1	193
SF	ENSG00000211900	IGHJ6	193
SF	ENSG00000211943	IGHV3-15	193
SF	ENSG00000211947	IGHV3-21	193
SF	ENSG00000211967	IGHV3-53	193
SF	ENSG00000226777	KIAA0125	193
SF	ENSG00000211677	IGLC2	193
SF	ENSG00000276775	IGHV4-4	193
SF	ENSG00000211893	IGHG2	193
SF	ENSG00000211976	IGHV3-73	193
SF	ENSG00000211679	IGLC3	193
SF	ENSG00000243238	IGKV2-30	193
SF	ENSG00000211593	IGKJ5	193
SF	ENSG00000225698	IGHV3-72	193
SF	ENSG00000211638	IGLV8-61	193
SF	ENSG00000211938	IGHV3-7	193
SF	ENSG00000211895	IGHA1	193
SF	ENSG00000211962	IGHV1-46	193
SF	ENSG00000211898	IGHD	193
SF	ENSG00000241351	IGKV3-11	193
SF	ENSG00000211934	IGHV1-2	193
SF	ENSG00000241294	IGKV2-24	193
SF	ENSG00000211899	IGHM	193
SF	ENSG00000110777	POU2AF1	193
SF	ENSG00000211945	IGHV1-18	193
SF	ENSG00000211933	IGHV6-1	193
SF	ENSG00000211598	IGKV4-1	193
SF	ENSG00000211669	IGLV3-10	193
SF	ENSG00000224650	IGHV3-74	193
SF	ENSG00000211653	IGLV1-40	193
SF	ENSG00000211959	IGHV4-39	193
SF	ENSG00000211942	IGHV3-13	193
SF	ENSG00000240382	IGKV1-17	193
SF	ENSG00000132465	JCHAIN	193
SF	ENSG00000211664	IGLV2-18	193
SF	ENSG00000242472	IGHJ5	193
SF	ENSG00000243264	IGKV2D-29	193
SF	ENSG00000211968	IGHV1-58	193
