tissue	ensembl	gene_symbol	clust
MAM	ENSG00000147113	CXorf36	206
MAM	ENSG00000277494	GPIHBP1	206
MAM	ENSG00000067798	NAV3	206
MAM	ENSG00000151834	GABRA2	206
MAM	ENSG00000101695	RNF125	206
MAM	ENSG00000053747	LAMA3	206
MAM	ENSG00000179915	NRXN1	206
MAM	ENSG00000078549	ADCYAP1R1	206
MAM	ENSG00000115648	MLPH	206
MAM	ENSG00000165810	BTNL9	206
MAM	ENSG00000091409	ITGA6	206
MAM	ENSG00000127954	STEAP4	206
MAM	ENSG00000107562	CXCL12	206
MAM	ENSG00000117600	PLPPR4	206
MAM	ENSG00000163072	NOSTRIN	206
MAM	ENSG00000179144	GIMAP7	206
MAM	ENSG00000136546	SCN7A	206
MAM	ENSG00000177098	SCN4B	206
MAM	ENSG00000005102	MEOX1	206
MAM	ENSG00000133116	KL	206
MAM	ENSG00000154065	ANKRD29	206
MAM	ENSG00000168952	STXBP6	206
MAM	ENSG00000149534	MS4A2	206
MAM	ENSG00000154721	JAM2	206
MAM	ENSG00000106852	LHX6	206
MAM	ENSG00000134121	CHL1	206
MAM	ENSG00000163762	TM4SF18	206
MAM	ENSG00000150594	ADRA2A	206
MAM	ENSG00000164181	ELOVL7	206
MAM	ENSG00000276409	CCL14	206
MAM	ENSG00000046604	DSG2	206
MAM	ENSG00000112175	BMP5	206
MAM	ENSG00000157404	KIT	206
MAM	ENSG00000267107	PCAT19	206
MAM	ENSG00000276644	DACH1	206
MAM	ENSG00000197635	DPP4	206
MAM	ENSG00000164619	BMPER	206
MAM	ENSG00000164035	EMCN	206
MAM	ENSG00000102755	FLT1	206
MAM	ENSG00000037280	FLT4	206
MAM	ENSG00000152932	RAB3C	206
MAM	ENSG00000168672	FAM84B	206
MAM	ENSG00000151702	FLI1	206
MAM	ENSG00000158258	CLSTN2	206
MAM	ENSG00000197261	C6orf141	206
MAM	ENSG00000010810	FYN	206
MAM	ENSG00000265972	TXNIP	206
MAM	ENSG00000128268	MGAT3	206
MAM	ENSG00000138792	ENPEP	206
MAM	ENSG00000171444	MCC	206
MAM	ENSG00000213088	ACKR1	206
MAM	ENSG00000027075	PRKCH	206
MAM	ENSG00000176907	C8orf4	206
MAM	ENSG00000112414	ADGRG6	206
MAM	ENSG00000133574	GIMAP4	206
MAM	ENSG00000172716	SLFN11	206
MAM	ENSG00000115705	TPO	206
MAM	ENSG00000134817	APLNR	206
MAM	ENSG00000111145	ELK3	206
MAM	ENSG00000132357	CARD6	206
MAM	ENSG00000172554	SNTG2	206
MAM	ENSG00000085563	ABCB1	206
MAM	ENSG00000166265	CYYR1	206
MAM	ENSG00000010319	SEMA3G	206
MAM	ENSG00000165124	SVEP1	206
MAM	ENSG00000123560	PLP1	206
MAM	ENSG00000112782	CLIC5	206
MAM	ENSG00000204161	C10orf128	206
MAM	ENSG00000120279	MYCT1	206
MAM	ENSG00000118777	ABCG2	206
MAM	ENSG00000175471	MCTP1	206
MAM	ENSG00000116833	NR5A2	206
MAM	ENSG00000185010	F8	206
MAM	ENSG00000128512	DOCK4	206
MAM	ENSG00000169744	LDB2	206
MAM	ENSG00000004846	ABCB5	206
MAM	ENSG00000186642	PDE2A	206
MAM	ENSG00000070193	FGF10	206
MAM	ENSG00000163513	TGFBR2	206
MAM	ENSG00000163687	DNASE1L3	206
MAM	ENSG00000225670	CADM3-AS1	206
MAM	ENSG00000128833	MYO5C	206
MAM	ENSG00000092421	SEMA6A	206
MAM	ENSG00000249242	TMEM150C	206
MAM	ENSG00000189056	RELN	206
MAM	ENSG00000176771	NCKAP5	206
MAM	ENSG00000165194	PCDH19	206
MAM	ENSG00000159167	STC1	206
MAM	ENSG00000185518	SV2B	206
MAM	ENSG00000178695	KCTD12	206
MAM	ENSG00000261269	RP11-389C8.2	206
MAM	ENSG00000038295	TLL1	206
MAM	ENSG00000119121	TRPM6	206
MAM	ENSG00000125355	TMEM255A	206
MAM	ENSG00000162618	ADGRL4	206
MAM	ENSG00000189058	APOD	206
MAM	ENSG00000069122	ADGRF5	206
MAM	ENSG00000164929	BAALC	206
MAM	ENSG00000138722	MMRN1	206
MAM	ENSG00000275431	CTB-186H2.3	206
MAM	ENSG00000129467	ADCY4	206
MAM	ENSG00000121858	TNFSF10	206
MAM	ENSG00000082397	EPB41L3	206
MAM	ENSG00000205403	CFI	206
MAM	ENSG00000178175	ZNF366	206
MAM	ENSG00000120278	PLEKHG1	206
MAM	ENSG00000078114	NEBL	206
MAM	ENSG00000005108	THSD7A	206
MAM	ENSG00000130300	PLVAP	206
MAM	ENSG00000163947	ARHGEF3	206
MAM	ENSG00000168447	SCNN1B	206
MAM	ENSG00000214578	HMGN2P15	206
SKLM	ENSG00000253910	PCDHGB2	206
