tissue	ensembl	gene_symbol	clust
AOR	ENSG00000213760	ATP6V1G2	53
AOR	ENSG00000277873	RP11-33N14.3	53
AOR	ENSG00000213860	RPL21P75	53
BLOOD	ENSG00000080546	SESN1	53
BLOOD	ENSG00000260317	RP11-48B3.4	53
BLOOD	ENSG00000100599	RIN3	53
BLOOD	ENSG00000229931	RP1-151F17.1	53
BLOOD	ENSG00000257704	INAFM1	53
BLOOD	ENSG00000152382	TADA1	53
BLOOD	ENSG00000110237	ARHGEF17	53
BLOOD	ENSG00000107263	RAPGEF1	53
BLOOD	ENSG00000260219	RP11-347C12.10	53
BLOOD	ENSG00000173039	RELA	53
BLOOD	ENSG00000259431	THTPA	53
BLOOD	ENSG00000125122	LRRC29	53
BLOOD	ENSG00000144381	HSPD1	53
BLOOD	ENSG00000155034	FBXL18	53
BLOOD	ENSG00000070444	MNT	53
BLOOD	ENSG00000196535	MYO18A	53
BLOOD	ENSG00000182873	RP11-181G12.2	53
BLOOD	ENSG00000163975	MFI2	53
BLOOD	ENSG00000130382	MLLT1	53
BLOOD	ENSG00000076003	MCM6	53
BLOOD	ENSG00000128311	TST	53
BLOOD	ENSG00000032444	PNPLA6	53
BLOOD	ENSG00000230521	HCG4P7	53
BLOOD	ENSG00000186704	DTX2P1	53
BLOOD	ENSG00000282936	CTC-281F24.5	53
BLOOD	ENSG00000171469	ZNF561	53
BLOOD	ENSG00000240445	FOXO3B	53
BLOOD	ENSG00000271959	CTD-3064M3.7	53
BLOOD	ENSG00000022277	RTFDC1	53
BLOOD	ENSG00000124126	PREX1	53
BLOOD	ENSG00000133247	SUV420H2	53
BLOOD	ENSG00000133731	IMPA1	53
BLOOD	ENSG00000050767	COL23A1	53
BLOOD	ENSG00000205903	ZNF316	53
BLOOD	ENSG00000185596	WASH3P	53
BLOOD	ENSG00000164877	MICALL2	53
BLOOD	ENSG00000127580	WDR24	53
BLOOD	ENSG00000185453	C19orf68	53
BLOOD	ENSG00000063245	EPN1	53
BLOOD	ENSG00000101152	DNAJC5	53
BLOOD	ENSG00000177191	B3GNT8	53
BLOOD	ENSG00000104613	INTS10	53
BLOOD	ENSG00000163743	RCHY1	53
BLOOD	ENSG00000106246	PTCD1	53
BLOOD	ENSG00000127980	PEX1	53
BLOOD	ENSG00000184489	PTP4A3	53
BLOOD	ENSG00000123146	ADGRE5	53
BLOOD	ENSG00000149503	INCENP	53
BLOOD	ENSG00000130402	ACTN4	53
BLOOD	ENSG00000181789	COPG1	53
BLOOD	ENSG00000160233	LRRC3	53
BLOOD	ENSG00000262514	RP11-96D1.9	53
BLOOD	ENSG00000180448	HMHA1	53
BLOOD	ENSG00000173599	PC	53
BLOOD	ENSG00000197182	MIRLET7BHG	53
BLOOD	ENSG00000125826	RBCK1	53
BLOOD	ENSG00000131844	MCCC2	53
BLOOD	ENSG00000128283	CDC42EP1	53
BLOOD	ENSG00000101474	APMAP	53
BLOOD	ENSG00000063660	GPC1	53
BLOOD	ENSG00000177374	HIC1	53
BLOOD	ENSG00000197530	MIB2	53
BLOOD	ENSG00000177989	ODF3B	53
BLOOD	ENSG00000204469	PRRC2A	53
BLOOD	ENSG00000135686	KLHL36	53
BLOOD	ENSG00000117226	GBP3	53
BLOOD	ENSG00000171823	FBXL14	53
BLOOD	ENSG00000254226	CTB-12O2.1	53
BLOOD	ENSG00000168958	MFF	53
BLOOD	ENSG00000070413	DGCR2	53
BLOOD	ENSG00000198952	SMG5	53
BLOOD	ENSG00000171793	CTPS1	53
BLOOD	ENSG00000120694	HSPH1	53
BLOOD	ENSG00000160211	G6PD	53
BLOOD	ENSG00000134602	STK26	53
BLOOD	ENSG00000180891	CUEDC1	53
BLOOD	ENSG00000104915	STX10	53
BLOOD	ENSG00000160256	FAM207A	53
BLOOD	ENSG00000188157	AGRN	53
BLOOD	ENSG00000182487	NCF1B	53
BLOOD	ENSG00000125170	DOK4	53
BLOOD	ENSG00000171467	ZNF318	53
BLOOD	ENSG00000116918	TSNAX	53
BLOOD	ENSG00000130489	SCO2	53
BLOOD	ENSG00000173327	MAP3K11	53
BLOOD	ENSG00000142185	TRPM2	53
BLOOD	ENSG00000132463	GRSF1	53
BLOOD	ENSG00000150776	C11orf57	53
BLOOD	ENSG00000131061	ZNF341	53
BLOOD	ENSG00000185896	LAMP1	53
BLOOD	ENSG00000099991	CABIN1	53
BLOOD	ENSG00000087077	TRIP6	53
BLOOD	ENSG00000262712	RP11-295D4.1	53
BLOOD	ENSG00000186298	PPP1CC	53
BLOOD	ENSG00000251301	RP11-81H14.2	53
BLOOD	ENSG00000149922	TBX6	53
BLOOD	ENSG00000038210	PI4K2B	53
BLOOD	ENSG00000149489	ROM1	53
BLOOD	ENSG00000142694	EVA1B	53
BLOOD	ENSG00000162889	MAPKAPK2	53
BLOOD	ENSG00000129667	RHBDF2	53
BLOOD	ENSG00000002834	LASP1	53
BLOOD	ENSG00000138443	ABI2	53
BLOOD	ENSG00000149930	TAOK2	53
BLOOD	ENSG00000102034	ELF4	53
BLOOD	ENSG00000105329	TGFB1	53
BLOOD	ENSG00000105617	LENG1	53
BLOOD	ENSG00000183397	C19orf71	53
BLOOD	ENSG00000100345	MYH9	53
BLOOD	ENSG00000147010	SH3KBP1	53
BLOOD	ENSG00000039650	PNKP	53
BLOOD	ENSG00000172638	EFEMP2	53
BLOOD	ENSG00000085117	CD82	53
BLOOD	ENSG00000100147	CCDC134	53
BLOOD	ENSG00000104951	IL4I1	53
BLOOD	ENSG00000204622	HLA-J	53
BLOOD	ENSG00000203880	PCMTD2	53
BLOOD	ENSG00000237310	GS1-124K5.4	53
BLOOD	ENSG00000275632	RP5-967N21.11	53
BLOOD	ENSG00000175482	POLD4	53
BLOOD	ENSG00000109906	ZBTB16	53
BLOOD	ENSG00000130479	MAP1S	53
BLOOD	ENSG00000250251	PKD1P6	53
BLOOD	ENSG00000167173	C15orf39	53
BLOOD	ENSG00000156261	CCT8	53
BLOOD	ENSG00000102882	MAPK3	53
BLOOD	ENSG00000105968	H2AFV	53
BLOOD	ENSG00000137094	DNAJB5	53
BLOOD	ENSG00000183092	BEGAIN	53
BLOOD	ENSG00000108819	PPP1R9B	53
BLOOD	ENSG00000260306	RP11-645C24.5	53
BLOOD	ENSG00000175274	TP53I11	53
BLOOD	ENSG00000100034	PPM1F	53
BLOOD	ENSG00000076662	ICAM3	53
BLOOD	ENSG00000235316	DUSP8P5	53
BLOOD	ENSG00000138111	TMEM180	53
BLOOD	ENSG00000111737	RAB35	53
BLOOD	ENSG00000110076	NRXN2	53
BLOOD	ENSG00000089048	ESF1	53
BLOOD	ENSG00000226450	CYP2D8P	53
BLOOD	ENSG00000275580	RP11-295H24.4	53
BLOOD	ENSG00000158517	NCF1	53
BLOOD	ENSG00000100422	CERK	53
BLOOD	ENSG00000120802	TMPO	53
BLOOD	ENSG00000234911	TEX21P	53
BLOOD	ENSG00000198700	IPO9	53
BLOOD	ENSG00000221883	ARIH2OS	53
BLOOD	ENSG00000161714	PLCD3	53
BLOOD	ENSG00000127903	ZNF835	53
BLOOD	ENSG00000104853	CLPTM1	53
BLOOD	ENSG00000126522	ASL	53
BLOOD	ENSG00000173020	ADRBK1	53
BLOOD	ENSG00000243323	PTPRVP	53
BLOOD	ENSG00000227827	RP11-958N24.2	53
BLOOD	ENSG00000181588	MEX3D	53
BLOOD	ENSG00000090316	MAEA	53
BLOOD	ENSG00000276564	CTA-276F8.1	53
BLOOD	ENSG00000173013	CCDC96	53
BLOOD	ENSG00000074266	EED	53
BLOOD	ENSG00000170892	TSEN34	53
BLOOD	ENSG00000125637	PSD4	53
BLOOD	ENSG00000196456	ZNF775	53
BLOOD	ENSG00000062822	POLD1	53
BLOOD	ENSG00000271780	RP11-1017G21.5	53
BLOOD	ENSG00000142208	AKT1	53
BLOOD	ENSG00000006327	TNFRSF12A	53
BLOOD	ENSG00000157637	SLC38A10	53
BLOOD	ENSG00000125871	MGME1	53
BLOOD	ENSG00000131323	TRAF3	53
BLOOD	ENSG00000125910	S1PR4	53
BLOOD	ENSG00000123562	MORF4L2	53
BLOOD	ENSG00000131037	EPS8L1	53
BLOOD	ENSG00000189077	TMEM120A	53
BLOOD	ENSG00000130598	TNNI2	53
BLOOD	ENSG00000226445	XXyac-YX65C7_A.2	53
BLOOD	ENSG00000213445	SIPA1	53
BLOOD	ENSG00000257923	CUX1	53
BLOOD	ENSG00000104419	NDRG1	53
BLOOD	ENSG00000171206	TRIM8	53
BLOOD	ENSG00000091073	DTX2	53
BLOOD	ENSG00000142634	EFHD2	53
BLOOD	ENSG00000064102	ASUN	53
BLOOD	ENSG00000124422	USP22	53
BLOOD	ENSG00000273137	RP3-402G11.28	53
BLOOD	ENSG00000185507	IRF7	53
BLOOD	ENSG00000267793	RP11-576C2.1	53
BLOOD	ENSG00000122386	ZNF205	53
BLOOD	ENSG00000105656	ELL	53
BLOOD	ENSG00000143149	ALDH9A1	53
BLOOD	ENSG00000105472	CLEC11A	53
BLOOD	ENSG00000131507	NDFIP1	53
BLOOD	ENSG00000132780	NASP	53
BLOOD	ENSG00000100239	PPP6R2	53
BLOOD	ENSG00000172081	MOB3A	53
BLOOD	ENSG00000182511	FES	53
BLOOD	ENSG00000108219	TSPAN14	53
BLOOD	ENSG00000161277	THAP8	53
BLOOD	ENSG00000116906	GNPAT	53
BLOOD	ENSG00000105963	ADAP1	53
BLOOD	ENSG00000087470	DNM1L	53
BLOOD	ENSG00000204351	SKIV2L	53
BLOOD	ENSG00000102981	PARD6A	53
BLOOD	ENSG00000072310	SREBF1	53
BLOOD	ENSG00000175602	CCDC85B	53
BLOOD	ENSG00000244486	SCARF2	53
BLOOD	ENSG00000014164	ZC3H3	53
BLOOD	ENSG00000110876	SELPLG	53
BLOOD	ENSG00000115756	HPCAL1	53
BLOOD	ENSG00000187796	CARD9	53
BLOOD	ENSG00000103510	KAT8	53
BLOOD	ENSG00000159842	ABR	53
BLOOD	ENSG00000183018	SPNS2	53
BLOOD	ENSG00000137076	TLN1	53
BLOOD	ENSG00000108556	CHRNE	53
BLOOD	ENSG00000160570	DEDD2	53
BLOOD	ENSG00000100300	TSPO	53
BLOOD	ENSG00000110628	SLC22A18	53
BLOOD	ENSG00000206680	SNORD21	53
BLOOD	ENSG00000174137	FAM53A	53
BLOOD	ENSG00000189159	HN1	53
BLOOD	ENSG00000039523	FAM65A	53
BLOOD	ENSG00000175213	ZNF408	53
BLOOD	ENSG00000178573	MAF	53
BLOOD	ENSG00000170604	IRF2BP1	53
BLOOD	ENSG00000149925	ALDOA	53
BLOOD	ENSG00000179743	FLJ37453	53
BLOOD	ENSG00000204923	FBXO48	53
BLOOD	ENSG00000133275	CSNK1G2	53
BLOOD	ENSG00000188277	C15orf62	53
BLOOD	ENSG00000197386	HTT	53
BLOOD	ENSG00000108669	CYTH1	53
BLOOD	ENSG00000147853	AK3	53
BLOOD	ENSG00000148396	SEC16A	53
BLOOD	ENSG00000112561	TFEB	53
BLOOD	ENSG00000161677	JOSD2	53
BLOOD	ENSG00000246090	RP11-696N14.1	53
BLOOD	ENSG00000054611	TBC1D22A	53
BLOOD	ENSG00000130592	LSP1	53
BLOOD	ENSG00000130584	ZBTB46	53
BLOOD	ENSG00000205746	RP11-1212A22.1	53
BLOOD	ENSG00000076944	STXBP2	53
BLOOD	ENSG00000277142	LINC00235	53
BLOOD	ENSG00000100982	PCIF1	53
BLOOD	ENSG00000164209	SLC25A46	53
BLOOD	ENSG00000079313	REXO1	53
