tissue	ensembl	gene_symbol	clust
AOR	ENSG00000235884	LINC00941	116
AOR	ENSG00000106128	GHRHR	116
AOR	ENSG00000264148	RP11-848P1.7	116
AOR	ENSG00000140263	SORD	116
AOR	ENSG00000205913	SRRM2-AS1	116
AOR	ENSG00000174306	ZHX3	116
AOR	ENSG00000053438	NNAT	116
AOR	ENSG00000162227	TAF6L	116
AOR	ENSG00000124920	MYRF	116
AOR	ENSG00000272944	CTD-2308L22.1	116
AOR	ENSG00000269176	RP11-727F15.12	116
BLOOD	ENSG00000223711	AC091633.3	116
LIV	ENSG00000100906	NFKBIA	116
LIV	ENSG00000236384	LINC00479	116
MAM	ENSG00000142945	KIF2C	116
MAM	ENSG00000273466	RP11-548H3.1	116
MAM	ENSG00000237719	RP1-179N16.3	116
MAM	ENSG00000180096	sep-01	116
MAM	ENSG00000278530	CHMP1B2P	116
MAM	ENSG00000262227	RP5-1050D4.5	116
MAM	ENSG00000254051	RP11-403D15.1	116
MAM	ENSG00000182890	GLUD2	116
MAM	ENSG00000260898	ADPGK-AS1	116
MAM	ENSG00000273008	RP11-351D16.3	116
MAM	ENSG00000176171	BNIP3	116
MAM	ENSG00000170089	RP11-423H2.1	116
MAM	ENSG00000240622	RPL7P15	116
MAM	ENSG00000282885	RP11-596C23.6	116
MAM	ENSG00000232228	RP11-77O7.1	116
MAM	ENSG00000135914	HTR2B	116
MAM	ENSG00000265791	CTD-2349P21.10	116
MAM	ENSG00000183308	AC005037.3	116
MAM	ENSG00000183474	GTF2H2C	116
MAM	ENSG00000124019	FAM124B	116
MAM	ENSG00000116771	AGMAT	116
MAM	ENSG00000248727	CTC-236F12.4	116
MAM	ENSG00000081181	ARG2	116
MAM	ENSG00000181690	PLAG1	116
MAM	ENSG00000262140	RP11-417N10.3	116
MAM	ENSG00000236200	KDM4A-AS1	116
MAM	ENSG00000163879	DNALI1	116
MAM	ENSG00000187105	HEATR4	116
MAM	ENSG00000189376	C8orf76	116
MAM	ENSG00000282608	ADORA3	116
MAM	ENSG00000229756	RPL31P20	116
MAM	ENSG00000258458	CTD-2555K7.2	116
MAM	ENSG00000245112	SMARCA5-AS1	116
MAM	ENSG00000267366	RP11-53B2.5	116
MAM	ENSG00000215859	RP6-74O6.2	116
MAM	ENSG00000257896	RP11-210N13.1	116
MAM	ENSG00000228606	RP11-574F21.2	116
MAM	ENSG00000276116	FUT8-AS1	116
