tissue	ensembl	gene_symbol	clust
MAM	ENSG00000210077	MT-TV	62
MAM	ENSG00000107745	MICU1	62
MAM	ENSG00000200708	RN7SKP93	62
MAM	ENSG00000239002	SCARNA10	62
MAM	ENSG00000223324	RN7SKP273	62
MAM	ENSG00000222404	RN7SKP281	62
MAM	ENSG00000201600	RN7SKP124	62
MAM	ENSG00000138777	PPA2	62
MAM	ENSG00000202512	RN7SKP230	62
MAM	ENSG00000202395	RN7SKP1	62
MAM	ENSG00000222784	RN7SKP91	62
MAM	ENSG00000199975	RN7SKP243	62
MAM	ENSG00000201510	RN7SKP217	62
MAM	ENSG00000222259	RN7SKP114	62
MAM	ENSG00000223056	RN7SKP169	62
MAM	ENSG00000201592	snoU2_19	62
MAM	ENSG00000201364	RN7SKP37	62
MAM	ENSG00000200243	RN7SKP79	62
MAM	ENSG00000200312	RN7SKP255	62
MAM	ENSG00000201423	RN7SKP246	62
MAM	ENSG00000201794	RN7SKP130	62
MAM	ENSG00000199831	RN7SKP291	62
MAM	ENSG00000200488	RN7SKP203	62
MAM	ENSG00000201161	RN7SKP10	62
MAM	ENSG00000202058	RN7SKP80	62
MAM	ENSG00000100902	PSMA6	62
MAM	ENSG00000256164	CCND2-AS1	62
MAM	ENSG00000222724	RNU2-63P	62
MAM	ENSG00000223039	RN7SKP268	62
MAM	ENSG00000200783	RN7SKP180	62
MAM	ENSG00000144036	EXOC6B	62
MAM	ENSG00000201358	RN7SKP193	62
MAM	ENSG00000222111	RN7SKP148	62
MAM	ENSG00000199940	RN7SKP75	62
MAM	ENSG00000235174	RPL39P3	62
MAM	ENSG00000223006	RN7SKP137	62
MAM	ENSG00000200673	RN7SKP174	62
MAM	ENSG00000199197	RN7SKP72	62
