tissue	ensembl	gene_symbol	clust
SF	ENSG00000102393	GLA	46
SF	ENSG00000072682	P4HA2	46
SF	ENSG00000213719	CLIC1	46
SF	ENSG00000132965	ALOX5AP	46
SF	ENSG00000135956	TMEM127	46
SF	ENSG00000204516	MICB	46
SF	ENSG00000255730	CTC-435M10.3	46
SF	ENSG00000172936	MYD88	46
SF	ENSG00000117385	P3H1	46
SF	ENSG00000186806	VSIG10L	46
SF	ENSG00000141510	TP53	46
SF	ENSG00000196154	S100A4	46
SF	ENSG00000125730	C3	46
SF	ENSG00000259583	RP11-66B24.4	46
SF	ENSG00000170266	GLB1	46
SF	ENSG00000102034	ELF4	46
SF	ENSG00000177469	PTRF	46
SF	ENSG00000137496	IL18BP	46
SF	ENSG00000151117	TMEM86A	46
SF	ENSG00000197548	ATG7	46
SF	ENSG00000183160	TMEM119	46
SF	ENSG00000155254	MARVELD1	46
SF	ENSG00000167695	FAM57A	46
SF	ENSG00000115282	TTC31	46
SF	ENSG00000144455	SUMF1	46
SF	ENSG00000129538	RNASE1	46
SF	ENSG00000196126	HLA-DRB1	46
SF	ENSG00000155252	PI4K2A	46
SF	ENSG00000112473	SLC39A7	46
SF	ENSG00000265158	LRRC37A7P	46
SF	ENSG00000058262	SEC61A1	46
SF	ENSG00000002586	CD99	46
SF	ENSG00000173715	C11orf80	46
SF	ENSG00000158457	TSPAN33	46
SF	ENSG00000163191	S100A11	46
SF	ENSG00000169919	GUSB	46
SF	ENSG00000165140	FBP1	46
SF	ENSG00000166888	STAT6	46
SF	ENSG00000197956	S100A6	46
SF	ENSG00000213699	SLC35F6	46
SF	ENSG00000119655	NPC2	46
SF	ENSG00000118508	RAB32	46
SF	ENSG00000107819	SFXN3	46
SF	ENSG00000157191	NECAP2	46
SF	ENSG00000072135	PTPN18	46
SF	ENSG00000179218	CALR	46
