tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000134909	ARHGAP32	43
BLOOD	ENSG00000168026	TTC21A	43
BLOOD	ENSG00000258920	FOXN3-AS1	43
BLOOD	ENSG00000257497	RP11-585P4.5	43
BLOOD	ENSG00000011143	MKS1	43
BLOOD	ENSG00000117597	DIEXF	43
BLOOD	ENSG00000107020	PLGRKT	43
BLOOD	ENSG00000260966	RP11-690D19.3	43
BLOOD	ENSG00000103528	SYT17	43
BLOOD	ENSG00000102078	SLC25A14	43
BLOOD	ENSG00000164010	ERMAP	43
BLOOD	ENSG00000198885	ITPRIPL1	43
BLOOD	ENSG00000104290	FZD3	43
BLOOD	ENSG00000136478	TEX2	43
BLOOD	ENSG00000178878	APOLD1	43
BLOOD	ENSG00000119969	HELLS	43
BLOOD	ENSG00000149346	SLX4IP	43
BLOOD	ENSG00000110002	VWA5A	43
BLOOD	ENSG00000203965	EFCAB7	43
BLOOD	ENSG00000131381	RBSN	43
BLOOD	ENSG00000234327	AC012146.7	43
BLOOD	ENSG00000196449	YRDC	43
BLOOD	ENSG00000156172	C8orf37	43
BLOOD	ENSG00000131848	ZSCAN5A	43
BLOOD	ENSG00000180543	TSPYL5	43
BLOOD	ENSG00000171453	POLR1C	43
BLOOD	ENSG00000181019	NQO1	43
BLOOD	ENSG00000126870	WDR60	43
BLOOD	ENSG00000118200	CAMSAP2	43
BLOOD	ENSG00000138604	GLCE	43
BLOOD	ENSG00000162928	PEX13	43
BLOOD	ENSG00000151849	CENPJ	43
BLOOD	ENSG00000157538	DSCR3	43
BLOOD	ENSG00000111196	MAGOHB	43
BLOOD	ENSG00000163599	CTLA4	43
BLOOD	ENSG00000230383	AC009245.3	43
BLOOD	ENSG00000167378	IRGQ	43
BLOOD	ENSG00000177932	ZNF354C	43
BLOOD	ENSG00000129422	MTUS1	43
BLOOD	ENSG00000171451	DSEL	43
BLOOD	ENSG00000197013	ZNF429	43
BLOOD	ENSG00000145604	SKP2	43
BLOOD	ENSG00000176894	PXMP2	43
BLOOD	ENSG00000116793	PHTF1	43
BLOOD	ENSG00000136159	NUDT15	43
BLOOD	ENSG00000226419	SLC16A1-AS1	43
BLOOD	ENSG00000100416	TRMU	43
BLOOD	ENSG00000148057	IDNK	43
BLOOD	ENSG00000088356	PDRG1	43
BLOOD	ENSG00000007545	CRAMP1	43
BLOOD	ENSG00000153066	TXNDC11	43
BLOOD	ENSG00000147138	GPR174	43
BLOOD	ENSG00000111728	ST8SIA1	43
BLOOD	ENSG00000268573	RP11-158H5.7	43
BLOOD	ENSG00000117139	KDM5B	43
BLOOD	ENSG00000103550	KNOP1	43
BLOOD	ENSG00000179943	FIZ1	43
BLOOD	ENSG00000124224	PPP4R1L	43
BLOOD	ENSG00000168792	ABHD15	43
BLOOD	ENSG00000198496	NBR2	43
BLOOD	ENSG00000113838	TBCCD1	43
BLOOD	ENSG00000196268	ZNF493	43
BLOOD	ENSG00000237036	ZEB1-AS1	43
BLOOD	ENSG00000143507	DUSP10	43
BLOOD	ENSG00000198521	ZNF43	43
BLOOD	ENSG00000152464	RPP38	43
BLOOD	ENSG00000007923	DNAJC11	43
BLOOD	ENSG00000164169	PRMT9	43
BLOOD	ENSG00000160218	TRAPPC10	43
BLOOD	ENSG00000130119	GNL3L	43
BLOOD	ENSG00000151746	BICD1	43
BLOOD	ENSG00000123179	EBPL	43
BLOOD	ENSG00000235106	LINC00094	43
BLOOD	ENSG00000092978	GPATCH2	43
BLOOD	ENSG00000152784	PRDM8	43
BLOOD	ENSG00000102805	CLN5	43
BLOOD	ENSG00000129158	SERGEF	43
BLOOD	ENSG00000171132	PRKCE	43
BLOOD	ENSG00000244045	TMEM199	43
BLOOD	ENSG00000126970	ZC4H2	43
BLOOD	ENSG00000180329	CCDC43	43
BLOOD	ENSG00000103540	CCP110	43
BLOOD	ENSG00000213096	ZNF254	43
BLOOD	ENSG00000261556	SMG1P7	43
BLOOD	ENSG00000156304	SCAF4	43
BLOOD	ENSG00000173207	CKS1B	43
BLOOD	ENSG00000160194	NDUFV3	43
BLOOD	ENSG00000136273	HUS1	43
BLOOD	ENSG00000121413	ZSCAN18	43
BLOOD	ENSG00000078246	TULP3	43
BLOOD	ENSG00000169598	DFFB	43
BLOOD	ENSG00000087884	AAMDC	43
BLOOD	ENSG00000111752	PHC1	43
BLOOD	ENSG00000185418	TARSL2	43
BLOOD	ENSG00000159921	GNE	43
BLOOD	ENSG00000178199	ZC3H12D	43
BLOOD	ENSG00000197020	ZNF100	43
BLOOD	ENSG00000168255	POLR2J3	43
SKLM	ENSG00000232912	RP5-1115A15.1	43
