tissue	ensembl	gene_symbol	clust
LIV	ENSG00000237280	RP11-96C23.9	76
LIV	ENSG00000260796	RP11-1348G14.5	76
LIV	ENSG00000139719	VPS33A	76
LIV	ENSG00000165181	C9orf84	76
LIV	ENSG00000259575	RP11-39M21.2	76
LIV	ENSG00000227906	SNAP25-AS1	76
LIV	ENSG00000275963	RP11-180M15.6	76
LIV	ENSG00000247516	MIR4458HG	76
LIV	ENSG00000248318	RP11-713M15.1	76
LIV	ENSG00000260528	FAM157C	76
MAM	ENSG00000184378	ACTRT3	76
SF	ENSG00000106686	SPATA6L	76
SF	ENSG00000102362	SYTL4	76
SF	ENSG00000157429	ZNF19	76
SF	ENSG00000225731	AP001627.1	76
VAF	ENSG00000124225	PMEPA1	76
VAF	ENSG00000164111	ANXA5	76
VAF	ENSG00000197299	BLM	76
VAF	ENSG00000187134	AKR1C1	76
VAF	ENSG00000158887	MPZ	76
VAF	ENSG00000063046	EIF4B	76
VAF	ENSG00000173267	SNCG	76
VAF	ENSG00000067113	PLPP1	76
VAF	ENSG00000132874	SLC14A2	76
VAF	ENSG00000070404	FSTL3	76
VAF	ENSG00000203546	RP11-176H8.1	76
VAF	ENSG00000221968	FADS3	76
VAF	ENSG00000113140	SPARC	76
VAF	ENSG00000082781	ITGB5	76
VAF	ENSG00000221926	TRIM16	76
VAF	ENSG00000116237	ICMT	76
VAF	ENSG00000076344	RGS11	76
VAF	ENSG00000217648	RP1-95L4.4	76
VAF	ENSG00000241878	PISD	76
VAF	ENSG00000115459	ELMOD3	76
VAF	ENSG00000182534	MXRA7	76
VAF	ENSG00000156976	EIF4A2	76
VAF	ENSG00000185052	SLC24A3	76
VAF	ENSG00000131480	AOC2	76
VAF	ENSG00000116874	WARS2	76
VAF	ENSG00000134013	LOXL2	76
VAF	ENSG00000137267	TUBB2A	76
VAF	ENSG00000158186	MRAS	76
VAF	ENSG00000142657	PGD	76
VAF	ENSG00000178301	AQP11	76
VAF	ENSG00000177054	ZDHHC13	76
VAF	ENSG00000157693	C9orf91	76
VAF	ENSG00000173641	HSPB7	76
VAF	ENSG00000162734	PEA15	76
VAF	ENSG00000151632	AKR1C2	76
VAF	ENSG00000146416	AIG1	76
VAF	ENSG00000115657	ABCB6	76
VAF	ENSG00000276023	DUSP14	76
VAF	ENSG00000159374	M1AP	76
VAF	ENSG00000091262	ABCC6	76
VAF	ENSG00000171680	PLEKHG5	76
VAF	ENSG00000123243	ITIH5	76
VAF	ENSG00000072110	ACTN1	76
VAF	ENSG00000167291	TBC1D16	76
VAF	ENSG00000088367	EPB41L1	76
VAF	ENSG00000168994	PXDC1	76
VAF	ENSG00000147274	RBMX	76
VAF	ENSG00000053438	NNAT	76
VAF	ENSG00000196878	LAMB3	76
VAF	ENSG00000135437	RDH5	76
VAF	ENSG00000131269	ABCB7	76
VAF	ENSG00000166548	TK2	76
VAF	ENSG00000158163	DZIP1L	76
VAF	ENSG00000171596	NMUR1	76
VAF	ENSG00000140961	OSGIN1	76
VAF	ENSG00000134030	CTIF	76
VAF	ENSG00000100380	ST13	76
VAF	ENSG00000159423	ALDH4A1	76
VAF	ENSG00000170275	CRTAP	76
VAF	ENSG00000160216	AGPAT3	76
VAF	ENSG00000182247	UBE2E2	76
VAF	ENSG00000154328	NEIL2	76
VAF	ENSG00000131943	C19orf12	76
VAF	ENSG00000111328	CDK2AP1	76
VAF	ENSG00000240849	TMEM189	76
VAF	ENSG00000167676	PLIN4	76
VAF	ENSG00000134597	RBMX2	76
VAF	ENSG00000182718	ANXA2	76
VAF	ENSG00000173227	SYT12	76
VAF	ENSG00000186510	CLCNKA	76
VAF	ENSG00000158856	DMTN	76
VAF	ENSG00000166947	EPB42	76
VAF	ENSG00000117682	DHDDS	76
VAF	ENSG00000198208	RPS6KL1	76
VAF	ENSG00000189337	KAZN	76
VAF	ENSG00000125459	MSTO1	76
VAF	ENSG00000258056	RP11-644F5.11	76
VAF	ENSG00000198624	CCDC69	76
VAF	ENSG00000145901	TNIP1	76
VAF	ENSG00000163812	ZDHHC3	76
VAF	ENSG00000128294	TPST2	76
VAF	ENSG00000233554	B4GALT1-AS1	76
VAF	ENSG00000227591	RP1-28O10.1	76
VAF	ENSG00000239622	CTA-242H14.1	76
VAF	ENSG00000234694	RP1-92O14.3	76
VAF	ENSG00000259347	RP11-798K3.2	76
VAF	ENSG00000266968	RP11-116O18.1	76
VAF	ENSG00000182950	ODF3L1	76
VAF	ENSG00000262179	RP1-302G2.5	76
VAF	ENSG00000197891	SLC22A12	76
VAF	ENSG00000107831	FGF8	76
VAF	ENSG00000250971	RP11-696F12.1	76
VAF	ENSG00000228139	LINC01402	76
VAF	ENSG00000213791	RP11-941H19.2	76
