tissue	ensembl	gene_symbol	clust
BLOOD	ENSG00000149639	SOGA1	68
BLOOD	ENSG00000197299	BLM	68
BLOOD	ENSG00000179859	AC025335.1	68
BLOOD	ENSG00000052126	PLEKHA5	68
BLOOD	ENSG00000102870	ZNF629	68
BLOOD	ENSG00000280088	RP11-135F9.3	68
BLOOD	ENSG00000115084	SLC35F5	68
BLOOD	ENSG00000171425	ZNF581	68
BLOOD	ENSG00000125846	ZNF133	68
BLOOD	ENSG00000057935	MTA3	68
BLOOD	ENSG00000025434	NR1H3	68
BLOOD	ENSG00000186575	NF2	68
BLOOD	ENSG00000167232	ZNF91	68
BLOOD	ENSG00000204272	LINC01420	68
BLOOD	ENSG00000196724	ZNF418	68
BLOOD	ENSG00000010219	DYRK4	68
BLOOD	ENSG00000128973	CLN6	68
BLOOD	ENSG00000106049	HIBADH	68
BLOOD	ENSG00000104142	VPS18	68
BLOOD	ENSG00000149179	C11orf49	68
BLOOD	ENSG00000165195	PIGA	68
BLOOD	ENSG00000055147	FAM114A2	68
BLOOD	ENSG00000139579	NABP2	68
BLOOD	ENSG00000144161	ZC3H8	68
BLOOD	ENSG00000162623	TYW3	68
BLOOD	ENSG00000185158	LRRC37B	68
BLOOD	ENSG00000187607	ZNF286A	68
BLOOD	ENSG00000137992	DBT	68
BLOOD	ENSG00000186767	SPIN4	68
BLOOD	ENSG00000029364	SLC39A9	68
BLOOD	ENSG00000146909	NOM1	68
BLOOD	ENSG00000157326	DHRS4	68
BLOOD	ENSG00000165118	C9orf64	68
BLOOD	ENSG00000204519	ZNF551	68
BLOOD	ENSG00000119599	DCAF4	68
BLOOD	ENSG00000075336	TIMM21	68
BLOOD	ENSG00000108932	SLC16A6	68
BLOOD	ENSG00000175283	DOLK	68
BLOOD	ENSG00000159063	ALG8	68
BLOOD	ENSG00000120963	ZNF706	68
BLOOD	ENSG00000133773	CCDC59	68
BLOOD	ENSG00000173933	RBM4	68
BLOOD	ENSG00000185917	SETD4	68
BLOOD	ENSG00000170085	SIMC1	68
BLOOD	ENSG00000083123	BCKDHB	68
BLOOD	ENSG00000168826	ZBTB49	68
BLOOD	ENSG00000155846	PPARGC1B	68
BLOOD	ENSG00000130940	CASZ1	68
BLOOD	ENSG00000172301	COPRS	68
BLOOD	ENSG00000157870	FAM213B	68
BLOOD	ENSG00000277203	F8A1	68
BLOOD	ENSG00000186814	ZSCAN30	68
BLOOD	ENSG00000131115	ZNF227	68
BLOOD	ENSG00000106692	FKTN	68
BLOOD	ENSG00000115514	TXNDC9	68
BLOOD	ENSG00000204186	ZDBF2	68
BLOOD	ENSG00000128059	PPAT	68
BLOOD	ENSG00000143207	RFWD2	68
BLOOD	ENSG00000130772	MED18	68
BLOOD	ENSG00000166886	NAB2	68
BLOOD	ENSG00000230155	RP3-477O4.14	68
BLOOD	ENSG00000103264	FBXO31	68
BLOOD	ENSG00000197442	MAP3K5	68
BLOOD	ENSG00000186625	KATNA1	68
BLOOD	ENSG00000125812	GZF1	68
BLOOD	ENSG00000146085	MUT	68
BLOOD	ENSG00000180423	HARBI1	68
BLOOD	ENSG00000136933	RABEPK	68
BLOOD	ENSG00000106993	CDC37L1	68
BLOOD	ENSG00000144455	SUMF1	68
BLOOD	ENSG00000092208	GEMIN2	68
BLOOD	ENSG00000170100	ZNF778	68
BLOOD	ENSG00000170502	NUDT9	68
BLOOD	ENSG00000272760	RP11-5C23.1	68
BLOOD	ENSG00000165660	FAM175B	68
BLOOD	ENSG00000105708	ZNF14	68
BLOOD	ENSG00000124243	BCAS4	68
BLOOD	ENSG00000099219	ERMP1	68
BLOOD	ENSG00000104356	POP1	68
BLOOD	ENSG00000117009	KMO	68
BLOOD	ENSG00000077782	FGFR1	68
BLOOD	ENSG00000076382	SPAG5	68
BLOOD	ENSG00000009780	FAM76A	68
BLOOD	ENSG00000135966	TGFBRAP1	68
BLOOD	ENSG00000172869	DMXL1	68
BLOOD	ENSG00000170915	PAQR8	68
BLOOD	ENSG00000132801	ZSWIM3	68
BLOOD	ENSG00000196967	ZNF585A	68
BLOOD	ENSG00000114744	COMMD2	68
BLOOD	ENSG00000158545	ZC3H18	68
BLOOD	ENSG00000263266	RPS7P1	68
BLOOD	ENSG00000167196	FBXO22	68
BLOOD	ENSG00000205659	LIN52	68
BLOOD	ENSG00000107371	EXOSC3	68
BLOOD	ENSG00000241127	YAE1D1	68
BLOOD	ENSG00000003393	ALS2	68
BLOOD	ENSG00000175104	TRAF6	68
BLOOD	ENSG00000182504	CEP97	68
BLOOD	ENSG00000197050	ZNF420	68
BLOOD	ENSG00000102543	CDADC1	68
BLOOD	ENSG00000185798	WDR53	68
BLOOD	ENSG00000111850	SMIM8	68
BLOOD	ENSG00000197782	ZNF780A	68
BLOOD	ENSG00000104447	TRPS1	68
BLOOD	ENSG00000146776	ATXN7L1	68
BLOOD	ENSG00000162413	KLHL21	68
BLOOD	ENSG00000198879	SFMBT2	68
BLOOD	ENSG00000119711	ALDH6A1	68
BLOOD	ENSG00000146426	TIAM2	68
BLOOD	ENSG00000172954	LCLAT1	68
BLOOD	ENSG00000159445	THEM4	68
BLOOD	ENSG00000171817	ZNF540	68
BLOOD	ENSG00000144554	FANCD2	68
BLOOD	ENSG00000170632	ARMC10	68
BLOOD	ENSG00000104154	SLC30A4	68
BLOOD	ENSG00000137842	TMEM62	68
BLOOD	ENSG00000196387	ZNF140	68
BLOOD	ENSG00000031691	CENPQ	68
BLOOD	ENSG00000173226	IQCB1	68
BLOOD	ENSG00000140993	TIGD7	68
BLOOD	ENSG00000117036	ETV3	68
BLOOD	ENSG00000103707	MTFMT	68
BLOOD	ENSG00000056972	TRAF3IP2	68
BLOOD	ENSG00000164284	GRPEL2	68
BLOOD	ENSG00000120832	MTERF2	68
BLOOD	ENSG00000122335	SERAC1	68
BLOOD	ENSG00000189114	BLOC1S3	68
BLOOD	ENSG00000088970	KIZ	68
BLOOD	ENSG00000186448	ZNF197	68
BLOOD	ENSG00000106305	AIMP2	68
BLOOD	ENSG00000263956	NBPF11	68
BLOOD	ENSG00000166452	AKIP1	68
BLOOD	ENSG00000052795	FNIP2	68
BLOOD	ENSG00000245571	AP001258.4	68
BLOOD	ENSG00000137996	RTCA	68
BLOOD	ENSG00000166199	ALKBH3	68
BLOOD	ENSG00000094880	CDC23	68
BLOOD	ENSG00000111785	RIC8B	68
BLOOD	ENSG00000177576	C18orf32	68
BLOOD	ENSG00000134049	IER3IP1	68
BLOOD	ENSG00000183666	GUSBP1	68
BLOOD	ENSG00000166529	ZSCAN21	68
BLOOD	ENSG00000121406	ZNF549	68
BLOOD	ENSG00000204438	GPANK1	68
BLOOD	ENSG00000112357	PEX7	68
BLOOD	ENSG00000197037	ZSCAN25	68
BLOOD	ENSG00000133794	ARNTL	68
BLOOD	ENSG00000126003	PLAGL2	68
BLOOD	ENSG00000257698	RP11-620J15.3	68
BLOOD	ENSG00000133874	RNF122	68
BLOOD	ENSG00000221914	PPP2R2A	68
BLOOD	ENSG00000198081	ZBTB14	68
BLOOD	ENSG00000110435	PDHX	68
BLOOD	ENSG00000151490	PTPRO	68
BLOOD	ENSG00000205189	ZBTB10	68
BLOOD	ENSG00000138448	ITGAV	68
BLOOD	ENSG00000106397	PLOD3	68
BLOOD	ENSG00000166821	PEX11A	68
BLOOD	ENSG00000213889	PPM1N	68
BLOOD	ENSG00000115183	TANC1	68
BLOOD	ENSG00000173706	HEG1	68
BLOOD	ENSG00000088812	ATRN	68
BLOOD	ENSG00000078237	TIGAR	68
BLOOD	ENSG00000101084	C20orf24	68
BLOOD	ENSG00000225973	PIGBOS1	68
BLOOD	ENSG00000122512	PMS2	68
BLOOD	ENSG00000046647	GEMIN8	68
BLOOD	ENSG00000137133	HINT2	68
BLOOD	ENSG00000176974	SHMT1	68
BLOOD	ENSG00000188352	FOCAD	68
BLOOD	ENSG00000101363	MANBAL	68
BLOOD	ENSG00000080603	SRCAP	68
BLOOD	ENSG00000102309	PIN4	68
BLOOD	ENSG00000181894	ZNF329	68
BLOOD	ENSG00000203739	RP11-296O14.3	68
BLOOD	ENSG00000139405	RITA1	68
BLOOD	ENSG00000118961	LDAH	68
BLOOD	ENSG00000043514	TRIT1	68
BLOOD	ENSG00000100410	PHF5A	68
BLOOD	ENSG00000178096	BOLA1	68
BLOOD	ENSG00000130150	MOSPD2	68
BLOOD	ENSG00000132436	FIGNL1	68
BLOOD	ENSG00000137513	NARS2	68
BLOOD	ENSG00000117682	DHDDS	68
BLOOD	ENSG00000100324	TAB1	68
BLOOD	ENSG00000154957	ZNF18	68
BLOOD	ENSG00000138092	CENPO	68
BLOOD	ENSG00000135002	RFK	68
BLOOD	ENSG00000169641	LUZP1	68
BLOOD	ENSG00000184277	TM2D3	68
BLOOD	ENSG00000151914	DST	68
BLOOD	ENSG00000116212	LRRC42	68
BLOOD	ENSG00000049449	RCN1	68
BLOOD	ENSG00000143674	RP5-862P8.2	68
BLOOD	ENSG00000135457	TFCP2	68
BLOOD	ENSG00000141971	MVB12A	68
BLOOD	ENSG00000143633	C1orf131	68
BLOOD	ENSG00000180425	C11orf71	68
BLOOD	ENSG00000179151	EDC3	68
BLOOD	ENSG00000106459	NRF1	68
BLOOD	ENSG00000047230	CTPS2	68
BLOOD	ENSG00000173480	ZNF417	68
LIV	ENSG00000279166	RP11-107E5.3	68
LIV	ENSG00000261471	RP11-61F12.1	68
MAM	ENSG00000225885	AC023590.1	68
MAM	ENSG00000236682	AC068282.3	68
MAM	ENSG00000227740	RP11-318C24.2	68
MAM	ENSG00000250859	HNRNPKP1	68
MAM	ENSG00000257252	RP11-486A14.2	68
MAM	ENSG00000267439	AC002398.11	68
MAM	ENSG00000231064	RP11-263K19.4	68
MAM	ENSG00000161277	THAP8	68
MAM	ENSG00000256546	AC156455.1	68
MAM	ENSG00000225051	HMGB3P22	68
MAM	ENSG00000247317	RP11-273G15.2	68
MAM	ENSG00000273987	RP11-585P4.6	68
MAM	ENSG00000224177	LINC00570	68
SF	ENSG00000137731	FXYD2	68
SKLM	ENSG00000138796	HADH	68
SKLM	ENSG00000156299	TIAM1	68
SKLM	ENSG00000105991	HOXA1	68
SKLM	ENSG00000274015	CTD-2302E22.6	68
VAF	ENSG00000159184	HOXB13	68
